START-OF-LOG: 3.0
CALLSIGN: AB3CV
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1472470
NAME: Jim Miller
LOCATION: MDC
OPERATORS: AB3CV
CLUB: Potomac Valley Radio Club
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5924.0
QSO:  7043 RY 2016-09-24 0001 AB3CV         599 05 MD  DJ8OG         599 14 DX
QSO:  7045 RY 2016-09-24 0002 AB3CV         599 05 MD  PI4CG         599 14 DX
QSO:  7045 RY 2016-09-24 0003 AB3CV         599 05 MD  US1Q          599 16 DX
QSO:  7049 RY 2016-09-24 0005 AB3CV         599 05 MD  LX7I          599 14 DX
QSO:  7053 RY 2016-09-24 0008 AB3CV         599 05 MD  AN400T        599 14 DX
QSO:  7056 RY 2016-09-24 0010 AB3CV         599 05 MD  KP2/WE5DX     599 08 DX
QSO:  7057 RY 2016-09-24 0010 AB3CV         599 05 MD  OG2P          599 15 DX
QSO:  7057 RY 2016-09-24 0011 AB3CV         599 05 MD  G9V           599 14 DX
QSO:  7058 RY 2016-09-24 0012 AB3CV         599 05 MD  DD1A          599 14 DX
QSO:  7062 RY 2016-09-24 0014 AB3CV         599 05 MD  YO4NF         599 20 DX
QSO:  7067 RY 2016-09-24 0017 AB3CV         599 05 MD  VC3S          599 04 ON
QSO:  7069 RY 2016-09-24 0017 AB3CV         599 05 MD  S50W          599 15 DX
QSO:  7076 RY 2016-09-24 0019 AB3CV         599 05 MD  ZB2TT         599 14 DX
QSO:  7084 RY 2016-09-24 0020 AB3CV         599 05 MD  WR0U          599 04 IA
QSO:  7085 RY 2016-09-24 0020 AB3CV         599 05 MD  AI8F          599 05 GA
QSO:  7065 RY 2016-09-24 0022 AB3CV         599 05 MD  OM4Q          599 15 DX
QSO:  7060 RY 2016-09-24 0024 AB3CV         599 05 MD  LZ9W          599 20 DX
QSO:  7055 RY 2016-09-24 0025 AB3CV         599 05 MD  DR5N          599 14 DX
QSO:  7043 RY 2016-09-24 0028 AB3CV         599 05 MD  4O10A         599 15 DX
