START-OF-LOG: 3.0
CALLSIGN: SM5EPO
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1113970
NAME: Per-Olof
LOCATION: DX
OPERATORS: SM5EPO
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5931.0
QSO:  3578 RY 2016-09-24 0028 SM5EPO        599 14 DX  YU1UN         599 15 DX
QSO:  3579 RY 2016-09-24 0029 SM5EPO        599 14 DX  DF0SAX        599 14 DX
QSO:  3580 RY 2016-09-24 0030 SM5EPO        599 14 DX  IT9DSZ        599 15 DX
QSO:  3581 RY 2016-09-24 0032 SM5EPO        599 14 DX  LZ9W          599 20 DX
QSO:  3581 RY 2016-09-24 0033 SM5EPO        599 14 DX  UA9LAO        599 17 DX
QSO:  3583 RY 2016-09-24 0034 SM5EPO        599 14 DX  IQ9UI         599 15 DX
QSO:  3583 RY 2016-09-24 0036 SM5EPO        599 14 DX  MD/DL7VEE     599 14 DX
QSO:  3584 RY 2016-09-24 0037 SM5EPO        599 14 DX  UV5U          599 16 DX
QSO:  3584 RY 2016-09-24 0039 SM5EPO        599 14 DX  ER5LL         599 16 DX
QSO:  3585 RY 2016-09-24 0040 SM5EPO        599 14 DX  LX1ER         599 14 DX
QSO:  3586 RY 2016-09-24 0041 SM5EPO        599 14 DX  YO3VU         599 20 DX
QSO:  3586 RY 2016-09-24 0042 SM5EPO        599 14 DX  EU6AF         599 16 DX
QSO:  3587 RY 2016-09-24 0043 SM5EPO        599 14 DX  AN400V        599 14 DX
QSO:  3588 RY 2016-09-24 0044 SM5EPO        599 14 DX  OL9A          599 15 DX
QSO:  3588 RY 2016-09-24 0045 SM5EPO        599 14 DX  I4AVG         599 15 DX
QSO:  3589 RY 2016-09-24 0045 SM5EPO        599 14 DX  SP9KDA        599 15 DX
QSO:  3590 RY 2016-09-24 0047 SM5EPO        599 14 DX  9A701A        599 15 DX
QSO:  3591 RY 2016-09-24 0047 SM5EPO        599 14 DX  UT8EL         599 16 DX
QSO:  3591 RY 2016-09-24 0048 SM5EPO        599 14 DX  SN7Q          599 15 DX
QSO:  3593 RY 2016-09-24 0049 SM5EPO        599 14 DX  HB9TOC        599 14 DX
QSO:  3593 RY 2016-09-24 0049 SM5EPO        599 14 DX  PI4CC         599 14 DX
QSO:  3594 RY 2016-09-24 0050 SM5EPO        599 14 DX  EW6EN         599 16 DX
QSO:  3594 RY 2016-09-24 0052 SM5EPO        599 14 DX  M7W           599 14 DX
QSO:  3595 RY 2016-09-24 0053 SM5EPO        599 14 DX  LY7Z          599 15 DX
QSO:  3597 RY 2016-09-24 0054 SM5EPO        599 14 DX  YO9HP         599 20 DX
QSO:  3597 RY 2016-09-24 0056 SM5EPO        599 14 DX  DR5N          599 14 DX
QSO:  3598 RY 2016-09-24 0057 SM5EPO        599 14 DX  SP3GXH        599 15 DX
QSO:  3598 RY 2016-09-24 0058 SM5EPO        599 14 DX  E79DS         599 15 DX
