START-OF-LOG: 3.0
CALLSIGN: LY6A
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2896189
NAME: Rimas Baltusis
LOCATION: DX
OPERATORS: LY6A
CLUB: Kaunas University of Technology Radio Club
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5931.0
QSO:  7061 RY 2016-09-24 0000 LY6A          599 15 DX  IQ6AN         599 15 DX
QSO:  3599 RY 2016-09-24 0001 LY6A          599 15 DX  OH5C          599 15 DX
QSO:  3599 RY 2016-09-24 0001 LY6A          599 15 DX  LY9Y          599 15 DX
QSO:  7059 RY 2016-09-24 0002 LY6A          599 15 DX  IZ2KXC        599 15 DX
QSO:  3597 RY 2016-09-24 0002 LY6A          599 15 DX  OH2ET         599 15 DX
QSO:  7053 RY 2016-09-24 0004 LY6A          599 15 DX  AN400T        599 14 DX
QSO:  3594 RY 2016-09-24 0005 LY6A          599 15 DX  I4DZ          599 15 DX
QSO:  3594 RY 2016-09-24 0005 LY6A          599 15 DX  OK1KSL        599 15 DX
QSO:  3594 RY 2016-09-24 0006 LY6A          599 15 DX  S57AW         599 15 DX
QSO:  3594 RY 2016-09-24 0006 LY6A          599 15 DX  DL1T          599 14 DX
QSO:  3594 RY 2016-09-24 0007 LY6A          599 15 DX  UA9LAO        599 17 DX
QSO:  3594 RY 2016-09-24 0008 LY6A          599 15 DX  UR6QS         599 16 DX
QSO:  3594 RY 2016-09-24 0008 LY6A          599 15 DX  IN3OWY        599 15 DX
QSO:  3594 RY 2016-09-24 0008 LY6A          599 15 DX  RW0A          599 18 DX
QSO:  7047 RY 2016-09-24 0009 LY6A          599 15 DX  UA4S          599 16 DX
QSO:  3594 RY 2016-09-24 0011 LY6A          599 15 DX  UA4S          599 16 DX
QSO:  3594 RY 2016-09-24 0011 LY6A          599 15 DX  US6CQ         599 16 DX
QSO:  7043 RY 2016-09-24 0011 LY6A          599 15 DX  4O10A         599 15 DX
QSO:  3594 RY 2016-09-24 0011 LY6A          599 15 DX  IW2MXY        599 15 DX
QSO:  3594 RY 2016-09-24 0012 LY6A          599 15 DX  RA1ALC        599 16 DX
QSO:  3594 RY 2016-09-24 0012 LY6A          599 15 DX  4O10A         599 15 DX
QSO:  3594 RY 2016-09-24 0015 LY6A          599 15 DX  PI4CC         599 14 DX
QSO:  3593 RY 2016-09-24 0016 LY6A          599 15 DX  HB9TOC        599 14 DX
QSO:  7033 RY 2016-09-24 0016 LY6A          599 15 DX  YM7KA         599 20 DX
QSO:  7034 RY 2016-09-24 0017 LY6A          599 15 DX  VY2/W5AJ      599 05 PE
QSO:  3591 RY 2016-09-24 0019 LY6A          599 15 DX  S51A          599 15 DX
QSO:  7038 RY 2016-09-24 0020 LY6A          599 15 DX  NR4M          599 05 VA
QSO:  7038 RY 2016-09-24 0020 LY6A          599 15 DX  HK3TU         599 09 DX
QSO:  7039 RY 2016-09-24 0022 LY6A          599 15 DX  R7AB          599 16 DX
QSO:  3588 RY 2016-09-24 0023 LY6A          599 15 DX  CR3W          599 33 DX
QSO:  7046 RY 2016-09-24 0025 LY6A          599 15 DX  IW1PNJ        599 15 DX
QSO:  7046 RY 2016-09-24 0025 LY6A          599 15 DX  UW4I          599 16 DX
QSO:  3586 RY 2016-09-24 0025 LY6A          599 15 DX  EU6AF         599 16 DX
QSO:  3585 RY 2016-09-24 0028 LY6A          599 15 DX  SP2KDS        599 15 DX
QSO:  3585 RY 2016-09-24 0028 LY6A          599 15 DX  OM3R          599 15 DX
QSO:  3585 RY 2016-09-24 0029 LY6A          599 15 DX  LZ7A          599 20 DX
QSO:  3585 RY 2016-09-24 0029 LY6A          599 15 DX  IQ3RK         599 15 DX
QSO:  7049 RY 2016-09-24 0030 LY6A          599 15 DX  RW0A          599 18 DX
QSO:  3584 RY 2016-09-24 0031 LY6A          599 15 DX  ER5LL         599 16 DX
QSO:  3583 RY 2016-09-24 0032 LY6A          599 15 DX  MD/DL7VEE     599 14 DX
QSO:  3583 RY 2016-09-24 0032 LY6A          599 15 DX  PA4G          599 14 DX
QSO:  7051 RY 2016-09-24 0032 LY6A          599 15 DX  W3FV          599 05 PA
QSO:  3583 RY 2016-09-24 0034 LY6A          599 15 DX  IQ9UI         599 15 DX
