START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.17.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: DL0SLG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 341421
OPERATORS: DL2JRM
CLUB: Bavarian Contest Club
NAME: Rene Matthes
SOAPBOX:
QSO: 21119 RY 2016-09-24 0755 DL0SLG        599 14 DX  JH6WDG        599 25 DX  0
QSO: 21094 RY 2016-09-24 0803 DL0SLG        599 14 DX  JA1SJV        599 25 DX  0
QSO: 21094 RY 2016-09-24 0804 DL0SLG        599 14 DX  JJ1NYH        599 25 DX  0
QSO: 21094 RY 2016-09-24 0805 DL0SLG        599 14 DX  JJ1ENZ        599 25 DX  0
QSO: 21094 RY 2016-09-24 0805 DL0SLG        599 14 DX  JQ1COB        599 25 DX  0
QSO: 21094 RY 2016-09-24 0806 DL0SLG        599 14 DX  JH1LZU        599 25 DX  0
QSO: 21094 RY 2016-09-24 0808 DL0SLG        599 14 DX  YB2TX         599 28 DX  0
QSO: 21094 RY 2016-09-24 0809 DL0SLG        599 14 DX  JE1NHF        599 25 DX  0
QSO: 21094 RY 2016-09-24 0810 DL0SLG        599 14 DX  JE1LFX        599 25 DX  0
QSO: 21094 RY 2016-09-24 0811 DL0SLG        599 14 DX  JH2MYN        599 25 DX  0
QSO: 21094 RY 2016-09-24 0811 DL0SLG        599 14 DX  JA1AYO        599 25 DX  0
QSO: 21094 RY 2016-09-24 0812 DL0SLG        599 14 DX  JG3FEA        599 25 DX  0
QSO: 21094 RY 2016-09-24 0812 DL0SLG        599 14 DX  JJ1LBJ        599 25 DX  0
QSO: 21094 RY 2016-09-24 0813 DL0SLG        599 14 DX  JA9APS        599 25 DX  0
QSO: 21094 RY 2016-09-24 0814 DL0SLG        599 14 DX  JA9CCG        599 25 DX  0
QSO: 21094 RY 2016-09-24 0814 DL0SLG        599 14 DX  JK3NSD        599 25 DX  0
QSO: 21094 RY 2016-09-24 0817 DL0SLG        599 14 DX  RW4WZ         599 16 DX  0
QSO: 21094 RY 2016-09-24 0818 DL0SLG        599 14 DX  JH3FGI        599 25 DX  0
QSO: 21094 RY 2016-09-24 0819 DL0SLG        599 14 DX  JH5HDA        599 25 DX  0
QSO: 21094 RY 2016-09-24 0822 DL0SLG        599 14 DX  JA8IDS        599 25 DX  0
QSO: 21094 RY 2016-09-24 0825 DL0SLG        599 14 DX  RO9A          599 17 DX  0
QSO: 21094 RY 2016-09-24 0828 DL0SLG        599 14 DX  JF1LMB        599 25 DX  0
QSO: 14118 RY 2016-09-24 0833 DL0SLG        599 14 DX  UT0RM         599 16 DX  0
QSO: 14118 RY 2016-09-24 0833 DL0SLG        599 14 DX  YO3GNF        599 20 DX  0
QSO: 14118 RY 2016-09-24 0835 DL0SLG        599 14 DX  RD3FV         599 16 DX  0
QSO: 14118 RY 2016-09-24 0836 DL0SLG        599 14 DX  OH7HM         599 15 DX  0
QSO: 14118 RY 2016-09-24 0838 DL0SLG        599 14 DX  OK1DBE        599 15 DX  0
QSO: 14118 RY 2016-09-24 0840 DL0SLG        599 14 DX  RU5TT         599 16 DX  0
QSO: 14118 RY 2016-09-24 0841 DL0SLG        599 14 DX  JJ2VLY        599 25 DX  0
QSO: 14118 RY 2016-09-24 0842 DL0SLG        599 14 DX  JH2FXK        599 25 DX  0
QSO: 14118 RY 2016-09-24 0843 DL0SLG        599 14 DX  3Z9M          599 15 DX  0
QSO: 14118 RY 2016-09-24 0845 DL0SLG        599 14 DX  UX1UX         599 16 DX  0
QSO: 14118 RY 2016-09-24 0846 DL0SLG        599 14 DX  JH8CXW        599 25 DX  0
QSO: 14118 RY 2016-09-24 0847 DL0SLG        599 14 DX  HA8JV         599 15 DX  0
QSO: 14118 RY 2016-09-24 0847 DL0SLG        599 14 DX  RW9C          599 17 DX  0
QSO: 14118 RY 2016-09-24 0848 DL0SLG        599 14 DX  LY6A          599 15 DX  0
QSO: 14118 RY 2016-09-24 0848 DL0SLG        599 14 DX  UT5CW         599 16 DX  0
QSO: 14118 RY 2016-09-24 0850 DL0SLG        599 14 DX  UT5UML        599 16 DX  0
QSO: 14118 RY 2016-09-24 0850 DL0SLG        599 14 DX  R3THA         599 16 DX  0
QSO: 14118 RY 2016-09-24 0851 DL0SLG        599 14 DX  S51A          599 15 DX  0
QSO: 14118 RY 2016-09-24 0853 DL0SLG        599 14 DX  DJ50MUC       599 14 DX  0
QSO: 14118 RY 2016-09-24 0854 DL0SLG        599 14 DX  JA9CWJ        599 25 DX  0
