START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
CALLSIGN: KC0UDO
LOCATION: WI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: VHF-3-BAND
CATEGORY-MODE: ALL
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
OPERATORS: KC0UDO
CREATED-BY: CABCONVERTER 2.05, CONTEST RECIPE VERSION 1.01, BY NE1RD
HQ-CATEGORY: Single Operator, 3 Band
HQ-GRID-LOCATOR: EN36WQ
QSO: 50 DG 2022-06-12 0004 KC0UDO EN36 4U1WB FM18
QSO: 50 DG 2022-06-11 1802 KC0UDO EN36 AA0AW EN36
QSO: 50 DG 2022-06-12 0000 KC0UDO EN36 AA3R FM29
QSO: 50 DG 2022-06-12 0142 KC0UDO EN36 AA3S FM19
QSO: 50 DG 2022-06-12 0038 KC0UDO EN36 AA4DD EM86
QSO: 50 DG 2022-06-11 2221 KC0UDO EN36 AA4ZZ EM96
QSO: 50 DG 2022-06-12 0345 KC0UDO EN36 AA5AM EM13
QSO: 50 DG 2022-06-12 1952 KC0UDO EN36 AA5AU EL49
QSO: 50 DG 2022-06-12 2236 KC0UDO EN36 AA5JF EM83
QSO: 50 DG 2022-06-12 2135 KC0UDO EN36 AB0RX EM47
QSO: 50 DG 2022-06-12 2039 KC0UDO EN36 AB0S EM09
QSO: 50 DG 2022-06-12 1336 KC0UDO EN36 AC0RA EN15
QSO: 50 DG 2022-06-12 0223 KC0UDO EN36 AC2BI FM19
QSO: 50 DG 2022-06-12 0007 KC0UDO EN36 AD4TJ FM08
QSO: 50 DG 2022-06-13 0046 KC0UDO EN36 AD5MQ DM89
QSO: 50 DG 2022-06-12 0148 KC0UDO EN36 AD5OW EM52
QSO: 50 DG 2022-06-13 0236 KC0UDO EN36 AE4M EM64
QSO: 50 DG 2022-06-12 0133 KC0UDO EN36 AE5FM EM13
QSO: 50 DG 2022-06-12 0109 KC0UDO EN36 AE5VB EM50
QSO: 50 DG 2022-06-12 2121 KC0UDO EN36 AG4V/R EM55
QSO: 50 DG 2022-06-12 2221 KC0UDO EN36 AG4W EM64
QSO: 50 DG 2022-06-11 2352 KC0UDO EN36 AI3Z FM19
QSO: 50 DG 2022-06-13 0053 KC0UDO EN36 AI5HG EM54
QSO: 50 DG 2022-06-12 0134 KC0UDO EN36 AJ4F EL29
QSO: 50 DG 2022-06-13 0231 KC0UDO EN36 AK8CW EM54
QSO: 50 DG 2022-06-11 2249 KC0UDO EN36 K0AWU EN37
QSO: 50 DG 2022-06-12 2056 KC0UDO EN36 K0BJ DM99
QSO: 50 DG 2022-06-12 1743 KC0UDO EN36 K0EKL EN37
QSO: 50 DG 2022-06-12 2140 KC0UDO EN36 K0FJ DM99
QSO: 50 DG 2022-06-12 1745 KC0UDO EN36 K0KP EN36
QSO: 50 DG 2022-06-12 1954 KC0UDO EN36 K0PT EM94
QSO: 50 DG 2022-06-11 1810 KC0UDO EN36 K1AR FN42
QSO: 50 DG 2022-06-11 1833 KC0UDO EN36 K1BZ FN54
QSO: 50 DG 2022-06-13 0051 KC0UDO EN36 K1GG EM97
QSO: 50 DG 2022-06-11 2357 KC0UDO EN36 K1HTV FM18
QSO: 50 DG 2022-06-12 1756 KC0UDO EN36 K1KG FN42
QSO: 50 DG 2022-06-11 2322 KC0UDO EN36 K2IW FN33
QSO: 50 DG 2022-06-11 1809 KC0UDO EN36 K2KA FN42
QSO: 50 DG 2022-06-12 0120 KC0UDO EN36 K2RET FM29
QSO: 50 DG 2022-06-11 2217 KC0UDO EN36 K2TXB FN20
QSO: 50 DG 2022-06-12 2323 KC0UDO EN36 K3NT EM13
QSO: 50 DG 2022-06-11 2308 KC0UDO EN36 K3QIA FN11
QSO: 50 DG 2022-06-12 0002 KC0UDO EN36 K3SX FM19
QSO: 50 DG 2022-06-12 0103 KC0UDO EN36 K4CNY/R EM43
QSO: 50 DG 2022-06-12 2024 KC0UDO EN36 K4ELI EM74
QSO: 50 DG 2022-06-12 2036 KC0UDO EN36 K4IQJ EM72
QSO: 50 DG 2022-06-13 0211 KC0UDO EN36 K4LOY EM73
QSO: 50 DG 2022-06-13 0137 KC0UDO EN36 K4PKM EM78
QSO: 50 DG 2022-06-12 2023 KC0UDO EN36 K4PO EM62
QSO: 50 DG 2022-06-13 0242 KC0UDO EN36 K4SBZ EM70
QSO: 50 DG 2022-06-12 1912 KC0UDO EN36 K4TTU EM65
QSO: 50 PH 2022-06-12 0028 KC0UDO EN36 K4WL FM07
QSO: 50 DG 2022-06-12 2235 KC0UDO EN36 K4XXX EM77
QSO: 50 DG 2022-06-12 2319 KC0UDO EN36 K4YYL EM84
QSO: 50 DG 2022-06-11 2315 KC0UDO EN36 K5EK FM03
QSO: 50 DG 2022-06-12 2004 KC0UDO EN36 K5ND/R DM86
QSO: 50 DG 2022-06-12 0144 KC0UDO EN36 K5NZ EM20
QSO: 50 DG 2022-06-12 1938 KC0UDO EN36 K5PI EM00
QSO: 50 DG 2022-06-12 0123 KC0UDO EN36 K5TIA EL29
QSO: 50 DG 2022-06-12 2118 KC0UDO EN36 K5TRP EM53
QSO: 50 DG 2022-06-13 0142 KC0UDO EN36 K5VIP FM16
QSO: 50 DG 2022-06-12 2054 KC0UDO EN36 K5VR EM26
QSO: 50 DG 2022-06-12 0154 KC0UDO EN36 K5YVY EM54
QSO: 50 DG 2022-06-12 2337 KC0UDO EN36 K6VVK CM87
QSO: 50 DG 2022-06-11 2253 KC0UDO EN36 K7BV FM04
QSO: 50 DG 2022-06-12 2335 KC0UDO EN36 K7LNP DN30
QSO: 50 DG 2022-06-13 0135 KC0UDO EN36 K8LF FM17
QSO: 50 DG 2022-06-12 2126 KC0UDO EN36 K9DR DN62
QSO: 50 DG 2022-06-12 2249 KC0UDO EN36 K9FN EN60
QSO: 50 DG 2022-06-11 2307 KC0UDO EN36 K9RS FM29
QSO: 50 DG 2022-06-11 2207 KC0UDO EN36 KA0AZS EM79
QSO: 50 DG 2022-06-12 0059 KC0UDO EN36 KB2ACY EM85
QSO: 50 DG 2022-06-12 0134 KC0UDO EN36 KB2YSI FN22
QSO: 50 DG 2022-06-12 1900 KC0UDO EN36 KB5FHK EM60
QSO: 50 DG 2022-06-12 2049 KC0UDO EN36 KB5GI EM04
QSO: 50 DG 2022-06-13 0039 KC0UDO EN36 KC0VDY DM59
QSO: 50 DG 2022-06-12 1750 KC0UDO EN36 KC1BUF FN43
QSO: 50 DG 2022-06-12 0052 KC0UDO EN36 KC3NDU FN21
QSO: 50 DG 2022-06-11 2302 KC0UDO EN36 KC3NDW FN21
QSO: 50 DG 2022-06-11 2200 KC0UDO EN36 KC4AAW EM85
QSO: 50 DG 2022-06-12 2302 KC0UDO EN36 KC4GCK EM74
QSO: 50 DG 2022-06-12 1933 KC0UDO EN36 KC4JD EM74
QSO: 50 DG 2022-06-12 1948 KC0UDO EN36 KC5MVZ DM93
QSO: 50 DG 2022-06-12 0001 KC0UDO EN36 KC8YDS EN91
QSO: 50 DG 2022-06-11 2151 KC0UDO EN36 KD2XI FN31
QSO: 50 DG 2022-06-12 1924 KC0UDO EN36 KD3GC EM83
QSO: 50 DG 2022-06-12 0108 KC0UDO EN36 KD4C EM12
QSO: 50 DG 2022-06-13 0144 KC0UDO EN36 KD4SIX EM95
QSO: 50 DG 2022-06-11 2158 KC0UDO EN36 KD4SIX EM95
QSO: 50 DG 2022-06-12 0151 KC0UDO EN36 KD5J EM45
QSO: 50 DG 2022-06-12 0118 KC0UDO EN36 KD5R EM31
QSO: 50 DG 2022-06-12 2123 KC0UDO EN36 KD5WY EM26
QSO: 50 DG 2022-06-12 2256 KC0UDO EN36 KD9ZR EM69
QSO: 50 DG 2022-06-12 2116 KC0UDO EN36 KE0LRR EM34
QSO: 50 DG 2022-06-13 0056 KC0UDO EN36 KE0VUM EM19
QSO: 50 DG 2022-06-11 2153 KC0UDO EN36 KE1AU FN31
QSO: 50 PH 2022-06-12 0030 KC0UDO EN36 KE1LI FN41
QSO: 50 DG 2022-06-12 0020 KC0UDO EN36 KE1R FN31
QSO: 50 DG 2022-06-11 2344 KC0UDO EN36 KE3JP EN91
