START-OF-LOG: 3.0
CALLSIGN: UA3NFI
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 66780
NAME: Dorenskiy Serge
LOCATION: DX
OPERATORS: UA3NFI
CLUB: RUSSIAN DIGITAL RADIO CLUB
CERTIFICATE: NO
CREATED-BY: 5MContest ver.7.0.1
SOAPBOX: TNX! FB contest! TRX - SunSDR, PA - 100 w
QSO:  3533 CW 2017-11-25 0250 UA3NFI        599 16     II9P          599 15
QSO:  3532 CW 2017-11-25 0250 UA3NFI        599 16     OE3KAB        599 15
QSO:  3531 CW 2017-11-25 0251 UA3NFI        599 16     RZ9YI         599 18
QSO:  3530 CW 2017-11-25 0252 UA3NFI        599 16     ES9C          599 15
QSO:  3531 CW 2017-11-25 0253 UA3NFI        599 16     9A1A          599 15
QSO:  3558 CW 2017-11-25 0256 UA3NFI        599 16     SO4R          599 15
QSO:  3549 CW 2017-11-25 0258 UA3NFI        599 16     D1DX          599 16
QSO:  3571 CW 2017-11-25 0300 UA3NFI        599 16     EI3KE         599 14
QSO:  1810 CW 2017-11-25 0303 UA3NFI        599 16     YL6W          599 15
QSO:  1821 CW 2017-11-25 0304 UA3NFI        599 16     LY2W          599 15
QSO:  1822 CW 2017-11-25 0310 UA3NFI        599 16     LZ9W          599 20
QSO:  1830 CW 2017-11-25 0314 UA3NFI        599 16     OH2XX         599 15
QSO:  1832 CW 2017-11-25 0316 UA3NFI        599 16     LN8W          599 14
QSO:  1811 CW 2017-11-25 0324 UA3NFI        599 16     EU1WW         599 16
QSO:  1818 CW 2017-11-25 0331 UA3NFI        599 16     UT6UD         599 16
QSO:  1825 CW 2017-11-25 0342 UA3NFI        599 16     SN8B          599 15
QSO:  1828 CW 2017-11-25 0343 UA3NFI        599 16     ES9C          599 15
QSO:  7010 CW 2017-11-25 0347 UA3NFI        599 16     UP0L          599 17
QSO:  7019 CW 2017-11-25 0350 UA3NFI        599 16     E77EA         599 15
QSO:  7010 CW 2017-11-25 0351 UA3NFI        599 16     LZ5R          599 20
QSO:  7009 CW 2017-11-25 0353 UA3NFI        599 16     TK0C          599 15
QSO:  7006 CW 2017-11-25 0354 UA3NFI        599 16     S52AW         599 15
QSO:  7005 CW 2017-11-25 0355 UA3NFI        599 16     YT5A          599 15
QSO:  7004 CW 2017-11-25 0356 UA3NFI        599 16     RW0A          599 18
QSO:  3569 CW 2017-11-25 0359 UA3NFI        599 16     OZ1IKY        599 14
QSO:  3569 CW 2017-11-25 0400 UA3NFI        599 16     DK0TA         599 14
QSO:  3570 CW 2017-11-25 0400 UA3NFI        599 16     OM3ZWA        599 15
QSO:  3572 CW 2017-11-25 0402 UA3NFI        599 16     IU4AZC        599 15
QSO:  3570 CW 2017-11-25 0402 UA3NFI        599 16     LY8O          599 15
QSO:  3563 CW 2017-11-25 0405 UA3NFI        599 16     S53Z          599 15
QSO:  3563 CW 2017-11-25 0406 UA3NFI        599 16     HG0R          599 15
QSO:  3560 CW 2017-11-25 0407 UA3NFI        599 16     HB9CZF        599 14
QSO:  3560 CW 2017-11-25 0408 UA3NFI        599 16     YU0U          599 15
QSO:  3559 CW 2017-11-25 0409 UA3NFI        599 16     LZ5R          599 20
QSO:  3558 CW 2017-11-25 0409 UA3NFI        599 16     EW8DX         599 16
QSO:  3556 CW 2017-11-25 0410 UA3NFI        599 16     RW2F          599 15
QSO:  3555 CW 2017-11-25 0411 UA3NFI        599 16     OK3A          599 15
QSO:  3526 CW 2017-11-25 0419 UA3NFI        599 16     TM6X          599 14
QSO:  3515 CW 2017-11-25 0423 UA3NFI        599 16     M6T           599 14
QSO:  3515 CW 2017-11-25 0425 UA3NFI        599 16     E70T          599 15
QSO:  3505 CW 2017-11-25 0433 UA3NFI        599 16     G6XX          599 14
QSO:  3504 CW 2017-11-25 0435 UA3NFI        599 16     OF5Z          599 15
QSO:  3529 CW 2017-11-25 0438 UA3NFI        599 16     UN4L          599 17
QSO:  3527 CW 2017-11-25 0440 UA3NFI        599 16     YO9RIJ        599 20
QSO:  3519 CW 2017-11-25 0447 UA3NFI        599 16     OM0M          599 15
QSO:  3519 CW 2017-11-25 0448 UA3NFI        599 16     TM6M          599 14
QSO:  3517 CW 2017-11-25 0449 UA3NFI        599 16     YL3CW         599 15
QSO:  3516 CW 2017-11-25 0451 UA3NFI        599 16     EU8U          599 16
QSO:  7032 CW 2017-11-25 0508 UA3NFI        599 16     9A5Y          599 15
QSO:  7035 CW 2017-11-25 0509 UA3NFI        599 16     OH0R          599 15
QSO:  7040 CW 2017-11-25 0511 UA3NFI        599 16     R8TT          599 16
QSO:  7048 CW 2017-11-25 0516 UA3NFI        599 16     4U1GSC        599 15
QSO:  7050 CW 2017-11-25 0518 UA3NFI        599 16     Z35F          599 15
QSO:  7055 CW 2017-11-25 0520 UA3NFI        599 16     DD1A          599 14
QSO:  7061 CW 2017-11-25 0522 UA3NFI        599 16     PX2A          599 11
