START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: ZS2NF
CLUB: Port Elizabeth Amateur Radio Society
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1098810
OPERATORS: ZS2NF
NAME: Barry J Nugent
SOAPBOX: This was something of  a marathon! For the first time I had a set
SOAPBOX: of antennas that perfomed well on the 4 high bands. I had set my
SOAPBOX: sights on getting a lot done before the contest but as usual not
SOAPBOX: everything was achieved. I did however manage to get my new 4 el
SOAPBOX: 20m yagi up the day before the contest! Both it and the 3 el 15m
SOAPBOX: yagi were designed straight out of the "yagi for windows" program
SOAPBOX: from the ARRL antenna book and worked very well indeed with nice
SOAPBOX: patterns and good front to back ratios. The gamma matches still
SOAPBOX: need proper tuning but worked fairly well straight as designed.
SOAPBOX: For 80m I just had a dipole at about 20m high but still managed
SOAPBOX: a few contacts but with only 100 watts it was not easy!  So the
SOAPBOX: antennas were a 5el yagi (G0KSC designed OWA) on 10m at 21m AGL,
SOAPBOX: a 3el 15m yagi about 1.5m above it (seems they didn't interact
SOAPBOX: badly),a 4el yagi at 21m AGL for 20m on a separate mast and
SOAPBOX: a MOXON rectangle (wire beam) at 18m AGL beamed at the USA. This
SOAPBOX: antenna really performed very well considering its simplicity
SOAPBOX: and low cost. Rig was a Kenwood TS-50 barefoot with 100 watts (my
SOAPBOX: ICOM 736 that I usually use had its tuning encoder seized up so
SOAPBOX: needs repair!). Overall conditions were typical for hardly any
SOAPBOX: sunspots with 10m a real disapointment as it is usually my "go to"
SOAPBOX: band for many contacts. This year 15m was the business with almost
SOAPBOX: half of my contacts on this band. I wanted to get over a million
SOAPBOX: points and achieved this with a small margin eventually.
SOAPBOX: Looking back I think we're all crazy to do this! But somehow its
SOAPBOX: magnetic or something! Well now for next year and a better 80m
SOAPBOX: antenna. Thanks to all the people who make these contests a reality!
CREATED-BY: N1MM Logger V14.6.0
QSO:  7000 CW 2017-11-25 0020 ZS2NF         599 38     AA9A          599 04
QSO:  7000 CW 2017-11-25 0023 ZS2NF         599 38     PY4VG         599 11
QSO:  7000 CW 2017-11-25 0026 ZS2NF         599 38     N1LN          599 05
QSO:  7000 CW 2017-11-25 0027 ZS2NF         599 38     K4RO          599 04
QSO:  7000 CW 2017-11-25 0028 ZS2NF         599 38     N3AD          599 05
QSO:  7000 CW 2017-11-25 0030 ZS2NF         599 38     KI1G          599 05
QSO:  7000 CW 2017-11-25 0031 ZS2NF         599 38     N4CC          599 05
QSO:  7000 CW 2017-11-25 0033 ZS2NF         599 38     VE3JM         599 04
QSO:  7000 CW 2017-11-25 0036 ZS2NF         599 38     W4CB          599 05
QSO:  7000 CW 2017-11-25 0037 ZS2NF         599 38     PX2A          599 11
QSO:  7000 CW 2017-11-25 0038 ZS2NF         599 38     N4AF          599 05
QSO:  7000 CW 2017-11-25 0043 ZS2NF         599 38     NN3W          599 05
QSO:  7000 CW 2017-11-25 0051 ZS2NF         599 38     W2FU          599 05
QSO:  7000 CW 2017-11-25 0055 ZS2NF         599 38     W3UA          599 05
QSO:  7000 CW 2017-11-25 0057 ZS2NF         599 38     K2RD          599 03
QSO:  7000 CW 2017-11-25 0058 ZS2NF         599 38     VE6WZ         599 04
QSO:  7000 CW 2017-11-25 0059 ZS2NF         599 38     K1AR          599 05
QSO:  7000 CW 2017-11-25 0100 ZS2NF         599 38     K1KI          599 05
QSO:  7000 CW 2017-11-25 0100 ZS2NF         599 38     CN2AA         599 33
QSO:  7000 CW 2017-11-25 0103 ZS2NF         599 38     NR5M          599 04
QSO:  7000 CW 2017-11-25 0103 ZS2NF         599 38     N6AR          599 05
QSO:  7000 CW 2017-11-25 0104 ZS2NF         599 38     W8FJ          599 05
QSO:  7000 CW 2017-11-25 0105 ZS2NF         599 38     VE9ML         599 05
QSO:  7000 CW 2017-11-25 0106 ZS2NF         599 38     PY2FRQ        599 11
QSO:  7000 CW 2017-11-25 0108 ZS2NF         599 38     PS2T          599 11
QSO:  7000 CW 2017-11-25 0109 ZS2NF         599 38     K5BG          599 04
QSO:  7000 CW 2017-11-25 0110 ZS2NF         599 38     LY5W          599 15
QSO:  7000 CW 2017-11-25 0111 ZS2NF         599 38     N3RS          599 05
QSO:  7000 CW 2017-11-25 0111 ZS2NF         599 38     W3LPL         599 05
QSO:  7000 CW 2017-11-25 0112 ZS2NF         599 38     N8BJQ         599 04
QSO:  7000 CW 2017-11-25 0114 ZS2NF         599 38     K1LD          599 05
QSO:  7000 CW 2017-11-25 0115 ZS2NF         599 38     W5SJ          599 04
QSO:  7000 CW 2017-11-25 0116 ZS2NF         599 38     NJ0F          599 04
QSO:  7000 CW 2017-11-25 0117 ZS2NF         599 38     K9CT          599 04
QSO:  7000 CW 2017-11-25 0117 ZS2NF         599 38     PX0F          599 11
QSO:  7000 CW 2017-11-25 0118 ZS2NF         599 38     KX4TT         599 05
QSO:  7000 CW 2017-11-25 0118 ZS2NF         599 38     W3FIZ         599 05
QSO:  7000 CW 2017-11-25 0119 ZS2NF         599 38     WX1S          599 05
QSO:  7000 CW 2017-11-25 0120 ZS2NF         599 38     N4PD          599 05
QSO:  7000 CW 2017-11-25 0121 ZS2NF         599 38     NC1I          599 05
QSO:  7000 CW 2017-11-25 0125 ZS2NF         599 38     VE3EJ         599 04
QSO:  7000 CW 2017-11-25 0126 ZS2NF         599 38     AD4EB         599 04
QSO:  7000 CW 2017-11-25 0127 ZS2NF         599 38     N2CU          599 05
QSO:  7000 CW 2017-11-25 0128 ZS2NF         599 38     N0RR          599 03
QSO:  7000 CW 2017-11-25 0128 ZS2NF         599 38     K2LE          599 05
QSO:  7000 CW 2017-11-25 0129 ZS2NF         599 38     PY4ARS        599 11
