START-OF-LOG: 3.0
CALLSIGN: 5W1SA
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 20M
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 690900
NAME: Atsuo Sakuma
LOCATION: DX
OPERATORS: 5W1SA
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6846.0
QSO: 14041 CW 2017-11-25 0002 5W1SA         599 32     ZL2AGY        599 32
QSO: 14041 CW 2017-11-25 0005 5W1SA         599 32     ZL2EA         599 32
QSO: 14041 CW 2017-11-25 0007 5W1SA         599 32     ZL1BQD        599 32
QSO: 14041 CW 2017-11-25 0017 5W1SA         599 32     K6LL          599 03
QSO: 14041 CW 2017-11-25 0021 5W1SA         599 32     N6WIN         599 03
QSO: 14041 CW 2017-11-25 0024 5W1SA         599 32     VE3VEE        599 04
QSO: 14041 CW 2017-11-25 0025 5W1SA         599 32     JA7ZFN        599 25
QSO: 14041 CW 2017-11-25 0026 5W1SA         599 32     K4XU          599 03
QSO: 14041 CW 2017-11-25 0034 5W1SA         599 32     N9NA          599 03
QSO: 14041 CW 2017-11-25 0036 5W1SA         599 32     VA7KO         599 03
QSO: 14041 CW 2017-11-25 0039 5W1SA         599 32     WN7Q          599 03
QSO: 14041 CW 2017-11-25 0042 5W1SA         599 32     W7VJ          599 03
QSO: 14041 CW 2017-11-25 0043 5W1SA         599 32     W5ZN          599 04
QSO: 14041 CW 2017-11-25 0043 5W1SA         599 32     LT1F          599 13
QSO: 14041 CW 2017-11-25 0045 5W1SA         599 32     WA5VGI        599 03
QSO: 14041 CW 2017-11-25 0045 5W1SA         599 32     K7IA          599 04
QSO: 14041 CW 2017-11-25 0046 5W1SA         599 32     JR2GRX        599 25
QSO: 14041 CW 2017-11-25 0048 5W1SA         599 32     N0NX          599 04
QSO: 14041 CW 2017-11-25 0049 5W1SA         599 32     N6WS          599 03
QSO: 14041 CW 2017-11-25 0049 5W1SA         599 32     WA7AN         599 03
QSO: 14041 CW 2017-11-25 0051 5W1SA         599 32     NH2DX         599 27
QSO: 14041 CW 2017-11-25 0051 5W1SA         599 32     K6RIM         599 03
QSO: 14041 CW 2017-11-25 0051 5W1SA         599 32     FK/JR3RIU     599 32
QSO: 14041 CW 2017-11-25 0052 5W1SA         599 32     K5OA          599 03
QSO: 14041 CW 2017-11-25 0053 5W1SA         599 32     N4IJ          599 04
QSO: 14041 CW 2017-11-25 0053 5W1SA         599 32     N3RC          599 03
QSO: 14041 CW 2017-11-25 0054 5W1SA         599 32     AH6FC         599 31
QSO: 14041 CW 2017-11-25 0054 5W1SA         599 32     AA7G          599 03
QSO: 14041 CW 2017-11-25 0058 5W1SA         599 32     K7JR          599 03
QSO: 14041 CW 2017-11-25 0059 5W1SA         599 32     AA7V          599 03
QSO: 14041 CW 2017-11-25 0100 5W1SA         599 32     JF1EHM        599 25
QSO: 14041 CW 2017-11-25 0100 5W1SA         599 32     KN7K          599 03
QSO: 14041 CW 2017-11-25 0101 5W1SA         599 32     W1PR          599 03
QSO: 14041 CW 2017-11-25 0101 5W1SA         599 32     ZL2RX         599 32
QSO: 14041 CW 2017-11-25 0102 5W1SA         599 32     WU9B          599 04
QSO: 14041 CW 2017-11-25 0103 5W1SA         599 32     W7VXS         599 03
QSO: 14041 CW 2017-11-25 0104 5W1SA         599 32     JE1BMJ        599 25
QSO: 14041 CW 2017-11-25 0105 5W1SA         599 32     K5TR          599 04
QSO: 14041 CW 2017-11-25 0107 5W1SA         599 32     KO7SS         599 03
QSO: 14041 CW 2017-11-25 0107 5W1SA         599 32     N6WT          599 03
QSO: 14041 CW 2017-11-25 0108 5W1SA         599 32     N2NS          599 03
QSO: 14041 CW 2017-11-25 0108 5W1SA         599 32     NG7M          599 03
QSO: 14041 CW 2017-11-25 0109 5W1SA         599 32     K7SS          599 03
QSO: 14041 CW 2017-11-25 0110 5W1SA         599 32     K7GS          599 03
QSO: 14041 CW 2017-11-25 0111 5W1SA         599 32     K7NN          599 03
QSO: 14041 CW 2017-11-25 0111 5W1SA         599 32     K6LC          599 03
QSO: 14041 CW 2017-11-25 0112 5W1SA         599 32     W5VQ          599 04
QSO: 14041 CW 2017-11-25 0113 5W1SA         599 32     JA1WWO        599 25
QSO: 14041 CW 2017-11-25 0114 5W1SA         599 32     WA6KHK        599 03
QSO: 14041 CW 2017-11-25 0115 5W1SA         599 32     N4HU          599 05
QSO: 14041 CW 2017-11-25 0117 5W1SA         599 32     WN6K          599 03
QSO: 14041 CW 2017-11-25 0117 5W1SA         599 32     N6ML          599 03
QSO: 14041 CW 2017-11-25 0117 5W1SA         599 32     K0NM          599 04
QSO: 14041 CW 2017-11-25 0118 5W1SA         599 32     K8AZ          599 04
QSO: 14041 CW 2017-11-25 0119 5W1SA         599 32     ZL3X          599 32
QSO: 14041 CW 2017-11-25 0119 5W1SA         599 32     WA7NB         599 03
QSO: 14041 CW 2017-11-25 0122 5W1SA         599 32     NR5M          599 04
QSO: 28021 CW 2017-11-25 0127 5W1SA         599 32     ZL2AZ         599 32
QSO: 21041 CW 2017-11-25 0133 5W1SA         599 32     JS1KKY        599 25
QSO: 21041 CW 2017-11-25 0134 5W1SA         599 32     JA7ZFN        599 25
QSO: 21041 CW 2017-11-25 0134 5W1SA         599 32     JH4UYB        599 25
QSO: 21041 CW 2017-11-25 0135 5W1SA         599 32     JR2GRX        599 25
QSO: 21041 CW 2017-11-25 0135 5W1SA         599 32     JF7PHE        599 25
QSO: 21041 CW 2017-11-25 0136 5W1SA         599 32     JR2PMT        599 25
QSO: 21041 CW 2017-11-25 0136 5W1SA         599 32     VK2ER         599 30
QSO: 21041 CW 2017-11-25 0137 5W1SA         599 32     JA6TIT        599 25
QSO: 21041 CW 2017-11-25 0138 5W1SA         599 32     KH6CJJ        599 31
QSO: 21041 CW 2017-11-25 0139 5W1SA         599 32     PY7ZZ         599 11
QSO: 21041 CW 2017-11-25 0140 5W1SA         599 32     JH1EVD        599 25
QSO: 21041 CW 2017-11-25 0140 5W1SA         599 32     JE1BMJ        599 25
QSO: 21041 CW 2017-11-25 0141 5W1SA         599 32     JE2HXL        599 25
QSO: 21041 CW 2017-11-25 0142 5W1SA         599 32     JA2ITK        599 25
QSO: 21041 CW 2017-11-25 0143 5W1SA         599 32     JH4ADK        599 25
QSO: 21041 CW 2017-11-25 0143 5W1SA         599 32     JA1BPA        599 25
QSO: 21041 CW 2017-11-25 0144 5W1SA         599 32     JE1LFX        599 25
QSO: 21041 CW 2017-11-25 0144 5W1SA         599 32     JA3YBK        599 25
QSO: 21041 CW 2017-11-25 0144 5W1SA         599 32     JF3BFS        599 25
QSO: 21041 CW 2017-11-25 0212 5W1SA         599 32     LT1F          599 13
QSO: 21041 CW 2017-11-25 0213 5W1SA         599 32     KH6LC         599 31
QSO: 21041 CW 2017-11-25 0213 5W1SA         599 32     JA4OPW        599 25
QSO: 21041 CW 2017-11-25 0214 5W1SA         599 32     R0AA          599 18
QSO: 21041 CW 2017-11-25 0215 5W1SA         599 32     BD4WN         599 24
QSO: 21041 CW 2017-11-25 0216 5W1SA         599 32     B1Z           599 24
QSO: 21041 CW 2017-11-25 0217 5W1SA         599 32     ZL3X          599 32
QSO: 21041 CW 2017-11-25 0217 5W1SA         599 32     JA1YPA        599 25
QSO: 21041 CW 2017-11-25 0218 5W1SA         599 32     JH1EAQ        599 25
QSO: 21041 CW 2017-11-25 0218 5W1SA         599 32     JA5FDJ        599 25
QSO: 21041 CW 2017-11-25 0219 5W1SA         599 32     JR6AG         599 25
QSO: 21041 CW 2017-11-25 0219 5W1SA         599 32     AH6KO         599 31
QSO: 21041 CW 2017-11-25 0221 5W1SA         599 32     JS3CTQ        599 25
QSO: 21041 CW 2017-11-25 0221 5W1SA         599 32     PS2T          599 11
QSO: 21041 CW 2017-11-25 0222 5W1SA         599 32     BG3UPA        599 24
QSO: 21041 CW 2017-11-25 0225 5W1SA         599 32     9V1XX         599 28
QSO: 21041 CW 2017-11-25 0226 5W1SA         599 32     JA2KVB        599 25
QSO: 21041 CW 2017-11-25 0226 5W1SA         599 32     JG3FEA        599 25
QSO: 21041 CW 2017-11-25 0227 5W1SA         599 32     JL3RNZ        599 25
QSO: 21041 CW 2017-11-25 0227 5W1SA         599 32     RW0A          599 18
QSO: 21041 CW 2017-11-25 0228 5W1SA         599 32     PS2T          599 11
QSO: 21041 CW 2017-11-25 0228 5W1SA         599 32     JI1HFJ        599 25
QSO: 21041 CW 2017-11-25 0229 5W1SA         599 32     JN3DSH        599 25
QSO: 21041 CW 2017-11-25 0230 5W1SA         599 32     NA0FF         599 04
QSO: 21041 CW 2017-11-25 0230 5W1SA         599 32     RT0C          599 19
QSO: 21041 CW 2017-11-25 0231 5W1SA         599 32     JP1IXV        599 25
QSO: 21041 CW 2017-11-25 0231 5W1SA         599 32     ZM4T          599 32
QSO: 21041 CW 2017-11-25 0232 5W1SA         599 32     JK1TCV        599 25
QSO: 21041 CW 2017-11-25 0232 5W1SA         599 32     JG5UWK        599 25
QSO: 21041 CW 2017-11-25 0233 5W1SA         599 32     JA2FNY        599 25
QSO: 21041 CW 2017-11-25 0233 5W1SA         599 32     PY5DK         599 11
QSO: 21041 CW 2017-11-25 0234 5W1SA         599 32     AH6NM         599 31
QSO: 21041 CW 2017-11-25 0235 5W1SA         599 32     8J1YAC/1      599 25
QSO: 21041 CW 2017-11-25 0236 5W1SA         599 32     RK0UT         599 18
QSO: 21041 CW 2017-11-25 0236 5W1SA         599 32     KH6J          599 31
QSO: 21041 CW 2017-11-25 0237 5W1SA         599 32     BI4IIZ        599 24
QSO: 21041 CW 2017-11-25 0237 5W1SA         599 32     JQ1NGT        599 25
QSO: 21041 CW 2017-11-25 0238 5W1SA         599 32     JF2WXS        599 25
QSO: 21041 CW 2017-11-25 0238 5W1SA         599 32     JA2FSM        599 25
QSO: 21041 CW 2017-11-25 0239 5W1SA         599 32     CW4MAX        599 13
QSO: 21041 CW 2017-11-25 0240 5W1SA         599 32     B7Q           599 24
QSO: 21041 CW 2017-11-25 0240 5W1SA         599 32     JH1OVY        599 25
QSO: 21041 CW 2017-11-25 0247 5W1SA         599 32     JE6RPM        599 25
QSO: 21041 CW 2017-11-25 0248 5W1SA         599 32     ZL4TT         599 32
QSO: 21041 CW 2017-11-25 0249 5W1SA         599 32     R0CAF         599 19
QSO: 21041 CW 2017-11-25 0249 5W1SA         599 32     JF1SEK        599 25
QSO: 21041 CW 2017-11-25 0250 5W1SA         599 32     JA7ACM        599 25
QSO: 21041 CW 2017-11-25 0250 5W1SA         599 32     BS4SSB        599 24
QSO: 21041 CW 2017-11-25 0251 5W1SA         599 32     JR4OZR        599 25
QSO: 21041 CW 2017-11-25 0251 5W1SA         599 32     RN0C          599 19
QSO: 21041 CW 2017-11-25 0252 5W1SA         599 32     JA2HYD        599 25
QSO: 21041 CW 2017-11-25 0252 5W1SA         599 32     JA4MOK        599 25
QSO: 21041 CW 2017-11-25 0253 5W1SA         599 32     JH1DGJ        599 25
QSO: 21041 CW 2017-11-25 0253 5W1SA         599 32     JA8KSF        599 25
QSO: 21041 CW 2017-11-25 0254 5W1SA         599 32     JH1QDB        599 25
QSO: 21041 CW 2017-11-25 0255 5W1SA         599 32     JL1QOC        599 25
