START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: DL0ESA
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 692809
NAME: European Space Operations Centre (ESOC) Radioclub
OPERATORS: EA1HEO
CLUB: RHEIN RUHR DX ASSOCIATION
CERTIFICATE: NO
CREATED-BY: UcxLog 7.89
SOAPBOX: TRx. IC-3000,  Amplif. ALPIN100,  Ant. OB9-5 + Inv V 40m + monopole 80m
SOAPBOX: 73 from the European Space Agency - Operations Centre (ESOC) Radioclub
SOAPBOX: Op. Javier (EA1HEO)
SOAPBOX: Thanks for organizing!
QSO: 21178 PH 2018-10-27 1239 DL0ESA        59  14     PY2UD         59  11     0
QSO: 21213 PH 2018-10-27 1245 DL0ESA        59  14     HI3LT         59  08     0
QSO: 21151 PH 2018-10-27 1245 DL0ESA        59  14     8P5A          59  08     0
QSO: 21331 PH 2018-10-27 1247 DL0ESA        59  14     ED9E          59  33     0
QSO: 21154 PH 2018-10-27 1248 DL0ESA        59  14     CM2XN         59  08     0
QSO: 21163 PH 2018-10-27 1248 DL0ESA        59  14     CQ3W          59  33     0
QSO: 21190 PH 2018-10-27 1250 DL0ESA        59  14     S0S           59  33     0
QSO: 21218 PH 2018-10-27 1250 DL0ESA        59  14     ED7B          59  14     0
QSO: 21317 PH 2018-10-27 1251 DL0ESA        59  14     PY2EJ         59  11     0
QSO: 21210 PH 2018-10-27 1252 DL0ESA        59  14     PZ5K          59  09     0
QSO: 21362 PH 2018-10-27 1254 DL0ESA        59  14     V26B          59  08     0
QSO: 21354 PH 2018-10-27 1255 DL0ESA        59  14     CR2L          59  14     0
QSO: 21268 PH 2018-10-27 1256 DL0ESA        59  14     CV7S          59  13     0
QSO: 21260 PH 2018-10-27 1257 DL0ESA        59  14     CO6LE         59  08     0
QSO: 14317 PH 2018-10-27 1257 DL0ESA        59  14     KQ2M          59  5      0
QSO: 14207 PH 2018-10-27 1258 DL0ESA        59  14     K8GL          59  04     0
QSO: 14125 PH 2018-10-27 1259 DL0ESA        59  14     CF3A          59  04     0
QSO: 21191 PH 2018-10-27 1302 DL0ESA        59  14     K4AJA/VP9     59  05     0
QSO: 21196 PH 2018-10-27 1304 DL0ESA        59  14     PJ4Q          59  09     0
QSO: 21279 PH 2018-10-27 1306 DL0ESA        59  14     FY5KE         59  09     0
QSO: 21360 PH 2018-10-27 1307 DL0ESA        59  14     CR6T          59  14     0
QSO: 21171 PH 2018-10-27 1307 DL0ESA        59  14     EF8R          59  33     0
QSO: 21306 PH 2018-10-27 1309 DL0ESA        59  14     NR3X          59  05     0
QSO: 21224 PH 2018-10-27 1313 DL0ESA        59  14     KP3Z          59  08     0
QSO: 21355 PH 2018-10-27 1315 DL0ESA        59  14     YW4D          59  09     0
QSO: 21364 PH 2018-10-27 1316 DL0ESA        59  14     P40T          59  09     0
QSO: 21348 PH 2018-10-27 1316 DL0ESA        59  14     PY5WW         59  11     0
QSO: 21333 PH 2018-10-27 1317 DL0ESA        59  14     OH0V          59  15     0
QSO: 21199 PH 2018-10-27 1319 DL0ESA        59  14     VY2ZM         59  05     0
QSO: 21269 PH 2018-10-27 1321 DL0ESA        59  14     FG4KH         59  08     0
QSO: 21228 PH 2018-10-27 1322 DL0ESA        59  14     D4C           59  35     0
QSO: 21407 PH 2018-10-27 1322 DL0ESA        59  14     ZS6TVB        59  38     0
QSO: 21274 PH 2018-10-27 1323 DL0ESA        59  14     9K2HN         59  21     0
QSO: 21247 PH 2018-10-27 1327 DL0ESA        59  14     WX3B          59  05     0
QSO: 21315 PH 2018-10-27 1334 DL0ESA        59  14     ET3AA         59  37     0
QSO: 21338 PH 2018-10-27 1342 DL0ESA        59  14     PI4COM        59  14     0
QSO: 21411 PH 2018-10-27 1344 DL0ESA        59  14     K3IE          59  04     0
QSO: 21203 PH 2018-10-27 1345 DL0ESA        59  14     ZF9CW         59  08     0
QSO: 21310 PH 2018-10-27 1346 DL0ESA        59  14     LX7I          59  14     0
QSO: 21292 PH 2018-10-27 1347 DL0ESA        59  14     ZW5B          59  11     0
QSO: 21191 PH 2018-10-27 1349 DL0ESA        59  14     PY0F          59  11     0
QSO: 21261 PH 2018-10-27 1349 DL0ESA        59  14     ZX5J          59  11     0
QSO: 21251 PH 2018-10-27 1350 DL0ESA        59  14     FR4QT         59  39     0
QSO: 21392 PH 2018-10-27 1353 DL0ESA        59  14     S9CT          59  36     0
QSO: 21250 PH 2018-10-27 1355 DL0ESA        59  14     PS2T          59  11     0
QSO: 21175 PH 2018-10-27 1357 DL0ESA        59  14     PJ4G          59  09     0
QSO: 21244 PH 2018-10-27 1403 DL0ESA        59  14     K1JB          59  05     0
QSO: 21237 PH 2018-10-27 1403 DL0ESA        59  14     KC1XX         59  05     0
QSO: 21375 PH 2018-10-27 1403 DL0ESA        59  14     K2CJ          59  05     0
QSO: 21210 PH 2018-10-27 1404 DL0ESA        59  14     W2RE          59  05     0
QSO: 21247 PH 2018-10-27 1405 DL0ESA        59  14     K5ZD          59  05     0
QSO: 21162 PH 2018-10-27 1405 DL0ESA        59  14     VY2TT         59  05     0
QSO: 21442 PH 2018-10-27 1405 DL0ESA        59  14     N1UR          59  05     0
QSO: 21207 PH 2018-10-27 1406 DL0ESA        59  14     W3LPL         59  5      0
QSO: 21370 PH 2018-10-27 1408 DL0ESA        59  14     W9RE          59  4      0
QSO: 21336 PH 2018-10-27 1408 DL0ESA        59  14     K2LE          59  5      0
QSO: 21351 PH 2018-10-27 1409 DL0ESA        59  14     NY6DX         59  05     0
QSO: 21416 PH 2018-10-27 1410 DL0ESA        59  14     N8II          59  5      0
QSO: 21402 PH 2018-10-27 1410 DL0ESA        59  14     K1RX          59  5      0
QSO: 21150 PH 2018-10-27 1413 DL0ESA        59  14     VP2MDG        59  08     0
QSO: 21288 PH 2018-10-27 1416 DL0ESA        59  14     LT1F          59  13     0
QSO: 21203 PH 2018-10-27 1416 DL0ESA        59  14     EF8L          59  33     0
QSO: 21218 PH 2018-10-27 1419 DL0ESA        59  14     N2SR          59  5      0
QSO: 21404 PH 2018-10-27 1419 DL0ESA        59  14     K8MFO         59  04     0
QSO: 21414 PH 2018-10-27 1420 DL0ESA        59  14     VE2BWL        59  5      0
QSO: 21323 PH 2018-10-27 1430 DL0ESA        59  14     DJ8OG         59  14     0
QSO: 21204 PH 2018-10-27 1432 DL0ESA        59  14     K3LR          59  05     0
QSO: 21440 PH 2018-10-27 1433 DL0ESA        59  14     K3PP          59  5      0
QSO: 21220 PH 2018-10-27 1434 DL0ESA        59  14     K1RM          59  05     0
QSO: 21273 PH 2018-10-27 1434 DL0ESA        59  14     W2ID          59  5      0
QSO: 21432 PH 2018-10-27 1435 DL0ESA        59  14     KV1J          59  05     0
QSO: 21253 PH 2018-10-27 1444 DL0ESA        59  14     DR6C          59  14     0
QSO: 21225 PH 2018-10-27 1444 DL0ESA        59  14     LZ9W          59  20     0
QSO: 21307 PH 2018-10-27 1450 DL0ESA        59  14     9A5Y          59  15     0
QSO: 21201 PH 2018-10-27 1455 DL0ESA        59  14     K3OO          59  5      0
QSO: 21187 PH 2018-10-27 1456 DL0ESA        59  14     CF3A          59  04     0
QSO: 21290 PH 2018-10-27 1458 DL0ESA        59  14     LW4EF         59  13     0
QSO: 21329 PH 2018-10-27 1459 DL0ESA        59  14     LU2DD         59  13     0
QSO: 14241 PH 2018-10-27 1510 DL0ESA        59  14     CT9ABO        59  33     0
QSO: 14251 PH 2018-10-27 1510 DL0ESA        59  14     EA9KB         59  33     0
QSO: 14340 PH 2018-10-27 1512 DL0ESA        59  14     8P5A          59  08     0
QSO: 14122 PH 2018-10-27 1514 DL0ESA        59  14     ED9E          59  33     0
QSO: 14137 PH 2018-10-27 1514 DL0ESA        59  14     UZ5ZU         59  16     0
QSO: 14148 PH 2018-10-27 1517 DL0ESA        59  14     OX7A          59  40     0
QSO: 14334 PH 2018-10-27 1520 DL0ESA        59  14     YO9HP         59  20     0
QSO: 14221 PH 2018-10-27 1522 DL0ESA        59  14     IT9KXK        59  15     0
QSO: 14114 PH 2018-10-27 1524 DL0ESA        59  14     SV1PMR        59  20     0
QSO: 14111 PH 2018-10-27 1525 DL0ESA        59  14     CT7AJL        59  14     0
QSO: 14108 PH 2018-10-27 1526 DL0ESA        59  14     CN8MAA        59  33     0
QSO: 14104 PH 2018-10-27 1526 DL0ESA        59  14     EM2G          59  16     0
