START-OF-LOG: 3.0
CALLSIGN: VK9XT
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 662091
NAME: Christmas Island Expedition
LOCATION: DX
OPERATORS: A65DC A65DR SM0CXU VE7HDW
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7283.0
SOAPBOX: We missed the first 14h due to late arrival to the island and
SOAPBOX: setting up.
QSO: 14088 RY 2018-09-29 1258 VK9XT         599 29 DX  OK2PAY        599 15 DX  0
QSO: 14088 RY 2018-09-29 1259 VK9XT         599 29 DX  HG2DX         599 15 DX  0
QSO: 14088 RY 2018-09-29 1259 VK9XT         599 29 DX  9A1A          599 15 DX  0
QSO: 14088 RY 2018-09-29 1301 VK9XT         599 29 DX  LY2W          599 15 DX  0
QSO: 14088 RY 2018-09-29 1301 VK9XT         599 29 DX  EV1R          599 16 DX  0
QSO: 14088 RY 2018-09-29 1302 VK9XT         599 29 DX  IV3JCC        599 15 DX  0
QSO: 14088 RY 2018-09-29 1303 VK9XT         599 29 DX  RK2A          599 16 DX  0
QSO: 14088 RY 2018-09-29 1304 VK9XT         599 29 DX  RO9A          599 17 DX  0
QSO: 14088 RY 2018-09-29 1305 VK9XT         599 29 DX  HG1S          599 15 DX  0
QSO: 14088 RY 2018-09-29 1305 VK9XT         599 29 DX  LY5W          599 15 DX  0
QSO: 14088 RY 2018-09-29 1306 VK9XT         599 29 DX  HA8BE         599 15 DX  0
QSO: 14088 RY 2018-09-29 1306 VK9XT         599 29 DX  S51A          599 15 DX  0
QSO: 14088 RY 2018-09-29 1307 VK9XT         599 29 DX  UC6N          599 16 DX  0
QSO: 14088 RY 2018-09-29 1309 VK9XT         599 29 DX  RW3RN         599 16 DX  0
QSO: 14088 RY 2018-09-29 1309 VK9XT         599 29 DX  OH3OJ         599 15 DX  0
QSO: 14088 RY 2018-09-29 1310 VK9XT         599 29 DX  OG2P          599 15 DX  0
QSO: 14088 RY 2018-09-29 1311 VK9XT         599 29 DX  OZ2PBS        599 14 DX  0
QSO: 14088 RY 2018-09-29 1312 VK9XT         599 29 DX  UC8U          599 18 DX  0
QSO: 14088 RY 2018-09-29 1314 VK9XT         599 29 DX  OM4Q          599 15 DX  0
QSO: 14088 RY 2018-09-29 1315 VK9XT         599 29 DX  DL7UAJ        599 14 DX  0
QSO: 14088 RY 2018-09-29 1316 VK9XT         599 29 DX  5Q2T          599 14 DX  0
QSO: 14088 RY 2018-09-29 1317 VK9XT         599 29 DX  SP2YWL        599 15 DX  0
QSO: 14088 RY 2018-09-29 1317 VK9XT         599 29 DX  YL2VW         599 15 DX  0
QSO: 14088 RY 2018-09-29 1318 VK9XT         599 29 DX  RZ1O          599 16 DX  0
QSO: 14088 RY 2018-09-29 1319 VK9XT         599 29 DX  OZ2Y          599 14 DX  0
QSO: 14088 RY 2018-09-29 1320 VK9XT         599 29 DX  OH6DX         599 15 DX  0
QSO: 14088 RY 2018-09-29 1322 VK9XT         599 29 DX  IQ1RY         599 15 DX  0
