START-OF-LOG: 3.0
CALLSIGN: N3RC
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 216056
NAME: roger m cooper
LOCATION: SF
OPERATORS: N3RC
CLUB: Northern California Contest Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7290.0
SOAPBOX: First TTY contest with Flex 6600, the panadapter was very, very useful!!
QSO:  7088 RY 2018-09-29 0538 N3RC          599 03 CA  AA3B          599 05 PA
QSO:  7086 RY 2018-09-29 0542 N3RC          599 03 CA  K6LL          599 03 AZ
QSO:  7088 RY 2018-09-29 0545 N3RC          599 03 CA  NW6P          599 03 CA
QSO:  7096 RY 2018-09-29 0547 N3RC          599 03 CA  TI2OY         599 07 DX
QSO:  7096 RY 2018-09-29 0549 N3RC          599 03 CA  CM8RBD        599 08 DX
QSO:  7096 RY 2018-09-29 0549 N3RC          599 03 CA  N4SVC         599 05 FL
QSO:  7096 RY 2018-09-29 0552 N3RC          599 03 CA  K9CT          599 04 IL
QSO:  7096 RY 2018-09-29 0552 N3RC          599 03 CA  KZ1W          599 03 WA
QSO:  7096 RY 2018-09-29 0553 N3RC          599 03 CA  W7RY          599 04 MT
QSO:  7096 RY 2018-09-29 0553 N3RC          599 03 CA  WO2X          599 05 NJ
QSO:  7096 RY 2018-09-29 0555 N3RC          599 03 CA  K9OM          599 04 WI
QSO:  7089 RY 2018-09-29 0558 N3RC          599 03 CA  W4AAW         599 05 VA
QSO:  7036 RY 2018-09-29 0603 N3RC          599 03 CA  P49X          599 09 DX
QSO:  7037 RY 2018-09-29 0604 N3RC          599 03 CA  N2MM          599 05 NJ
QSO:  7041 RY 2018-09-29 0606 N3RC          599 03 CA  TG9ANF        599 07 DX
QSO:  7042 RY 2018-09-29 0607 N3RC          599 03 CA  N8OO          599 04 LA
QSO:  7045 RY 2018-09-29 0610 N3RC          599 03 CA  N5RLM         599 04 LA
QSO:  7045 RY 2018-09-29 0611 N3RC          599 03 CA  WB6JJJ        599 03 CA
QSO:  7045 RY 2018-09-29 0612 N3RC          599 03 CA  JF2XGF        599 25 DX
QSO:  7045 RY 2018-09-29 0614 N3RC          599 03 CA  AH6KO         599 31 DX
QSO:  7045 RY 2018-09-29 0616 N3RC          599 03 CA  KA6BIM        599 03 OR
QSO:  7045 RY 2018-09-29 0617 N3RC          599 03 CA  WH7W          599 31 DX
QSO:  7045 RY 2018-09-29 0618 N3RC          599 03 CA  W0LSD         599 04 CO
QSO:  7045 RY 2018-09-29 0618 N3RC          599 03 CA  N3QE          599 05 MD
QSO:  7045 RY 2018-09-29 0620 N3RC          599 03 CA  W3YY          599 05 VA
QSO:  7045 RY 2018-09-29 0620 N3RC          599 03 CA  JH3FUK        599 25 DX
QSO:  7058 RY 2018-09-29 0638 N3RC          599 03 CA  VE5MX         599 04 SK
QSO:  7059 RY 2018-09-29 0639 N3RC          599 03 CA  VY2/W5AJ      599 05 PE
QSO:  7062 RY 2018-09-29 0640 N3RC          599 03 CA  CR3DX         599 33 DX
QSO:  7073 RY 2018-09-29 0643 N3RC          599 03 CA  H88X          599 07 DX
QSO:  7080 RY 2018-09-29 0649 N3RC          599 03 CA  VP2V/AA7V     599 08 DX
QSO:  7084 RY 2018-09-29 0649 N3RC          599 03 CA  EB5AQ         599 14 DX
QSO:  7087 RY 2018-09-29 0651 N3RC          599 03 CA  N7AT          599 03 AZ
QSO:  7084 RY 2018-09-29 0655 N3RC          599 03 CA  EB5AQ         599 37 DX
QSO:  7070 RY 2018-09-29 0700 N3RC          599 03 CA  W4MLB         599 05 FL
QSO:  7058 RY 2018-09-29 0709 N3RC          599 03 CA  ZL3PAH        599 32 DX
QSO:  7044 RY 2018-09-29 0713 N3RC          599 03 CA  VK2RT         599 30 DX
QSO:  7036 RY 2018-09-29 0714 N3RC          599 03 CA  NR4M          599 05 VA
QSO:  7049 RY 2018-09-29 0717 N3RC          599 03 CA  CR3W          599 33 DX
QSO:  7053 RY 2018-09-29 0720 N3RC          599 03 CA  N7GP          599 03 AZ
QSO:  7060 RY 2018-09-29 0722 N3RC          599 03 CA  K6DTT/1       599 05 ME
QSO:  7086 RY 2018-09-29 0725 N3RC          599 03 CA  ZL3TE         599 32 DX
QSO:  3586 RY 2018-09-29 0734 N3RC          599 03 CA  W7QDM         599 03 ID
QSO:  3587 RY 2018-09-29 0737 N3RC          599 03 CA  K9CT          599 04 IL
QSO:  3584 RY 2018-09-29 0738 N3RC          599 03 CA  WI7N          599 03 OR
QSO:  3580 RY 2018-09-29 0739 N3RC          599 03 CA  KA6BIM        599 03 OR
QSO:  3586 RY 2018-09-29 0743 N3RC          599 03 CA  N6SS          599 03 AZ
QSO:  3586 RY 2018-09-29 0744 N3RC          599 03 CA  N3QE          599 05 MD
QSO:  3586 RY 2018-09-29 0745 N3RC          599 03 CA  K1SFA         599 05 MA
QSO:  3586 RY 2018-09-29 0746 N3RC          599 03 CA  K3EST         599 03 CA
QSO:  3586 RY 2018-09-29 0746 N3RC          599 03 CA  VC3S          599 04 ON
QSO:  3586 RY 2018-09-29 0748 N3RC          599 03 CA  W0KIT         599 04 CO
QSO:  3586 RY 2018-09-29 0748 N3RC          599 03 CA  K2PO          599 03 OR
QSO:  3586 RY 2018-09-29 0749 N3RC          599 03 CA  VE7BEF        599 03 BC
QSO:  3586 RY 2018-09-29 0750 N3RC          599 03 CA  KD6OAT        599 03 UT
QSO:  3586 RY 2018-09-29 0751 N3RC          599 03 CA  K7HP          599 03 AZ
