START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: UX1VT
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 655792
CLUB: Ukrainian Contest Club
CREATED-BY: N1MM Logger V14.05.3
NAME: Pavlo Kyrychenko
OPERATORS: UX1VT
QSO:  7029 RY 2018-09-29 0221 UX1VT         599 16 DX  ZX2B          599 11 DX
QSO:  7067 RY 2018-09-29 0223 UX1VT         599 16 DX  S53F          599 15 DX
QSO:  7066 RY 2018-09-29 0228 UX1VT         599 16 DX  OK1CF         599 15 DX
QSO:  7063 RY 2018-09-29 0229 UX1VT         599 16 DX  I4JED         599 15 DX
QSO:  7062 RY 2018-09-29 0231 UX1VT         599 16 DX  P3X           599 20 DX
QSO:  7040 RY 2018-09-29 0232 UX1VT         599 16 DX  PI4CC         599 14 DX
QSO:  7044 RY 2018-09-29 0232 UX1VT         599 16 DX  I3PXN         599 15 DX
QSO:  7036 RY 2018-09-29 0233 UX1VT         599 16 DX  OR3A          599 14 DX
QSO:  7050 RY 2018-09-29 0233 UX1VT         599 16 DX  RT9S          599 16 DX
QSO:  7044 RY 2018-09-29 0234 UX1VT         599 16 DX  IQ4FC         599 15 DX
QSO:  7079 RY 2018-09-29 0238 UX1VT         599 16 DX  A44A          599 21 DX
QSO:  7042 RY 2018-09-29 0239 UX1VT         599 16 DX  RZ9A          599 17 DX
QSO:  7061 RY 2018-09-29 0242 UX1VT         599 16 DX  A61EK         599 21 DX
QSO:  7048 RY 2018-09-29 0243 UX1VT         599 16 DX  R9MJ          599 17 DX
QSO:  7040 RY 2018-09-29 0246 UX1VT         599 16 DX  4J3DJ         599 21 DX
QSO:  7072 RY 2018-09-29 0247 UX1VT         599 16 DX  UA9TO         599 16 DX
QSO:  7053 RY 2018-09-29 0249 UX1VT         599 16 DX  OK1MSP        599 15 DX
QSO:  7053 RY 2018-09-29 0251 UX1VT         599 16 DX  PD1RP         599 14 DX
QSO:  7053 RY 2018-09-29 0255 UX1VT         599 16 DX  YL2NK         599 15 DX
QSO:  7053 RY 2018-09-29 0256 UX1VT         599 16 DX  OK1FRD        599 15 DX
QSO:  7053 RY 2018-09-29 0259 UX1VT         599 16 DX  SE4E          599 14 DX
QSO:  7053 RY 2018-09-29 0303 UX1VT         599 16 DX  DF9GR         599 14 DX
QSO:  7053 RY 2018-09-29 0305 UX1VT         599 16 DX  S51A          599 15 DX
QSO:  7053 RY 2018-09-29 0306 UX1VT         599 16 DX  SP6EIY/QRP    599 15 DX
QSO:  7053 RY 2018-09-29 0307 UX1VT         599 16 DX  RU4I          599 16 DX
QSO:  7053 RY 2018-09-29 0310 UX1VT         599 16 DX  S55BA         599 15 DX
QSO:  7053 RY 2018-09-29 0310 UX1VT         599 16 DX  DL3SYA        599 14 DX
QSO:  7053 RY 2018-09-29 0311 UX1VT         599 16 DX  HB9VQQ        599 14 DX
QSO:  7053 RY 2018-09-29 0312 UX1VT         599 16 DX  SV2AIU        599 20 DX
QSO:  7053 RY 2018-09-29 0317 UX1VT         599 16 DX  G0MTN         599 14 DX
QSO:  7053 RY 2018-09-29 0319 UX1VT         599 16 DX  DL6DH         599 14 DX
QSO:  7053 RY 2018-09-29 0320 UX1VT         599 16 DX  DM6DX         599 14 DX
QSO:  7053 RY 2018-09-29 0323 UX1VT         599 16 DX  DL1AIW        599 14 DX
QSO:  7053 RY 2018-09-29 0329 UX1VT         599 16 DX  DL1PSK        599 14 DX
QSO:  7053 RY 2018-09-29 0331 UX1VT         599 16 DX  DG3FA         599 14 DX
QSO:  7053 RY 2018-09-29 0331 UX1VT         599 16 DX  S51CK         599 15 DX
QSO:  7053 RY 2018-09-29 0332 UX1VT         599 16 DX  DK7HA         599 14 DX
