START-OF-LOG: 3.0
CALLSIGN: UY7C
CLUB: Black Sea Contest Club
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 510540
OPERATORS: UY7C
NAME: Max Shaposhnik
CREATED-BY: N1MM Logger V9.5.2
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO: 21144 PH 2009-10-24 0734 UY7C          59  16     RW9DX         59  17
QSO: 21150 PH 2009-10-24 0734 UY7C          59  16     JH4UYB        59  25
QSO: 21155 PH 2009-10-24 0735 UY7C          59  16     UN9L          59  17
QSO: 21170 PH 2009-10-24 0735 UY7C          59  16     RW0A          59  18
QSO: 21184 PH 2009-10-24 0735 UY7C          59  16     RW9UOB        59  18
QSO: 21213 PH 2009-10-24 0737 UY7C          59  16     GJ2A          59  14
QSO: 21219 PH 2009-10-24 0738 UY7C          59  16     SU1KM         59  34
QSO: 21223 PH 2009-10-24 0738 UY7C          59  16     RA9JP         59  17
QSO: 21230 PH 2009-10-24 0739 UY7C          59  16     JR5VHU        59  25
QSO: 21243 PH 2009-10-24 0741 UY7C          59  16     RZ0SR         59  18
QSO: 21252 PH 2009-10-24 0741 UY7C          59  16     ST2KSS        59  34
QSO: 21258 PH 2009-10-24 0742 UY7C          59  16     9K2HN         59  21
QSO: 21292 PH 2009-10-24 0744 UY7C          59  16     UA9JDP        59  17
QSO: 21260 PH 2009-10-24 0747 UY7C          59  16     RK0AB         59  18
QSO: 21332 PH 2009-10-24 0749 UY7C          59  16     UP4L          59  17
QSO: 21334 PH 2009-10-24 0749 UY7C          59  16     RO4W          59  16
QSO: 21330 PH 2009-10-24 0750 UY7C          59  16     JA3YBK        59  25
QSO: 28455 PH 2009-10-24 0752 UY7C          59  16     EX8MAT        59  17
QSO: 28480 PH 2009-10-24 0757 UY7C          59  16     VR2009EAG     59  24
QSO: 28485 PH 2009-10-24 0758 UY7C          59  16     B7P           59  24
QSO: 28495 PH 2009-10-24 0759 UY7C          59  16     HS0ZHC        59  26
QSO: 28466 PH 2009-10-24 0805 UY7C          59  16     SX5P          59  20
QSO: 28503 PH 2009-10-24 0808 UY7C          59  16     HS0ZEE        59  26
QSO: 28470 PH 2009-10-24 0810 UY7C          59  16     YC9MDX        59  28
QSO: 21166 PH 2009-10-24 0815 UY7C          59  16     RA9AAA        59  17
QSO: 21178 PH 2009-10-24 0816 UY7C          59  16     RU9AC         59  17
QSO: 21234 PH 2009-10-24 0818 UY7C          59  16     UA9TF         59  16
QSO: 21237 PH 2009-10-24 0818 UY7C          59  16     5B4KH         59  20
QSO: 21293 PH 2009-10-24 0820 UY7C          59  16     RV9UP         59  18
QSO: 21320 PH 2009-10-24 0820 UY7C          59  16     EE9Z          59  33
QSO: 21367 PH 2009-10-24 0823 UY7C          59  16     RA9A          59  17
QSO: 21405 PH 2009-10-24 0823 UY7C          59  16     JA6WFM        59  25
QSO: 21408 PH 2009-10-24 0824 UY7C          59  16     JS3CTQ        59  25
QSO: 21431 PH 2009-10-24 0824 UY7C          59  16     AO3K          59  14
QSO: 21440 PH 2009-10-24 0824 UY7C          59  16     UP6P          59  17
QSO: 21291 PH 2009-10-24 0825 UY7C          59  16     EA3CI         59  14
QSO: 21286 PH 2009-10-24 0825 UY7C          59  16     IG9S          59  33
QSO: 21250 PH 2009-10-24 0826 UY7C          59  16     EA1DR         59  14
QSO: 21166 PH 2009-10-24 1152 UY7C          59  16     E77XZ         59  15
QSO: 21177 PH 2009-10-24 1152 UY7C          59  16     IQ3RK         59  15
QSO: 21188 PH 2009-10-24 1153 UY7C          59  16     M0XXT         59  14
QSO: 28503 PH 2009-10-24 1156 UY7C          59  16     OZ7A          59  14
QSO: 28460 PH 2009-10-24 1158 UY7C          59  16     OT5A          59  14
QSO: 28468 PH 2009-10-24 1200 UY7C          59  16     US5CW         59  16
QSO: 28442 PH 2009-10-24 1203 UY7C          59  16     OZ5NJ         59  14
QSO: 28466 PH 2009-10-24 1204 UY7C          59  16     IR2C          59  15
QSO: 21201 PH 2009-10-24 1206 UY7C          59  16     OL4A          59  15
QSO: 21221 PH 2009-10-24 1208 UY7C          59  16     ED5R          59  14
QSO: 21267 PH 2009-10-24 1208 UY7C          59  16     TM1O          59  14
QSO: 21278 PH 2009-10-24 1209 UY7C          59  16     ED5D          59  14
QSO: 21293 PH 2009-10-24 1210 UY7C          59  16     5B/G3RXQ      59  20
QSO: 21302 PH 2009-10-24 1210 UY7C          59  16     II4A          59  15
QSO: 21318 PH 2009-10-24 1211 UY7C          59  16     IZ2FOS        59  15
QSO: 21330 PH 2009-10-24 1212 UY7C          59  16     IZ1PKV        59  15
QSO: 21316 PH 2009-10-24 1212 UY7C          59  16     SK7OA         59  14
QSO: 21175 PH 2009-10-24 1219 UY7C          59  16     G5FZ          59  14
QSO: 21242 PH 2009-10-24 1221 UY7C          59  16     4Z5LX         59  20
QSO: 21264 PH 2009-10-24 1222 UY7C          59  16     IQ2MG         59  15
QSO: 21266 PH 2009-10-24 1222 UY7C          59  16     G6PZ          59  14
QSO: 21267 PH 2009-10-24 1223 UY7C          59  16     DQ4W          59  14
QSO: 21326 PH 2009-10-24 1224 UY7C          59  16     EB1WW         59  14
QSO: 21341 PH 2009-10-24 1225 UY7C          59  16     F4FKJ         59  14
QSO: 21344 PH 2009-10-24 1225 UY7C          59  16     4Z4DX         59  20
QSO: 21398 PH 2009-10-24 1226 UY7C          59  16     DF9ZP         59  14
QSO: 21433 PH 2009-10-24 1230 UY7C          59  16     EB3EPR/2      59  14
QSO: 21433 PH 2009-10-24 1231 UY7C          59  16     F1IKA         59  14
QSO: 21433 PH 2009-10-24 1232 UY7C          59  16     F4FIP         59  14
QSO: 21433 PH 2009-10-24 1234 UY7C          59  16     F5BBD         59  14
QSO: 21433 PH 2009-10-24 1235 UY7C          59  16     EI5GSB        59  14
QSO: 28462 PH 2009-10-24 1238 UY7C          59  16     DL0CS         59  14
QSO: 28480 PH 2009-10-24 1238 UY7C          59  16     HB9EE         59  14
QSO: 28439 PH 2009-10-24 1241 UY7C          59  16     DL8OH         59  14
QSO: 28429 PH 2009-10-24 1246 UY7C          59  16     RN1AW         59  16
QSO: 28459 PH 2009-10-24 1255 UY7C          59  16     9K2HN         59  21
QSO: 21433 PH 2009-10-24 1259 UY7C          59  16     K4EA          59  05
