START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: AC9S
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 501364
OPERATORS: AC9S
CLUB:
NAME: Keith R Hanson
SOAPBOX: Great Contest again.  It sure was wonderful to have sunspots and 15 open.  Last year I
SOAPBOX: hoped for 10 to be open next year and I hope for that again!!  This has got to be the
SOAPBOX: premier contest.
CREATED-BY: Exported by LOGic version 8.0.96. LOGic Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW.
CREATED-BY: Exported on 2009-10-26. 614 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: PH 1999-03-06 0711 HC8N          59  700    W1AW          59  CT     0
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
QSO: 21205 PH 2009-10-24 1413 AC9S          59  04     HG6N          59  15
QSO: 21208 PH 2009-10-24 1415 AC9S          59  04     PA1T          59  14
QSO: 21208 PH 2009-10-24 1416 AC9S          59  04     EE2W          59  14
QSO: 21208 PH 2009-10-24 1417 AC9S          59  04     GA3WUX        59  14
QSO: 21208 PH 2009-10-24 1423 AC9S          59  04     IZ2ODM        59  15
QSO: 21208 PH 2009-10-24 1424 AC9S          59  04     E73W          59  15
QSO: 21208 PH 2009-10-24 1427 AC9S          59  04     FH3EE         59  37
QSO: 21208 PH 2009-10-24 1427 AC9S          59  04     S50A          59  15
QSO: 21208 PH 2009-10-24 1428 AC9S          59  04     OE8Q          59  15
QSO: 21208 PH 2009-10-24 1429 AC9S          59  04     DR1A          59  14
QSO: 21208 PH 2009-10-24 1430 AC9S          59  04     CR6P          59  14
QSO: 21208 PH 2009-10-24 1432 AC9S          59  04     IU9T          59  15
QSO: 21208 PH 2009-10-24 1434 AC9S          59  04     CR3A          59  33
QSO: 21208 PH 2009-10-24 1435 AC9S          59  04     OL8R          59  15
QSO: 21208 PH 2009-10-24 1436 AC9S          59  04     ED5T          59  14
QSO: 21208 PH 2009-10-24 1437 AC9S          59  04     GW4BLE        59  14
QSO: 21208 PH 2009-10-24 1438 AC9S          59  04     GM2T          59  14
QSO: 21292 PH 2009-10-24 1439 AC9S          59  04     TM0T          59  14
QSO: 21301 PH 2009-10-24 1440 AC9S          59  04     TM6M          59  14
QSO: 21302 PH 2009-10-24 1440 AC9S          59  04     EC1KV         59  14
QSO: 21306 PH 2009-10-24 1441 AC9S          59  04     OT2A          59  14
QSO: 21315 PH 2009-10-24 1444 AC9S          59  04     OL4A          59  15
QSO: 21316 PH 2009-10-24 1445 AC9S          59  04     DJ4PT         59  14
QSO: 21327 PH 2009-10-24 1446 AC9S          59  04     F4BKV         59  14
QSO: 21328 PH 2009-10-24 1446 AC9S          59  04     DL1QW         59  14
QSO: 21334 PH 2009-10-24 1446 AC9S          59  04     S50L          59  15
QSO: 21337 PH 2009-10-24 1447 AC9S          59  04     HA8JV         59  15
QSO: 21340 PH 2009-10-24 1447 AC9S          59  04     ER4DX         59  16
QSO: 21342 PH 2009-10-24 1448 AC9S          59  04     GJ2A          59  14
QSO: 21354 PH 2009-10-24 1450 AC9S          59  04     HA6PX         59  15
QSO: 21359 PH 2009-10-24 1450 AC9S          59  04     EA8/OH6CS     59  33
QSO: 21362 PH 2009-10-24 1451 AC9S          59  04     E77XZ         59  15
QSO: 21365 PH 2009-10-24 1451 AC9S          59  04     F8KDX         59  14
QSO: 21366 PH 2009-10-24 1452 AC9S          59  04     VP2V/KN5H     59  08
QSO: 21385 PH 2009-10-24 1454 AC9S          59  04     S53MM         59  15
QSO: 21387 PH 2009-10-24 1455 AC9S          59  04     OM8A          59  15
QSO: 21390 PH 2009-10-24 1455 AC9S          59  04     IR2C          59  15
QSO: 21393 PH 2009-10-24 1456 AC9S          59  04     OK7M          59  15
QSO: 21400 PH 2009-10-24 1457 AC9S          59  04     DK0EE         59  14
QSO: 21407 PH 2009-10-24 1458 AC9S          59  04     TM2S          59  14
QSO: 21409 PH 2009-10-24 1459 AC9S          59  04     MD0CCE        59  14
QSO: 21413 PH 2009-10-24 1459 AC9S          59  04     CQ9T          59  33
QSO: 21434 PH 2009-10-24 1536 AC9S          59  04     EA4KD         59  14
QSO: 21437 PH 2009-10-24 1537 AC9S          59  04     OE2S          59  15
QSO: 21441 PH 2009-10-24 1537 AC9S          59  04     S52ZW         59  15
