START-OF-LOG: 2.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: Y15
CREATED-BY: Win-Test 4.24.0, modified by DXHF upload.
CALLSIGN: DM2X
CLAIMED-SCORE: 857364
OPERATORS: DL2OE DL7CM
CLUB: BAVARIAN CONTEST CLUB
QSO: 21033 CW 2017-10-21 1502 DM2X          599 Y15    DK2CF         599 O53
QSO: 21033 CW 2017-10-21 1503 DM2X          599 Y15    LZ2RS         599 003
QSO: 21033 CW 2017-10-21 1504 DM2X          599 Y15    DL7UXG        599 D21
QSO: 21033 CW 2017-10-21 1504 DM2X          599 Y15    DL7YS         599 D06
QSO: 21033 CW 2017-10-21 1505 DM2X          599 Y15    DL0RKF        599 S27
QSO: 21022 CW 2017-10-21 1506 DM2X          599 Y15    DL1BUG        599 Y18
QSO: 21033 CW 2017-10-21 1507 DM2X          599 Y15    DL9ABM        599 H07
QSO: 21033 CW 2017-10-21 1508 DM2X          599 Y15    N4NO          599 007
QSO: 21033 CW 2017-10-21 1508 DM2X          599 Y15    DJ9RR         599 E03
QSO: 21033 CW 2017-10-21 1509 DM2X          599 Y15    N3QE          599 004
QSO: 21033 CW 2017-10-21 1510 DM2X          599 Y15    S53V          599 006
QSO: 21033 CW 2017-10-21 1511 DM2X          599 Y15    N7DR          599 013
QSO: 21033 CW 2017-10-21 1511 DM2X          599 Y15    DF0BW         599 V19
QSO: 21033 CW 2017-10-21 1512 DM2X          599 Y15    DL3DRN        599 S27
QSO: 21033 CW 2017-10-21 1513 DM2X          599 Y15    E71EEE        599 006
QSO: 21033 CW 2017-10-21 1515 DM2X          599 Y15    LY2AJ         599 011
QSO: 21033 CW 2017-10-21 1515 DM2X          599 Y15    YL3CW         599 022
QSO: 21033 CW 2017-10-21 1515 DM2X          599 Y15    N2KW          599 018
QSO: 21033 CW 2017-10-21 1516 DM2X          599 Y15    DF4XX         599 E38
QSO: 21033 CW 2017-10-21 1518 DM2X          599 Y15    HI8A          599 001
QSO: 21033 CW 2017-10-21 1518 DM2X          599 Y15    DF1SD         599 P42
QSO: 21033 CW 2017-10-21 1518 DM2X          599 Y15    DK3GI         599 B40
QSO: 21033 CW 2017-10-21 1520 DM2X          599 Y15    YO9AGI        599 005
QSO: 21033 CW 2017-10-21 1520 DM2X          599 Y15    K1GQ          599 029
QSO: 21033 CW 2017-10-21 1521 DM2X          599 Y15    N4WE          599 005
QSO: 21033 CW 2017-10-21 1521 DM2X          599 Y15    DK7HA         599 E02
QSO: 21033 CW 2017-10-21 1521 DM2X          599 Y15    DL1RTL        599 Y34
QSO: 21033 CW 2017-10-21 1522 DM2X          599 Y15    KE8G          599 006
QSO: 21033 CW 2017-10-21 1523 DM2X          599 Y15    IZ2FOS        599 009
QSO: 21033 CW 2017-10-21 1527 DM2X          599 Y15    DL6JZ         599 S07
QSO: 21033 CW 2017-10-21 1527 DM2X          599 Y15    N8UM          599 040
QSO: 21033 CW 2017-10-21 1527 DM2X          599 Y15    K4DY          599 004
QSO: 21033 CW 2017-10-21 1528 DM2X          599 Y15    PY1MK         599 003
QSO: 21033 CW 2017-10-21 1529 DM2X          599 Y15    DM3PKK        599 B14
QSO: 21033 CW 2017-10-21 1529 DM2X          599 Y15    WD5K          599 016
QSO: 21033 CW 2017-10-21 1530 DM2X          599 Y15    DL7VRG        599 D21
QSO: 21033 CW 2017-10-21 1535 DM2X          599 Y15    EA5DNO        599 007
QSO: 21033 CW 2017-10-21 1536 DM2X          599 Y15    9Y4/DL1QQ     599 011
QSO: 21033 CW 2017-10-21 1537 DM2X          599 Y15    DF0VK         599 O47
QSO: 21033 CW 2017-10-21 1537 DM2X          599 Y15    DL1RTS        599 Y07
QSO: 21033 CW 2017-10-21 1538 DM2X          599 Y15    W2LE          599 037
QSO: 21033 CW 2017-10-21 1539 DM2X          599 Y15    DL1RPR        599 Y10
QSO: 21033 CW 2017-10-21 1539 DM2X          599 Y15    DL2ROM        599 Y34
QSO: 21033 CW 2017-10-21 1540 DM2X          599 Y15    DG7EE         599 S55
QSO: 21033 CW 2017-10-21 1541 DM2X          599 Y15    CG3AT         599 015
QSO: 21033 CW 2017-10-21 1542 DM2X          599 Y15    LZ1VQ         599 029
QSO: 21033 CW 2017-10-21 1542 DM2X          599 Y15    DJ6OZ         599 E18
QSO: 21033 CW 2017-10-21 1544 DM2X          599 Y15    DL3AHN        599 V22
QSO: 21033 CW 2017-10-21 1545 DM2X          599 Y15    K9IO          599 001
QSO: 21033 CW 2017-10-21 1546 DM2X          599 Y15    DL6DQW        599 S01
QSO: 21033 CW 2017-10-21 1546 DM2X          599 Y15    LZ1VQ         599 032
QSO: 21033 CW 2017-10-21 1547 DM2X          599 Y15    VE1DT         599 004
QSO: 21033 CW 2017-10-21 1548 DM2X          599 Y15    WA8DXB        599 002
QSO: 21033 CW 2017-10-21 1549 DM2X          599 Y15    DM3XI         599 X10
QSO: 21033 CW 2017-10-21 1551 DM2X          599 Y15    DJ0YZ         599 P06
QSO: 21033 CW 2017-10-21 1552 DM2X          599 Y15    LU4HK         599 005
QSO: 21033 CW 2017-10-21 1553 DM2X          599 Y15    DL1NKS        599 B24
QSO: 21033 CW 2017-10-21 1554 DM2X          599 Y15    TJ3/HB9FIH    599 013
QSO: 21033 CW 2017-10-21 1555 DM2X          599 Y15    K0NM          599 011
QSO: 21033 CW 2017-10-21 1557 DM2X          599 Y15    DA0A          599 N11
QSO: 21033 CW 2017-10-21 1558 DM2X          599 Y15    DL1TV         599 Y34
QSO: 21033 CW 2017-10-21 1558 DM2X          599 Y15    K1ZZ          599 075
QSO: 21033 CW 2017-10-21 1559 DM2X          599 Y15    ES2MC         599 013
QSO: 21033 CW 2017-10-21 1600 DM2X          599 Y15    W4AP          599 012
QSO: 21033 CW 2017-10-21 1600 DM2X          599 Y15    N9CK          599 031
QSO: 21033 CW 2017-10-21 1601 DM2X          599 Y15    I0GOJ         599 011
QSO: 21033 CW 2017-10-21 1603 DM2X          599 Y15    DL4ZBY        599 F27
QSO: 21033 CW 2017-10-21 1604 DM2X          599 Y15    DL1CC         599 Y13
QSO: 21033 CW 2017-10-21 1605 DM2X          599 Y15    DL5L          599 X23
QSO: 21033 CW 2017-10-21 1605 DM2X          599 Y15    DL0VG         599 V11
QSO: 21033 CW 2017-10-21 1607 DM2X          599 Y15    DL5KVV        599 D44
QSO: 21033 CW 2017-10-21 1608 DM2X          599 Y15    DA3T          599 S22
QSO: 21033 CW 2017-10-21 1609 DM2X          599 Y15    LZ1ND         599 073
QSO: 21033 CW 2017-10-21 1610 DM2X          599 Y15    DL1EK         599 R25
QSO: 21033 CW 2017-10-21 1610 DM2X          599 Y15    LZ1QN         599 108
QSO: 21033 CW 2017-10-21 1611 DM2X          599 Y15    DH1TST        599 Y11
QSO: 21033 CW 2017-10-21 1611 DM2X          599 Y15    N2KW          599 077
QSO: 14032 CW 2017-10-21 1613 DM2X          599 Y15    OH2KW         599 021
QSO: 14032 CW 2017-10-21 1613 DM2X          599 Y15    LZ1QV         599 039
QSO: 14032 CW 2017-10-21 1614 DM2X          599 Y15    SB7W          599 008
QSO: 14032 CW 2017-10-21 1615 DM2X          599 Y15    DL3RHN        599 V22
QSO: 14032 CW 2017-10-21 1615 DM2X          599 Y15    UR7MZ         599 051
QSO: 14032 CW 2017-10-21 1616 DM2X          599 Y15    W9OA          599 008
QSO: 14032 CW 2017-10-21 1616 DM2X          599 Y15    LZ1VKD        599 041
QSO: 14032 CW 2017-10-21 1617 DM2X          599 Y15    R3QA          599 063
QSO: 14032 CW 2017-10-21 1617 DM2X          599 Y15    KU7T          599 033
QSO: 14032 CW 2017-10-21 1618 DM2X          599 Y15    UY5ZI         599 025
QSO: 14032 CW 2017-10-21 1618 DM2X          599 Y15    IK0PXD        599 034
QSO: 14032 CW 2017-10-21 1618 DM2X          599 Y15    EA6ZS         599 022
QSO: 14032 CW 2017-10-21 1619 DM2X          599 Y15    DL7AXM        599 Y22
QSO: 14032 CW 2017-10-21 1620 DM2X          599 Y15    UT4U          599 078
QSO: 14032 CW 2017-10-21 1620 DM2X          599 Y15    VO1AW         599 004
QSO: 14032 CW 2017-10-21 1621 DM2X          599 Y15    DL6JZ         599 S07
QSO: 14032 CW 2017-10-21 1621 DM2X          599 Y15    TF1VS         599 011
QSO: 14032 CW 2017-10-21 1622 DM2X          599 Y15    DL7AYM        599 Y15
QSO: 14032 CW 2017-10-21 1622 DM2X          599 Y15    YO4BEW        599 017
QSO: 14032 CW 2017-10-21 1623 DM2X          599 Y15    KE8G          599 048
QSO: 14032 CW 2017-10-21 1623 DM2X          599 Y15    DK7HA         599 E02
QSO: 14032 CW 2017-10-21 1625 DM2X          599 Y15    KF3G          599 003
QSO: 14032 CW 2017-10-21 1625 DM2X          599 Y15    UA6RCJ        599 013
QSO: 14032 CW 2017-10-21 1626 DM2X          599 Y15    UR5GAW        599 025
QSO: 14032 CW 2017-10-21 1626 DM2X          599 Y15    W1XK          599 009
QSO: 14032 CW 2017-10-21 1627 DM2X          599 Y15    NW8U          599 038
QSO: 14032 CW 2017-10-21 1627 DM2X          599 Y15    TF3GB         599 021
QSO: 14032 CW 2017-10-21 1628 DM2X          599 Y15    W7GB          599 001
QSO: 14032 CW 2017-10-21 1630 DM2X          599 Y15    DK3AX         599 B18
QSO: 14032 CW 2017-10-21 1630 DM2X          599 Y15    W7VJ          599 019
QSO: 14032 CW 2017-10-21 1631 DM2X          599 Y15    ES2MC         599 030
QSO: 14032 CW 2017-10-21 1631 DM2X          599 Y15    SK3W          599 115
QSO: 14032 CW 2017-10-21 1632 DM2X          599 Y15    EA1XT         599 111
QSO: 14032 CW 2017-10-21 1632 DM2X          599 Y15    LZ1HW         599 071
QSO: 14032 CW 2017-10-21 1633 DM2X          599 Y15    DJ9RR         599 E03
QSO: 14032 CW 2017-10-21 1634 DM2X          599 Y15    N9CK          599 061
QSO: 14032 CW 2017-10-21 1634 DM2X          599 Y15    K6AR          599 017
QSO: 14032 CW 2017-10-21 1636 DM2X          599 Y15    SP3FSM        599 021
QSO: 14032 CW 2017-10-21 1637 DM2X          599 Y15    N8UM          599 091
QSO: 14032 CW 2017-10-21 1637 DM2X          599 Y15    I0GOJ         599 017
QSO: 14032 CW 2017-10-21 1638 DM2X          599 Y15    YO3LW         599 094
QSO: 14032 CW 2017-10-21 1638 DM2X          599 Y15    DL2ROM        599 Y34
QSO: 14032 CW 2017-10-21 1639 DM2X          599 Y15    EA5DNO        599 094
QSO: 14032 CW 2017-10-21 1640 DM2X          599 Y15    LZ1ND         599 125
QSO: 14017 CW 2017-10-21 1641 DM2X          599 Y15    DM3W          599 Y24
QSO: 14032 CW 2017-10-21 1642 DM2X          599 Y15    DL9NBJ        599 B19
QSO: 14032 CW 2017-10-21 1643 DM2X          599 Y15    W0VX          599 035
QSO: 14032 CW 2017-10-21 1644 DM2X          599 Y15    YT5N          599 012
QSO: 14032 CW 2017-10-21 1645 DM2X          599 Y15    N7DR          599 096
QSO: 14032 CW 2017-10-21 1645 DM2X          599 Y15    I2IFT         599 018
QSO: 14032 CW 2017-10-21 1646 DM2X          599 Y15    OG6N          599 024
QSO: 14032 CW 2017-10-21 1646 DM2X          599 Y15    VE9ML         599 019
QSO: 14032 CW 2017-10-21 1647 DM2X          599 Y15    DL0BRB        599 M35
QSO: 14032 CW 2017-10-21 1647 DM2X          599 Y15    N2KW          599 115
QSO: 14032 CW 2017-10-21 1648 DM2X          599 Y15    HI8A          599 027
QSO: 14032 CW 2017-10-21 1649 DM2X          599 Y15    W9YK          599 003
QSO: 14032 CW 2017-10-21 1650 DM2X          599 Y15    K6XX          599 031
QSO: 14032 CW 2017-10-21 1651 DM2X          599 Y15    DL9GFB        599 V06
QSO: 14032 CW 2017-10-21 1651 DM2X          599 Y15    DL1DQW        599 S04
QSO: 14032 CW 2017-10-21 1651 DM2X          599 Y15    RZ3Z          599 045
QSO: 14032 CW 2017-10-21 1652 DM2X          599 Y15    US0UX         599 034
QSO: 14032 CW 2017-10-21 1653 DM2X          599 Y15    WB8VLC        599 002
QSO: 14032 CW 2017-10-21 1654 DM2X          599 Y15    UC7A          599 092
QSO: 14032 CW 2017-10-21 1654 DM2X          599 Y15    F5IN          599 070
