START-OF-LOG: 3.0
CATEGORY: Single operator, CW, high power
CONTEST: WAG
SPECIFIC: I53
CALLSIGN: DL5BAW
LOCATION: DX
CLAIMED-SCORE: 70161
CREATED-BY: HAM OFFICE 5  REL. 9.7D HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DL5BAW
QSO: 14000 CW  2017-10-21 1500 DL5BAW 599 I53               DL7DZ        599 I11
QSO: 14000 CW  2017-10-21 1501 DL5BAW 599 I53               RO5F         599 004
QSO: 14000 CW  2017-10-21 1502 DL5BAW 599 I53               EA5/DK5IM    599 001
QSO: 14000 CW  2017-10-21 1503 DL5BAW 599 I53               RK3ER        599 008
QSO: 14000 CW  2017-10-21 1504 DL5BAW 599 I53               IK0PXD       599 002
QSO: 14000 CW  2017-10-21 1507 DL5BAW 599 I53               RC9A         599 007
QSO: 14000 CW  2017-10-21 1509 DL5BAW 599 I53               R7AW         599 009
QSO: 14000 CW  2017-10-21 1510 DL5BAW 599 I53               LZ3ZZ        599 022
QSO: 14000 CW  2017-10-21 1512 DL5BAW 599 I53               RF9C         599 003
QSO: 14000 CW  2017-10-21 1513 DL5BAW 599 I53               LZ1DQ        599 011
QSO: 14000 CW  2017-10-21 1513 DL5BAW 599 I53               YT1A         599 016
QSO: 14000 CW  2017-10-21 1516 DL5BAW 599 I53               SK3W         599 029
QSO: 14000 CW  2017-10-21 1517 DL5BAW 599 I53               LZ1HW        599 002
QSO: 14000 CW  2017-10-21 1519 DL5BAW 599 I53               SV1BJW       599 030
QSO: 14000 CW  2017-10-21 1520 DL5BAW 599 I53               EA1XT        599 035
QSO: 14000 CW  2017-10-21 1523 DL5BAW 599 I53               K3ZO         599 023
QSO: 14000 CW  2017-10-21 1525 DL5BAW 599 I53               EW6W         599 029
QSO: 14000 CW  2017-10-21 1526 DL5BAW 599 I53               RM4F         599 021
QSO: 14000 CW  2017-10-21 1528 DL5BAW 599 I53               UA3R         599 023
QSO: 14000 CW  2017-10-21 1529 DL5BAW 599 I53               IT9RZU       599 046
QSO: 7000  CW  2017-10-21 1531 DL5BAW 599 I53               RC9A         599 025
QSO: 7000  CW  2017-10-21 1533 DL5BAW 599 I53               YL5X         599 030
QSO: 7000  CW  2017-10-21 1534 DL5BAW 599 I53               R1AT         599 012
QSO: 7000  CW  2017-10-21 1535 DL5BAW 599 I53               OL5W         599 038
QSO: 7000  CW  2017-10-21 1535 DL5BAW 599 I53               S53EO        599 032
QSO: 7000  CW  2017-10-21 1538 DL5BAW 599 I53               DL8QS        599 I30
QSO: 7000  CW  2017-10-21 1539 DL5BAW 599 I53               IK3UNA       599 026
QSO: 7000  CW  2017-10-21 1539 DL5BAW 599 I53               UA9MA        599 005
QSO: 7000  CW  2017-10-21 1542 DL5BAW 599 I53               EU5C         599 026
QSO: 7000  CW  2017-10-21 1542 DL5BAW 599 I53               SD6M         599 023
QSO: 7000  CW  2017-10-21 1544 DL5BAW 599 I53               LY3X         599 035
QSO: 7000  CW  2017-10-21 1545 DL5BAW 599 I53               S51W         599 031
QSO: 7000  CW  2017-10-21 1546 DL5BAW 599 I53               UW1M         599 063
QSO: 7000  CW  2017-10-21 1547 DL5BAW 599 I53               HB9DHG       599 028
QSO: 7000  CW  2017-10-21 1551 DL5BAW 599 I53               RO5F         599 042
QSO: 7000  CW  2017-10-21 1553 DL5BAW 599 I53               RK3ER        599 064
QSO: 7000  CW  2017-10-21 1554 DL5BAW 599 I53               HA7SBQ       599 015
QSO: 7000  CW  2017-10-21 1556 DL5BAW 599 I53               F4GBW        599 024
QSO: 7000  CW  2017-10-21 1558 DL5BAW 599 I53               UC5D         599 018
QSO: 7000  CW  2017-10-21 1559 DL5BAW 599 I53               YL3GAZ       599 017
QSO: 7000  CW  2017-10-21 1601 DL5BAW 599 I53               GM4SID       599 028
QSO: 7000  CW  2017-10-21 1603 DL5BAW 599 I53               RX9CM        599 010
QSO: 7000  CW  2017-10-21 1606 DL5BAW 599 I53               ES4RD        599 022
QSO: 7000  CW  2017-10-21 1609 DL5BAW 599 I53               G4BSW        599 025
QSO: 7000  CW  2017-10-21 1610 DL5BAW 599 I53               F8KLY        599 035
QSO: 7000  CW  2017-10-21 1612 DL5BAW 599 I53               YT2RX        599 048
QSO: 3500  CW  2017-10-21 1614 DL5BAW 599 I53               OK7FL        599 008
QSO: 3500  CW  2017-10-21 1615 DL5BAW 599 I53               DO1AYJ       599 X22
QSO: 3500  CW  2017-10-21 1617 DL5BAW 599 I53               OE3KAB       599 049
QSO: 3500  CW  2017-10-21 1618 DL5BAW 599 I53               SP3SLU       599 008
QSO: 3500  CW  2017-10-21 1622 DL5BAW 599 I53               DM5A         599 S02
QSO: 7000  CW  2017-10-21 1626 DL5BAW 599 I53               DJ3WE        599 C01
QSO: 7000  CW  2017-10-21 1626 DL5BAW 599 I53               HA5X         599 036
QSO: 7000  CW  2017-10-21 1628 DL5BAW 599 I53               RA3VX        599 065
QSO: 7000  CW  2017-10-21 1650 DL5BAW 599 I53               ES5WR        599 017
QSO: 7000  CW  2017-10-21 1651 DL5BAW 599 I53               OH6BA        599 014
QSO: 7000  CW  2017-10-21 1652 DL5BAW 599 I53               E74X         599 050
QSO: 7000  CW  2017-10-21 1655 DL5BAW 599 I53               SV1BJW       599 148
QSO: 7000  CW  2017-10-21 1655 DL5BAW 599 I53               EW6W         599 146
QSO: 7000  CW  2017-10-21 1657 DL5BAW 599 I53               ES2MC        599 059
QSO: 7000  CW  2017-10-21 1658 DL5BAW 599 I53               4U1A         599 041
QSO: 7000  CW  2017-10-21 1703 DL5BAW 599 I53               RF9C         599 063
QSO: 3500  CW  2017-10-21 1705 DL5BAW 599 I53               OK1VK        599 009
QSO: 3500  CW  2017-10-21 1707 DL5BAW 599 I53               RK3ER        599 138
QSO: 3500  CW  2017-10-21 1709 DL5BAW 599 I53               SC5C         599 058
QSO: 3500  CW  2017-10-21 1711 DL5BAW 599 I53               DL5YL        599 Y21
QSO: 3500  CW  2017-10-21 1714 DL5BAW 599 I53               DR1517LU     599 W29
QSO: 3500  CW  2017-10-21 1716 DL5BAW 599 I53               DL2R         599 60P20
QSO: 7000  CW  2017-10-21 1720 DL5BAW 599 I53               S57DX        599 054
QSO: 7000  CW  2017-10-21 1722 DL5BAW 599 I53               LZ7E         599 028
QSO: 7000  CW  2017-10-21 1724 DL5BAW 599 I53               SF3A         599 118
QSO: 7000  CW  2017-10-21 1727 DL5BAW 599 I53               9A7DX        599 053
QSO: 7000  CW  2017-10-21 1728 DL5BAW 599 I53               DF1MM        599 I18
QSO: 7000  CW  2017-10-21 1729 DL5BAW 599 I53               RK4HYT       599 065
QSO: 7000  CW  2017-10-21 1731 DL5BAW 599 I53               UA3R         599 139
QSO: 7000  CW  2017-10-21 1733 DL5BAW 599 I53               9A3SM        599 045
QSO: 14000 CW  2017-10-21 1741 DL5BAW 599 I53               YQ6A         599 079
QSO: 14000 CW  2017-10-21 1744 DL5BAW 599 I53               IT9SSI       599 088
QSO: 7000  CW  2017-10-22 0642 DL5BAW 599 I53               OK2QX        599 101
QSO: 7000  CW  2017-10-22 0645 DL5BAW 599 I53               F5IN         599 218
