START-OF-LOG: 2.0
CATEGORY: Single operator, mixed, high power
CONTEST: WAG
SPECIFIC: H27
CREATED-BY: Win-Test 4.25.0, modified by DXHF upload.
CALLSIGN: DJ1AA
CLAIMED-SCORE: 322929
OPERATORS: DJ1AA
CLUB: Rhein Ruhr DX Association
QSO: 21285 PH 2017-10-21 1500 DJ1AA         59  H27    DL1EK         59  R25
QSO: 21285 PH 2017-10-21 1502 DJ1AA         59  H27    NU1O          59  002
QSO: 21285 PH 2017-10-21 1502 DJ1AA         59  H27    N2YDD/M       59  001
QSO: 21285 PH 2017-10-21 1505 DJ1AA         59  H27    W0PS/M        59  001
QSO: 21285 PH 2017-10-21 1506 DJ1AA         59  H27    W4ZWY         59  001
QSO: 21285 PH 2017-10-21 1507 DJ1AA         59  H27    N4OX          59  010
QSO: 21285 PH 2017-10-21 1509 DJ1AA         59  H27    N5KWE         59  001
QSO: 21285 PH 2017-10-21 1509 DJ1AA         59  H27    PJ2T          59  002
QSO: 21285 PH 2017-10-21 1510 DJ1AA         59  H27    DK7DU         59  X38
QSO: 21285 PH 2017-10-21 1511 DJ1AA         59  H27    9Y4/DL1QQ     59  003
QSO: 21285 PH 2017-10-21 1512 DJ1AA         59  H27    CG9RK         59  007
QSO: 21285 PH 2017-10-21 1512 DJ1AA         59  H27    DR2G          59  B02
QSO: 21285 PH 2017-10-21 1513 DJ1AA         59  H27    WD9IQN        59  003
QSO: 21285 PH 2017-10-21 1514 DJ1AA         59  H27    W9AFB         59  004
QSO: 21285 PH 2017-10-21 1514 DJ1AA         59  H27    AB4VV         59  001
QSO: 21285 PH 2017-10-21 1515 DJ1AA         59  H27    4X1DX         59  003
QSO: 21285 PH 2017-10-21 1515 DJ1AA         59  H27    N4GID         59  005
QSO: 21285 PH 2017-10-21 1517 DJ1AA         59  H27    KK4RDI        59  002
QSO: 21285 PH 2017-10-21 1517 DJ1AA         59  H27    DK0GS         59  70OVH
QSO: 21285 PH 2017-10-21 1519 DJ1AA         59  H27    W0YJT         59  004
QSO: 21285 PH 2017-10-21 1521 DJ1AA         59  H27    EC5NJ         59  017
QSO: 21285 PH 2017-10-21 1521 DJ1AA         59  H27    EA5IJG        59  012
QSO: 21285 PH 2017-10-21 1521 DJ1AA         59  H27    SV2DSJ        59  001
QSO: 21285 PH 2017-10-21 1523 DJ1AA         59  H27    HK3Q          59  011
QSO: 21285 PH 2017-10-21 1524 DJ1AA         59  H27    KA8Q          59  008
QSO: 21285 PH 2017-10-21 1524 DJ1AA         59  H27    KC9JML        59  003
QSO: 21285 PH 2017-10-21 1524 DJ1AA         59  H27    N9ZOE         59  001
QSO: 21285 PH 2017-10-21 1525 DJ1AA         59  H27    DG9SEH        59  P47
QSO: 21285 PH 2017-10-21 1526 DJ1AA         59  H27    DL1NKS        59  B24
QSO: 21285 PH 2017-10-21 1527 DJ1AA         59  H27    KD2RD         59  002
QSO: 21285 PH 2017-10-21 1528 DJ1AA         59  H27    DL9OBY        59  H27
QSO: 21285 PH 2017-10-21 1528 DJ1AA         59  H27    N8YN          59  003
QSO: 21285 PH 2017-10-21 1529 DJ1AA         59  H27    DO5BK         59  T01
QSO: 21285 PH 2017-10-21 1530 DJ1AA         59  H27    OG6N          59  005
QSO: 21285 PH 2017-10-21 1531 DJ1AA         59  H27    DG5OBB        59  H01
QSO: 21285 PH 2017-10-21 1531 DJ1AA         59  H27    K4TXL         59  004
QSO: 21285 PH 2017-10-21 1534 DJ1AA         59  H27    K5NOK         59  003
QSO: 21285 PH 2017-10-21 1536 DJ1AA         59  H27    N0GMG         59  001
QSO: 21285 PH 2017-10-21 1537 DJ1AA         59  H27    N3MOW         59  003
QSO: 21285 PH 2017-10-21 1537 DJ1AA         59  H27    K8WFL         59  001
QSO: 21285 PH 2017-10-21 1538 DJ1AA         59  H27    WA4ZAZ        59  004
QSO: 21285 PH 2017-10-21 1539 DJ1AA         59  H27    KG4MIZ        59  001
QSO: 21285 PH 2017-10-21 1539 DJ1AA         59  H27    KA8JHD        59  003
QSO: 21285 PH 2017-10-21 1540 DJ1AA         59  H27    KD4FV         59  015
QSO: 21285 PH 2017-10-21 1542 DJ1AA         59  H27    KB9NZW        59  003
QSO: 21285 PH 2017-10-21 1545 DJ1AA         59  H27    K1TGX         59  001
QSO: 21285 PH 2017-10-21 1546 DJ1AA         59  H27    K9BBQ         59  007
QSO: 21285 PH 2017-10-21 1548 DJ1AA         59  H27    AE7KI         59  003
QSO: 21285 PH 2017-10-21 1548 DJ1AA         59  H27    W4SCV         59  007
QSO: 21285 PH 2017-10-21 1550 DJ1AA         59  H27    K3IE          59  045
QSO: 21285 PH 2017-10-21 1550 DJ1AA         59  H27    KC5SCK        59  000
QSO: 21285 PH 2017-10-21 1551 DJ1AA         59  H27    KD0WXT        59  001
QSO: 21285 PH 2017-10-21 1555 DJ1AA         59  H27    W4LLJ         59  001
QSO: 21285 PH 2017-10-21 1557 DJ1AA         59  H27    WA2JN         59  002
QSO: 21285 PH 2017-10-21 1557 DJ1AA         59  H27    N5VR          59  003
QSO: 21285 PH 2017-10-21 1558 DJ1AA         59  H27    DJ2OJ         59  NM
QSO: 21285 PH 2017-10-21 1600 DJ1AA         59  H27    DL0LK         59  E03
QSO: 21285 PH 2017-10-21 1600 DJ1AA         59  H27    DL4LAB        59  E13
QSO: 21285 PH 2017-10-21 1601 DJ1AA         59  H27    DK4VW         59  M15
QSO: 21285 PH 2017-10-21 1602 DJ1AA         59  H27    KF8VS         59  007
QSO: 21285 PH 2017-10-21 1604 DJ1AA         59  H27    N4CLY         59  000
QSO: 21285 PH 2017-10-21 1605 DJ1AA         59  H27    WX4US         59  001
