START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.93
CALLSIGN: N4TZ/9
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 1032559
CLUB: Society of Midwest Contesters
NAME: Terry Zivney
OPERATORS: N4TZ
SOAPBOX:  Things were going ok until October 31 arrived - Halloween!
SOAPBOX:  Then, after Murphy and his friends the ghouls and gobblins
SOAPBOX:  arrived, I had to reboot my radios and computers literally
SOAPBOX:  dozens of times.  The next weekend everything worked 100%
SOAPBOX:  again.
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO:  1840 PH 2010-10-30 0002 N4TZ          59  04     VE3BY         59  04
QSO:  1845 PH 2010-10-30 0004 N4TZ          59  04     VA3SWG        59  04
QSO: 21330 PH 2010-10-30 0005 N4TZ          59  04     WH7Z          59  31
QSO: 21326 PH 2010-10-30 0006 N4TZ          59  04     VK1CC         59  30
QSO:  3702 PH 2010-10-30 0019 N4TZ          59  04     VE3DC         59  04
QSO:  3731 PH 2010-10-30 0020 N4TZ          59  04     VE3JM         59  04
QSO:  3765 PH 2010-10-30 0027 N4TZ          59  04     VA2TG         59  05
QSO: 14224 PH 2010-10-30 0037 N4TZ          59  04     4B1B          59  06
QSO:  7062 PH 2010-10-30 0046 N4TZ          59  04     PJ4X          59  09
QSO:  7135 PH 2010-10-30 0048 N4TZ          59  04     VE2IM         59  02
QSO:  7156 PH 2010-10-30 0051 N4TZ          59  04     HG1S          59  15
QSO:  7162 PH 2010-10-30 0053 N4TZ          59  04     IR4X          59  15
QSO:  7166 PH 2010-10-30 0054 N4TZ          59  04     DJ7WW         59  14
QSO:  7179 PH 2010-10-30 0055 N4TZ          59  04     S53M          59  15
QSO:  7182 PH 2010-10-30 0056 N4TZ          59  04     CQ9T          59  33
QSO:  7192 PH 2010-10-30 0057 N4TZ          59  04     DR1A          59  14
QSO:  7193 PH 2010-10-30 0058 N4TZ          59  04     DC4A          59  14
QSO:  3772 PH 2010-10-30 0100 N4TZ          59  04     VE3FDT        59  04
QSO:  3777 PH 2010-10-30 0101 N4TZ          59  04     VA2OP         59  05
QSO:  1843 PH 2010-10-30 0107 N4TZ          59  04     CN2R          59  33
QSO:  1853 PH 2010-10-30 0107 N4TZ          59  04     VE3BW         59  04
QSO:  3762 PH 2010-10-30 0112 N4TZ          59  04     VE3MIS        59  04
QSO:  7086 PH 2010-10-30 0119 N4TZ          59  04     YU0T          59  15
QSO:  3679 PH 2010-10-30 0125 N4TZ          59  04     PW7T          59  11
QSO:  3709 PH 2010-10-30 0128 N4TZ          59  04     VE3BDN        59  04
QSO:  3720 PH 2010-10-30 0128 N4TZ          59  04     VC3A          59  04
QSO:  3737 PH 2010-10-30 0132 N4TZ          59  04     NP2B          59  08
QSO:  3749 PH 2010-10-30 0133 N4TZ          59  04     KP4KE         59  08
QSO:  3751 PH 2010-10-30 0134 N4TZ          59  04     VE2IM         59  02
QSO:  3755 PH 2010-10-30 0135 N4TZ          59  04     VO1TA         59  05
QSO:  3758 PH 2010-10-30 0137 N4TZ          59  04     CR3A          59  33
QSO:  1831 PH 2010-10-30 0146 N4TZ          59  04     KV4FZ         59  08
QSO:  1840 PH 2010-10-30 0147 N4TZ          59  04     VA3LUK        59  04
QSO:  1861 PH 2010-10-30 0149 N4TZ          59  04     VE1ZD         59  05
QSO:  3664 PH 2010-10-30 0152 N4TZ          59  04     VA3YP         59  04
QSO:  7127 PH 2010-10-30 0153 N4TZ          59  04     CR2X          59  14
QSO:  7133 PH 2010-10-30 0155 N4TZ          59  04     CN3A          59  33
QSO:  7135 PH 2010-10-30 0157 N4TZ          59  04     G6PZ          59  14
QSO:  7137 PH 2010-10-30 0200 N4TZ          59  04     TM0T          59  14
QSO:  1840 PH 2010-10-30 0205 N4TZ          59  04     VC2A          59  05
QSO:  1865 PH 2010-10-30 0206 N4TZ          59  04     VE3PN         59  04
QSO:  3706 PH 2010-10-30 0208 N4TZ          59  04     VE3RTU        59  04
QSO:  3775 PH 2010-10-30 0214 N4TZ          59  04     VE3EJ         59  04
QSO:  3784 PH 2010-10-30 0215 N4TZ          59  04     KP2M          59  08
QSO:  3787 PH 2010-10-30 0216 N4TZ          59  04     P40W          59  09
QSO:  3790 PH 2010-10-30 0219 N4TZ          59  04     EF8R          59  33
QSO:  7075 PH 2010-10-30 0223 N4TZ          59  04     AA4V/VP9      59  05
QSO:  7106 PH 2010-10-30 0225 N4TZ          59  04     SJ2W          59  14
QSO:  7035 PH 2010-10-30 0226 N4TZ          59  04     YT1VP         59  15
QSO:  7042 PH 2010-10-30 0228 N4TZ          59  04     PJ2T          59  09
QSO:  7054 PH 2010-10-30 0230 N4TZ          59  04     PS2T          59  11
QSO:  7068 PH 2010-10-30 0232 N4TZ          59  04     OE4A          59  15
QSO:  7072 PH 2010-10-30 0233 N4TZ          59  04     M9X           59  14
QSO:  7095 PH 2010-10-30 0236 N4TZ          59  04     OM5M          59  15
QSO:  7097 PH 2010-10-30 0238 N4TZ          59  04     SV2DCD        59  20
QSO:  7128 PH 2010-10-30 0241 N4TZ          59  04     IR4M          59  15
QSO:  7136 PH 2010-10-30 0243 N4TZ          59  04     IO5O          59  15
QSO:  7147 PH 2010-10-30 0244 N4TZ          59  04     YT8A          59  15
QSO:  1824 PH 2010-10-30 0246 N4TZ          59  04     VE3EDY        59  04
QSO:  1826 PH 2010-10-30 0247 N4TZ          59  04     VE5PV         59  04
QSO:  1869 PH 2010-10-30 0250 N4TZ          59  04     VE9ML         59  05
QSO:  3694 PH 2010-10-30 0253 N4TZ          59  04     VE3RZ         59  04
QSO:  7154 PH 2010-10-30 0259 N4TZ          59  04     EA3BOX        59  14
QSO:  7164 PH 2010-10-30 0304 N4TZ          59  04     EA7LL         59  14
QSO:  7165 PH 2010-10-30 0304 N4TZ          59  04     IR2C          59  15
QSO:  3731 PH 2010-10-30 0306 N4TZ          59  04     V48M          59  08
QSO:  7177 PH 2010-10-30 0315 N4TZ          59  04     DF0HQ         59  14
QSO:  7180 PH 2010-10-30 0317 N4TZ          59  04     IZ6FXP        59  15
QSO:  7189 PH 2010-10-30 0319 N4TZ          59  04     CR3L          59  33
QSO:  7196 PH 2010-10-30 0320 N4TZ          59  04     ED5T          59  14
QSO:  3752 PH 2010-10-30 0324 N4TZ          59  04     8P5A          59  08
QSO:  3757 PH 2010-10-30 0325 N4TZ          59  04     VE3RM         59  04
QSO:  3772 PH 2010-10-30 0331 N4TZ          59  04     CN2R          59  33
QSO:  7198 PH 2010-10-30 0339 N4TZ          59  04     E7DX          59  15
QSO:  3708 PH 2010-10-30 0356 N4TZ          59  04     VE3CX         59  04
QSO:  7149 PH 2010-10-30 0412 N4TZ          59  04     IU9T          59  15
QSO:  7157 PH 2010-10-30 0413 N4TZ          59  04     CR3A          59  33
QSO:  7182 PH 2010-10-30 0414 N4TZ          59  04     OM8A          59  15
QSO:  7192 PH 2010-10-30 0418 N4TZ          59  04     D4C           59  35
QSO:  3662 PH 2010-10-30 0427 N4TZ          59  04     V26B          59  08
QSO:  3665 PH 2010-10-30 0428 N4TZ          59  04     C37N          59  14
QSO:  3669 PH 2010-10-30 0429 N4TZ          59  04     SN2K          59  15
QSO:  3684 PH 2010-10-30 0435 N4TZ          59  04     PA6Z          59  14
QSO:  3687 PH 2010-10-30 0436 N4TZ          59  04     TM2S          59  14
QSO:  3698 PH 2010-10-30 0447 N4TZ          59  04     EA8CMX        59  33
QSO:  3706 PH 2010-10-30 0450 N4TZ          59  04     EE2W          59  14
QSO:  3710 PH 2010-10-30 0450 N4TZ          59  04     HA8JV         59  15
QSO:  1822 PH 2010-10-30 0452 N4TZ          59  04     W0AIH         59  04
