START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: AI4WW
LOCATION: W4
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-MODE: SSB
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 55775
OPERATORS: AI4WW
CLUB:
NAME: Dan Vasilca
SOAPBOX:
SOAPBOX:
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.100. LOGic Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWWDX.  Log form CQWWDX.
CREATED-BY: Exported on 2010-11-01. 176 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: PH 1999-03-06 0711 HC8N          59  700    W1AW          59  CT     0
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
QSO:  7147 PH 2010-10-30 0021 AI4WW         59  05     V31BD         59  07
QSO:  7128 PH 2010-10-30 0032 AI4WW         59  05     IR4M          59  15
QSO:  7189 PH 2010-10-30 0034 AI4WW         59  05     EA5BY         59  14
QSO:  7194 PH 2010-10-30 0036 AI4WW         59  05     ED5T          59  14
QSO:  7193 PH 2010-10-30 0037 AI4WW         59  05     DC4A          59  14
QSO:  7189 PH 2010-10-30 0038 AI4WW         59  05     S58N          59  15
QSO:  7161 PH 2010-10-30 0229 AI4WW         59  05     HG1S          59  15
QSO:  7159 PH 2010-10-30 0230 AI4WW         59  05     GI5K          59  14
QSO:  7154 PH 2010-10-30 0233 AI4WW         59  05     AM5B          59  14
QSO:  7148 PH 2010-10-30 0235 AI4WW         59  05     OK5W          59  15
QSO:  7138 PH 2010-10-30 0236 AI4WW         59  05     TM2Y          59  14
QSO:  7233 PH 2010-10-30 0242 AI4WW         59  05     VA3DF         59  04
QSO:  7104 PH 2010-10-30 0245 AI4WW         59  05     DJ7WW         59  14
QSO:  7088 PH 2010-10-30 0248 AI4WW         59  05     TI0RC         59  07
QSO:  7077 PH 2010-10-30 0250 AI4WW         59  05     HK1J          59  09
QSO:  7061 PH 2010-10-30 0252 AI4WW         59  05     PJ4X          59  09
QSO:  7191 PH 2010-10-30 0302 AI4WW         59  05     I2VRN         59  15
QSO: 14164 PH 2010-10-30 1231 AI4WW         59  05     DQ4W          59  14
QSO: 14164 PH 2010-10-30 1238 AI4WW         59  05     LY2W          59  15
QSO: 14164 PH 2010-10-30 1242 AI4WW         59  05     OZ7X          59  14
QSO: 14164 PH 2010-10-30 1243 AI4WW         59  05     TI0RC         59  07
QSO: 14164 PH 2010-10-30 1246 AI4WW         59  05     KP2M          59  08
QSO: 14164 PH 2010-10-30 1300 AI4WW         59  05     DF0HQ         59  14
QSO: 14164 PH 2010-10-30 1301 AI4WW         59  05     LN9Z          59  14
QSO: 14164 PH 2010-10-30 1303 AI4WW         59  05     NP3O          59  08
QSO: 14164 PH 2010-10-30 1304 AI4WW         59  05     EI9E          59  14
QSO: 14164 PH 2010-10-30 1313 AI4WW         59  05     ED1R          59  14
QSO: 14223 PH 2010-10-30 1940 AI4WW         59  05     CR2X          59  14
QSO: 14195 PH 2010-10-30 2123 AI4WW         59  05     PR7AR         59  11
QSO: 14202 PH 2010-10-30 2124 AI4WW         59  05     V47JA         59  08
QSO: 14215 PH 2010-10-30 2128 AI4WW         59  05     HI3CC         59  08
QSO: 14217 PH 2010-10-30 2129 AI4WW         59  05     AA4V/VP9      59  05
QSO: 14228 PH 2010-10-30 2131 AI4WW         59  05     KP3Z          59  08
QSO: 14241 PH 2010-10-30 2133 AI4WW         59  05     VE6EX         59  04
QSO: 14253 PH 2010-10-30 2135 AI4WW         59  05     NP2B          59  08
QSO: 14259 PH 2010-10-30 2135 AI4WW         59  05     XE1BY         59  06
QSO: 14275 PH 2010-10-30 2138 AI4WW         59  05     VE7SV         59  03
QSO: 14276 PH 2010-10-30 2138 AI4WW         59  05     PW7T          59  11
QSO: 14285 PH 2010-10-30 2140 AI4WW         59  05     VE6FI         59  04
QSO: 14290 PH 2010-10-30 2140 AI4WW         59  05     HI3TEJ        59  08
QSO: 14324 PH 2010-10-30 2145 AI4WW         59  05     OH8X          59  15
QSO: 14326 PH 2010-10-30 2146 AI4WW         59  05     VA7ST         59  03
QSO: 14332 PH 2010-10-30 2146 AI4WW         59  05     YN2AA         59  07
QSO: 14337 PH 2010-10-30 2147 AI4WW         59  05     HK6P          59  09
QSO: 14175 PH 2010-10-30 2150 AI4WW         59  05     VC2A          59  05
QSO: 14183 PH 2010-10-30 2151 AI4WW         59  05     PJ2T          59  09
QSO: 14185 PH 2010-10-30 2154 AI4WW         59  05     RZ1ZZ         59  16
QSO: 14206 PH 2010-10-30 2158 AI4WW         59  05     VO2NS         59  02
QSO: 14219 PH 2010-10-30 2201 AI4WW         59  05     VE3RM         59  04
QSO:  7173 PH 2010-10-31 0101 AI4WW         59  05     SO8A          59  15
QSO: 14234 PH 2010-10-31 1242 AI4WW         59  05     TF3CW         59  40
QSO: 14238 PH 2010-10-31 1244 AI4WW         59  05     NP2KW         59  08
QSO: 21223 PH 2010-10-31 1255 AI4WW         59  05     G6PZ          59  14
QSO: 21238 PH 2010-10-31 1301 AI4WW         59  05     SP1RKT        59  15
QSO: 21242 PH 2010-10-31 1303 AI4WW         59  05     RL3A          59  16
QSO: 21261 PH 2010-10-31 1308 AI4WW         59  05     IR9W          59  15
QSO: 21279 PH 2010-10-31 1309 AI4WW         59  05     DL0CS         59  14
