START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: MN
CALLSIGN: N0SUW
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CREATED-BY: WA7BNM WEB2CABRILLO 2.07
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: Northern Lights Radio Society
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: N0SUW @N0SUW
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: EN34JX
QSO: 14000 DG 2022-06-05 1900 N0SUW EN34 WW2G FN32
QSO: 14000 DG 2022-06-05 1913 N0SUW EN34 N0AT EN34
QSO: 14000 DG 2022-06-05 1915 N0SUW EN34 K2LNS FN21
QSO: 14000 DG 2022-06-05 1918 N0SUW EN34 KA8OAT EN91
QSO: 14000 DG 2022-06-05 1929 N0SUW EN34 W0JAY FN31
QSO: 14000 DG 2022-06-05 2011 N0SUW EN34 KA6BIM CN73
QSO: 14000 DG 2022-06-05 2034 N0SUW EN34 K7HKR DM34
QSO: 14000 DG 2022-06-05 2040 N0SUW EN34 N1ZTB FN32
QSO: 14000 DG 2022-06-05 2052 N0SUW EN34 K6MM CM87
QSO: 14000 DG 2022-06-05 2100 N0SUW EN34 WB6AGE CN86
QSO: 14000 DG 2022-06-05 2105 N0SUW EN34 N0TA DN70
QSO: 14000 DG 2022-06-05 2114 N0SUW EN34 W7CT DN41
QSO: 14000 DG 2022-06-05 2252 N0SUW EN34 KB3SQX FN10
QSO: 14000 DG 2022-06-05 2255 N0SUW EN34 W5MF EM20
QSO: 14000 DG 2022-06-05 2258 N0SUW EN34 VK1LFK/R EK91
QSO: 14000 DG 2022-06-05 2332 N0SUW EN34 WB6JJJ CN85
QSO: 14000 DG 2022-06-05 2346 N0SUW EN34 K6XX CM87
QSO: 14000 DG 2022-06-05 2359 N0SUW EN34 W7CFR CN87
END-OF-LOG:
