START-OF-LOG: 3.0
CALLSIGN: K9IMM
CLUB: Society of Midwest Contesters
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1863312
OPERATORS: K9IMM
NAME: Ted Gisske
CREATED-BY: N1MM Logger V10.11.2
LOCATION: WI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7006 CW 2010-11-27 0002 K9IMM         599 4      VP2V/N3DXX    599 08
QSO:  7008 CW 2010-11-27 0004 K9IMM         599 4      TM6M          599 14
QSO:  7020 CW 2010-11-27 0011 K9IMM         599 4      G6PZ          599 14
QSO:  7023 CW 2010-11-27 0012 K9IMM         599 4      9A1P          599 15
QSO:  7027 CW 2010-11-27 0015 K9IMM         599 4      IU9T          599 15
QSO:  7028 CW 2010-11-27 0016 K9IMM         599 4      CR6K          599 14
QSO:  7028 CW 2010-11-27 0016 K9IMM         599 4      IR4M          599 15
QSO:  7029 CW 2010-11-27 0017 K9IMM         599 4      SN6Z          599 15
QSO:  7031 CW 2010-11-27 0018 K9IMM         599 4      M2A           599 14
QSO:  7031 CW 2010-11-27 0018 K9IMM         599 4      M2A           599 14
QSO:  7031 CW 2010-11-27 0018 K9IMM         599 4      DF9ZP         599 14
QSO:  7032 CW 2010-11-27 0019 K9IMM         599 4      EF8N          599 33
QSO:  7034 CW 2010-11-27 0021 K9IMM         599 4      DC4A          599 14
QSO:  7035 CW 2010-11-27 0023 K9IMM         599 4      E7DX          599 15
QSO:  7038 CW 2010-11-27 0024 K9IMM         599 4      V47NT         599 08
QSO:  7039 CW 2010-11-27 0025 K9IMM         599 4      C6AQQ         599 08
QSO:  7040 CW 2010-11-27 0025 K9IMM         599 4      M6T           599 14
QSO:  7041 CW 2010-11-27 0026 K9IMM         599 4      AN2A          599 14
QSO:  7041 CW 2010-11-27 0026 K9IMM         599 4      LY8O          599 15
QSO:  7042 CW 2010-11-27 0027 K9IMM         599 4      PY1NB         599 11
QSO:  7042 CW 2010-11-27 0028 K9IMM         599 4      CR3E          599 33
QSO:  7042 CW 2010-11-27 0029 K9IMM         599 4      IZ8GCB        599 15
QSO:  7044 CW 2010-11-27 0029 K9IMM         599 4      IO5O          599 15
QSO:  7045 CW 2010-11-27 0030 K9IMM         599 4      8P5A          599 08
QSO:  7047 CW 2010-11-27 0031 K9IMM         599 4      CN3A          599 33
QSO:  7048 CW 2010-11-27 0032 K9IMM         599 4      SX1L          599 20
QSO:  7049 CW 2010-11-27 0033 K9IMM         599 4      TF3CW         599 40
QSO:  7051 CW 2010-11-27 0033 K9IMM         599 4      KP3Z          599 08
QSO:  7051 CW 2010-11-27 0034 K9IMM         599 4      TC4X          599 20
