START-OF-LOG: 3.0
CALLSIGN: VK1CC
CLUB: VK Contest Club
CONTEST: CQ-WW-CW
OPERATORS: VK2NU, VK2IM, VK2CCC
NAME: David Douglass
CREATED-BY: N1MM Logger V10.9.6
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO: 14013 CW 2010-11-27 0001 VK1CC         599 30     VE3CR         599 04
QSO: 21013 CW 2010-11-27 0002 VK1CC         599 30     KO7X          599 04
QSO: 21013 CW 2010-11-27 0003 VK1CC         599 30     HK1R          599 09
QSO: 21013 CW 2010-11-27 0003 VK1CC         599 30     KE0UI         599 04
QSO: 21013 CW 2010-11-27 0004 VK1CC         599 30     W4DD          599 05
QSO: 14024 CW 2010-11-27 0004 VK1CC         599 30     JA7COI        599 25
QSO: 21013 CW 2010-11-27 0004 VK1CC         599 30     AA2L          599 04
QSO: 21013 CW 2010-11-27 0004 VK1CC         599 30     NQ4I          599 05
QSO: 21013 CW 2010-11-27 0005 VK1CC         599 30     K5FP          599 04
QSO: 21013 CW 2010-11-27 0005 VK1CC         599 30     N5RZ          599 04
QSO: 21013 CW 2010-11-27 0005 VK1CC         599 30     W9WI          599 04
QSO: 21013 CW 2010-11-27 0005 VK1CC         599 30     NG0T          599 04
QSO: 21013 CW 2010-11-27 0006 VK1CC         599 30     KD7TES        599 03
QSO: 21013 CW 2010-11-27 0006 VK1CC         599 30     NR5M          599 04
QSO: 21013 CW 2010-11-27 0006 VK1CC         599 30     K7VZX         599 03
QSO: 21013 CW 2010-11-27 0007 VK1CC         599 30     WA0WWW        599 03
QSO: 21013 CW 2010-11-27 0007 VK1CC         599 30     N0KQ          599 04
QSO: 21013 CW 2010-11-27 0007 VK1CC         599 30     W7HY          599 03
QSO: 21013 CW 2010-11-27 0008 VK1CC         599 30     W6KGP         599 04
QSO: 21013 CW 2010-11-27 0008 VK1CC         599 30     K0EJ          599 04
QSO: 21013 CW 2010-11-27 0008 VK1CC         599 30     VE6BBP        599 04
QSO: 21013 CW 2010-11-27 0009 VK1CC         599 30     KC6X          599 03
QSO: 21013 CW 2010-11-27 0009 VK1CC         599 30     AC4CA         599 04
QSO: 21013 CW 2010-11-27 0010 VK1CC         599 30     K0UK          599 04
QSO: 21013 CW 2010-11-27 0010 VK1CC         599 30     W6AQ          599 03
QSO: 21013 CW 2010-11-27 0010 VK1CC         599 30     VK2BJ         599 30
QSO: 21013 CW 2010-11-27 0011 VK1CC         599 30     N7DR          599 04
QSO: 21013 CW 2010-11-27 0011 VK1CC         599 30     W5ZO          599 04
QSO: 21013 CW 2010-11-27 0011 VK1CC         599 30     K0RF          599 04
QSO: 14045 CW 2010-11-27 0012 VK1CC         599 30     ZL7NV         599 32
QSO: 21013 CW 2010-11-27 0012 VK1CC         599 30     WD5IYT        599 04
QSO: 21013 CW 2010-11-27 0012 VK1CC         599 30     W6ZL          599 03
QSO: 14045 CW 2010-11-27 0012 VK1CC         599 30     JH5OWN        599 25
QSO: 21013 CW 2010-11-27 0012 VK1CC         599 30     WG5G          599 04
QSO: 21013 CW 2010-11-27 0013 VK1CC         599 30     VA7XB         599 03
QSO: 21013 CW 2010-11-27 0014 VK1CC         599 30     VK2GR         599 30
QSO: 21013 CW 2010-11-27 0014 VK1CC         599 30     KH7X          599 31
QSO: 14045 CW 2010-11-27 0015 VK1CC         599 30     VK6HG         599 29
QSO: 21013 CW 2010-11-27 0015 VK1CC         599 30     W6UM          599 03
QSO: 21013 CW 2010-11-27 0016 VK1CC         599 30     W6SL          599 03
QSO: 21013 CW 2010-11-27 0017 VK1CC         599 30     N6WS          599 03
QSO: 21013 CW 2010-11-27 0017 VK1CC         599 30     N6QQ          599 03
QSO: 21013 CW 2010-11-27 0018 VK1CC         599 30     K6LE          599 03
QSO: 14046 CW 2010-11-27 0018 VK1CC         599 30     8N5A          599 25
QSO: 21013 CW 2010-11-27 0018 VK1CC         599 30     W7DR          599 03
QSO: 21013 CW 2010-11-27 0018 VK1CC         599 30     W7TJ          599 03
QSO: 21013 CW 2010-11-27 0018 VK1CC         599 30     K6YK          599 03
