START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-SSB
CALLSIGN: K4FYM
CATEGORY-OVERLAY:
CLAIMED-SCORE: 102240
OPERATORS: K4FYM
CLUB:
NAME:
SOAPBOX:
SOAPBOX:
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.89. LOGic Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW.
CREATED-BY: Exported on 2008-11-15. 242 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: PH 1999-03-06 0711 HC8N          59  700    W1AW          59  CT     0
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO: 14196 PH 2008-10-25 0007 K4FYM         59  5      LR1V          59  13
QSO: 14252 PH 2008-10-25 0015 K4FYM         59  5      CK3AT         59  04
QSO: 14175 PH 2008-10-25 0022 K4FYM         59  5      VE3XD         59  04
QSO: 14240 PH 2008-10-25 0107 K4FYM         59  5      VA3TSG        59  04
QSO: 14173 PH 2008-10-25 1440 K4FYM         59  5      HT2N          59  07
QSO: 14187 PH 2008-10-25 1443 K4FYM         59  5      VP5T          59  08
QSO: 14193 PH 2008-10-25 1446 K4FYM         59  5      LY5R          59  15
QSO: 14226 PH 2008-10-25 1451 K4FYM         59  5      ZF2AH         59  08
QSO: 14232 PH 2008-10-25 1453 K4FYM         59  5      9Y4D          59  09
QSO: 14248 PH 2008-10-25 1456 K4FYM         59  5      KP2M          59  08
QSO: 14269 PH 2008-10-25 1501 K4FYM         59  5      ES5TV         59  07
QSO: 14272 PH 2008-10-25 1502 K4FYM         59  5      LN8W          59  14
QSO: 14274 PH 2008-10-25 1503 K4FYM         59  5      OH4A          59  15
QSO: 14288 PH 2008-10-25 1505 K4FYM         59  5      PJ4E          59  09
QSO: 14320 PH 2008-10-25 1512 K4FYM         59  5      DR5N          59  14
QSO: 21210 PH 2008-10-25 1553 K4FYM         59  5      AY4D          59  13
QSO: 21219 PH 2008-10-25 1556 K4FYM         59  5      D4C           59  35
QSO: 21222 PH 2008-10-25 1557 K4FYM         59  5      LR4E          59  13
QSO: 21229 PH 2008-10-25 1558 K4FYM         59  5      CV5D          59  13
QSO: 21238 PH 2008-10-25 1601 K4FYM         59  5      LR2F          59  13
QSO: 21257 PH 2008-10-25 1603 K4FYM         59  5      VP5T          59  08
QSO: 21259 PH 2008-10-25 1604 K4FYM         59  5      HC8A          59  10
QSO: 21285 PH 2008-10-25 1608 K4FYM         59  5      LU2QC         59  13
QSO: 21323 PH 2008-10-25 1610 K4FYM         59  5      LV6D          59  13
QSO: 21333 PH 2008-10-25 1612 K4FYM         59  5      LS2D          59  13
QSO: 21347 PH 2008-10-25 1616 K4FYM         59  5      CU2X          59  14
QSO: 21362 PH 2008-10-25 1618 K4FYM         59  5      CE3PG         59  12
QSO: 21369 PH 2008-10-25 1620 K4FYM         59  5      ZW5R          59  11
QSO: 21383 PH 2008-10-25 1621 K4FYM         59  5      VP2EC         59  08
