START-OF-LOG: 3.0
LOCATION: WMA
CALLSIGN: NE1C
CLUB:
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
CLAIMED-SCORE: 6963200
OPERATORS: K1MAZ, KB1NSN, KX1X, N1ELI, NT1K
NAME: BSA Venture Crew 510 c/o John J. Pise, Jr., Kx1x
CREATED-BY: N1MM Logger V13.1.0
QSO:  7135 PH 2013-03-30 0000 NE1C          59  0001   KC3R          59  0001
QSO:  7137 PH 2013-03-30 0001 NE1C          59  0002   K1LZ          59  0006
QSO: 14251 PH 2013-03-30 0001 NE1C          59  0001   PY1ZV         59  0002
QSO: 14251 PH 2013-03-30 0001 NE1C          59  0002   WA6NPL        59  0001
QSO:  7140 PH 2013-03-30 0001 NE1C          59  0003   VE9HF         59  0003
QSO: 14251 PH 2013-03-30 0002 NE1C          59  0003   WP2Z          59  0001
QSO:  3718 PH 2013-03-30 0002 NE1C          59  0001   EA1GA         59  0005
QSO:  7142 PH 2013-03-30 0002 NE1C          59  0004   HK1NA         59  0004
QSO:  7144 PH 2013-03-30 0002 NE1C          59  0005   KQ2M          59  0006
QSO:  3747 PH 2013-03-30 0003 NE1C          59  0002   9A3B          59  0008
QSO: 14251 PH 2013-03-30 0003 NE1C          59  0004   PY3APY        59  0002
QSO: 14251 PH 2013-03-30 0003 NE1C          59  0005   KE6ILL        59  0001
QSO:  7147 PH 2013-03-30 0004 NE1C          59  0006   P33W          59  0026
QSO:  7152 PH 2013-03-30 0004 NE1C          59  0007   WX3B          59  0014
QSO: 14251 PH 2013-03-30 0004 NE1C          59  0006   K5VWW         59  0003
QSO:  3757 PH 2013-03-30 0005 NE1C          59  0003   DP7D          59  0006
QSO:  7154 PH 2013-03-30 0005 NE1C          59  0008   AJ4RW         59  0001
QSO:  3726 PH 2013-03-30 0005 NE1C          59  0004   D4C           59  0009
QSO:  7155 PH 2013-03-30 0006 NE1C          59  0009   YT8A          59  0015
QSO:  7157 PH 2013-03-30 0006 NE1C          59  0010   IW2HAJ        59  0011
QSO: 14251 PH 2013-03-30 0006 NE1C          59  0007   CP1FF         59  0002
QSO: 14251 PH 2013-03-30 0007 NE1C          59  0008   WW0WWW        59  0010
QSO:  7158 PH 2013-03-30 0007 NE1C          59  0011   TM6M          59  0017
QSO: 14251 PH 2013-03-30 0007 NE1C          59  0009   AF6WF         59  0002
QSO:  1860 PH 2013-03-30 0007 NE1C          59  0001   WB8JUI        59  0006
QSO: 14251 PH 2013-03-30 0007 NE1C          59  0010   KI6NN         59  0001
QSO:  7164 PH 2013-03-30 0008 NE1C          59  0012   UA5B          59  0012
QSO:  1860 PH 2013-03-30 0008 NE1C          59  0002   WB4MDX        59  0006
QSO: 14251 PH 2013-03-30 0008 NE1C          59  0011   KC6MIE        59  0002
QSO:  1860 PH 2013-03-30 0009 NE1C          59  0003   WA9WJJ        59  0006
QSO:  7165 PH 2013-03-30 0009 NE1C          59  0013   NQ4I          59  0019
QSO:  3734 PH 2013-03-30 0009 NE1C          59  0005   OT5A          59  0011
QSO: 14251 PH 2013-03-30 0009 NE1C          59  0012   KH6ZX         59  0002
QSO:  7169 PH 2013-03-30 0010 NE1C          59  0014   HB30OK        59  0007
QSO: 14251 PH 2013-03-30 0011 NE1C          59  0013   AE0AR         59  0002
QSO: 14251 PH 2013-03-30 0011 NE1C          59  0014   K2RP          59  0003
QSO: 14251 PH 2013-03-30 0011 NE1C          59  0015   N0OST         59  0011
QSO:  7171 PH 2013-03-30 0012 NE1C          59  0015   W5WMU         59  0019
QSO:  1860 PH 2013-03-30 0012 NE1C          59  0004   KB1SWZ        59  0002
QSO: 14251 PH 2013-03-30 0012 NE1C          59  0016   CE3WYZ        59  0004
QSO:  7175 PH 2013-03-30 0012 NE1C          59  0016   S57AL         59  0018
QSO:  3785 PH 2013-03-30 0013 NE1C          59  0006   CR5A          59  0005
QSO:  1860 PH 2013-03-30 0013 NE1C          59  0005   VE3EDY        59  0008
QSO:  7177 PH 2013-03-30 0014 NE1C          59  0017   IO5O          59  0034
QSO:  1860 PH 2013-03-30 0014 NE1C          59  0006   VA3ZTZ        59  0002
QSO:  3779 PH 2013-03-30 0015 NE1C          59  0007   NY6DX         59  0008
QSO: 14251 PH 2013-03-30 0015 NE1C          59  0017   KF5TIE        59  0002
QSO:  7180 PH 2013-03-30 0015 NE1C          59  0018   OM2VL         59  0027
QSO:  1860 PH 2013-03-30 0015 NE1C          59  0007   K3JRR         59  0001
QSO: 14251 PH 2013-03-30 0016 NE1C          59  0018   W7TNS         59  0006
QSO: 14251 PH 2013-03-30 0016 NE1C          59  0019   N6ETO         59  0008
QSO:  1860 PH 2013-03-30 0016 NE1C          59  0008   NQ0D          59  0004
QSO:  7182 PH 2013-03-30 0016 NE1C          59  0019   EB8AH         59  0054
QSO: 14251 PH 2013-03-30 0016 NE1C          59  0020   NH6Y          59  0013
QSO:  1860 PH 2013-03-30 0016 NE1C          59  0009   W2UJ          59  0001
QSO: 14251 PH 2013-03-30 0017 NE1C          59  0021   AI6O          59  0001
QSO:  3779 PH 2013-03-30 0017 NE1C          59  0008   CS8ABA        59  0007
QSO:  7183 PH 2013-03-30 0017 NE1C          59  0020   ED3X          59  0013
QSO:  3779 PH 2013-03-30 0017 NE1C          59  0009   VE2PZ         59  0001
QSO:  1860 PH 2013-03-30 0018 NE1C          59  0010   W9NIO         59  0001
QSO:  3779 PH 2013-03-30 0018 NE1C          59  0010   WB2MKX        59  0004
QSO: 14251 PH 2013-03-30 0018 NE1C          59  0022   EA8AD         59  0007
QSO:  3779 PH 2013-03-30 0018 NE1C          59  0011   ND3F          59  0015
QSO:  3779 PH 2013-03-30 0018 NE1C          59  0012   K1BZ          59  0005
QSO:  1860 PH 2013-03-30 0018 NE1C          59  0011   NY3JA         59  0004
QSO:  1860 PH 2013-03-30 0019 NE1C          59  0012   WW2R          59  0010
QSO: 14251 PH 2013-03-30 0019 NE1C          59  0023   W6VY          59  0006
QSO:  7187 PH 2013-03-30 0019 NE1C          59  0021   7Z1CQ         59  0029
QSO:  3779 PH 2013-03-30 0019 NE1C          59  0013   HK1NA         59  0007
QSO:  7191 PH 2013-03-30 0020 NE1C          59  0022   ED1R          59  0058
QSO: 14251 PH 2013-03-30 0020 NE1C          59  0024   PY2DXA        59  0006
QSO:  1860 PH 2013-03-30 0020 NE1C          59  0013   WT2C          59  0002
QSO:  3779 PH 2013-03-30 0020 NE1C          59  0014   EF2O          59  0019
QSO:  7196 PH 2013-03-30 0020 NE1C          59  0023   S50A          59  0032
QSO:  3779 PH 2013-03-30 0020 NE1C          59  0015   K4KZZ         59  0008
QSO: 14251 PH 2013-03-30 0021 NE1C          59  0025   N9TX          59  0008
QSO: 14251 PH 2013-03-30 0021 NE1C          59  0026   HI8CR         59  0009
QSO:  1860 PH 2013-03-30 0022 NE1C          59  0014   N9RC          59  0004
QSO:  3779 PH 2013-03-30 0022 NE1C          59  0016   K0ZR          59  0020
QSO: 14251 PH 2013-03-30 0022 NE1C          59  0027   K6AKW         59  0002
QSO:  7197 PH 2013-03-30 0022 NE1C          59  0024   I2VRN         59  0016
QSO:  1860 PH 2013-03-30 0022 NE1C          59  0015   K4EJQ         59  0012
QSO:  1860 PH 2013-03-30 0022 NE1C          59  0016   WO2T          59  0003
QSO:  3779 PH 2013-03-30 0022 NE1C          59  0017   VE2ZBI        59  0017
QSO:  3779 PH 2013-03-30 0023 NE1C          59  0018   KR5X          59  0026
QSO: 14251 PH 2013-03-30 0023 NE1C          59  0028   N4KXO         59  0005
QSO:  7204 PH 2013-03-30 0023 NE1C          59  0025   KT5I          59  0046
QSO:  3779 PH 2013-03-30 0023 NE1C          59  0019   W2WGK         59  0003
QSO: 14251 PH 2013-03-30 0024 NE1C          59  0029   KE5BMY        59  0001
QSO: 14251 PH 2013-03-30 0024 NE1C          59  0030   N4IJ          59  0014
QSO: 14251 PH 2013-03-30 0026 NE1C          59  0031   N8II          59  0034
QSO: 14251 PH 2013-03-30 0026 NE1C          59  0032   WB2TSV        59  0006
QSO:  3779 PH 2013-03-30 0027 NE1C          59  0020   VE3CX         59  0011
QSO: 14251 PH 2013-03-30 0027 NE1C          59  0033   W5RAW         59  0005
QSO:  7149 PH 2013-03-30 0027 NE1C          59  0026   EF5Y          59  0042
QSO:  1860 PH 2013-03-30 0028 NE1C          59  0017   W3LL          59  0016
QSO:  7148 PH 2013-03-30 0028 NE1C          59  0027   XE1OGG        59  0008
QSO: 14251 PH 2013-03-30 0028 NE1C          59  0034   KW7XX         59  0024
QSO:  1860 PH 2013-03-30 0028 NE1C          59  0018   K8TI          59  0002
QSO: 14251 PH 2013-03-30 0029 NE1C          59  0035   W0ETT         59  0020
QSO: 14251 PH 2013-03-30 0029 NE1C          59  0036   WA6KHK        59  0015
QSO: 14251 PH 2013-03-30 0029 NE1C          59  0037   WC3W          59  0011
QSO: 14251 PH 2013-03-30 0029 NE1C          59  0038   K6RJ          59  0004
QSO:  7143 PH 2013-03-30 0030 NE1C          59  0028   KM3T          59  0050
QSO:  7139 PH 2013-03-30 0030 NE1C          59  0029   AB9H          59  0033
QSO: 14251 PH 2013-03-30 0030 NE1C          59  0039   K6GIB         59  0001
QSO: 14251 PH 2013-03-30 0031 NE1C          59  0040   PY5XH         59  0021
QSO:  7137 PH 2013-03-30 0031 NE1C          59  0030   K3ZO          59  0049
QSO:  3779 PH 2013-03-30 0031 NE1C          59  0021   EA4DUT        59  0020
QSO:  1860 PH 2013-03-30 0032 NE1C          59  0019   W3GRD         59  0003
QSO:  3779 PH 2013-03-30 0032 NE1C          59  0022   CR6P          59  0008
QSO:  3779 PH 2013-03-30 0033 NE1C          59  0023   EA7EU         59  0023
QSO:  3779 PH 2013-03-30 0033 NE1C          59  0024   VE1BB         59  0016
QSO: 14251 PH 2013-03-30 0033 NE1C          59  0041   KN6KJ         59  0005
QSO:  7133 PH 2013-03-30 0033 NE1C          59  0031   TM0R          59  0057
QSO: 14251 PH 2013-03-30 0034 NE1C          59  0042   KJ6MQE        59  0004
QSO:  7131 PH 2013-03-30 0034 NE1C          59  0032   KJ3X          59  0107
QSO:  1860 PH 2013-03-30 0034 NE1C          59  0020   KD4GNM        59  0001
QSO: 14251 PH 2013-03-30 0035 NE1C          59  0043   N7DMO         59  0002
QSO:  3779 PH 2013-03-30 0035 NE1C          59  0025   KU2M          59  0039
QSO: 14251 PH 2013-03-30 0035 NE1C          59  0044   K5WL          59  0006
QSO:  7132 PH 2013-03-30 0035 NE1C          59  0033   NR3X          59  0043
QSO: 14251 PH 2013-03-30 0036 NE1C          59  0045   K9FZ          59  0022
QSO:  7128 PH 2013-03-30 0037 NE1C          59  0034   YP9W          59  0077
QSO: 14251 PH 2013-03-30 0037 NE1C          59  0046   K4DFG         59  0004
QSO: 14251 PH 2013-03-30 0038 NE1C          59  0047   KJ6DQR        59  0001
QSO:  1860 PH 2013-03-30 0038 NE1C          59  0021   WX3B          59  0005
QSO:  1860 PH 2013-03-30 0039 NE1C          59  0022   WA1DRQ        59  0006
QSO: 14251 PH 2013-03-30 0039 NE1C          59  0048   LU9EY         59  0006
QSO: 14251 PH 2013-03-30 0040 NE1C          59  0049   KJ6TTR        59  0007
QSO:  1860 PH 2013-03-30 0040 NE1C          59  0023   VA3GKO        59  0025
QSO:  1860 PH 2013-03-30 0041 NE1C          59  0024   VE1ZZ         59  0012
QSO: 14251 PH 2013-03-30 0041 NE1C          59  0050   WV5LAI        59  0013
QSO: 14251 PH 2013-03-30 0041 NE1C          59  0051   KI6RRN        59  0017
QSO: 14251 PH 2013-03-30 0042 NE1C          59  0052   N3BUO         59  0034
QSO:  1860 PH 2013-03-30 0042 NE1C          59  0025   N9RJM         59  0002
QSO: 14251 PH 2013-03-30 0042 NE1C          59  0053   N5DXQ         59  0004
QSO: 14251 PH 2013-03-30 0043 NE1C          59  0054   NP4EG         59  0025
QSO:  3793 PH 2013-03-30 0043 NE1C          59  0026   LZ9W          59  0114
QSO:  1860 PH 2013-03-30 0044 NE1C          59  0026   VA3XH         59  0030
QSO: 14251 PH 2013-03-30 0044 NE1C          59  0055   AG4CG         59  0008
QSO: 14251 PH 2013-03-30 0044 NE1C          59  0056   AA2L          59  0005
QSO:  7140 PH 2013-03-30 0044 NE1C          59  0035   K8IKW         59  0005
QSO: 14251 PH 2013-03-30 0045 NE1C          59  0057   K5ER          59  0030
QSO:  7140 PH 2013-03-30 0045 NE1C          59  0036   WA8SDF        59  0009
QSO:  7140 PH 2013-03-30 0046 NE1C          59  0037   VY2SS         59  0007
QSO: 14251 PH 2013-03-30 0046 NE1C          59  0058   VE4VT         59  0006
QSO:  7140 PH 2013-03-30 0046 NE1C          59  0038   K8SRB         59  0006
QSO:  7140 PH 2013-03-30 0046 NE1C          59  0039   N8WTT         59  0004
QSO: 14251 PH 2013-03-30 0047 NE1C          59  0059   W6RDF         59  0036
QSO:  1860 PH 2013-03-30 0047 NE1C          59  0027   K2GAV         59  0015
QSO:  3784 PH 2013-03-30 0047 NE1C          59  0027   E7DX          59  0133
QSO:  7140 PH 2013-03-30 0047 NE1C          59  0040   N4WW          59  0040
QSO:  7140 PH 2013-03-30 0048 NE1C          59  0041   VE3KKQ        59  0020
QSO:  1860 PH 2013-03-30 0048 NE1C          59  0028   WA2CG         59  0002
QSO:  3781 PH 2013-03-30 0048 NE1C          59  0028   DR1A          59  0088
QSO: 14251 PH 2013-03-30 0049 NE1C          59  0060   CE2LS         59  0010
QSO:  7140 PH 2013-03-30 0049 NE1C          59  0042   IK0GDG        59  0036
QSO:  3775 PH 2013-03-30 0049 NE1C          59  0029   II9P          59  0111
QSO:  7140 PH 2013-03-30 0049 NE1C          59  0043   S51A          59  0045
QSO:  7140 PH 2013-03-30 0049 NE1C          59  0044   N0MA          59  0020
QSO:  3773 PH 2013-03-30 0050 NE1C          59  0030   HG7T          59  0109
QSO: 14251 PH 2013-03-30 0050 NE1C          59  0061   KP4RV         59  0012
QSO:  3771 PH 2013-03-30 0050 NE1C          59  0031   E71A          59  0080
QSO:  7140 PH 2013-03-30 0050 NE1C          59  0045   VA3ROC        59  0012
QSO: 14251 PH 2013-03-30 0050 NE1C          59  0062   KB5DRJ        59  0009
QSO:  7140 PH 2013-03-30 0051 NE1C          59  0046   K8AO          59  0011
QSO:  3768 PH 2013-03-30 0051 NE1C          59  0032   S59ABC        59  0087
QSO: 14251 PH 2013-03-30 0051 NE1C          59  0063   WD0GTY        59  0014
QSO: 14251 PH 2013-03-30 0051 NE1C          59  0064   W6KA          59  0002
QSO:  3764 PH 2013-03-30 0051 NE1C          59  0033   LX7I          59  0110
QSO:  7140 PH 2013-03-30 0052 NE1C          59  0047   EA5URV        59  0027
QSO:  7140 PH 2013-03-30 0052 NE1C          59  0048   WR9L          59  0013
QSO: 14251 PH 2013-03-30 0052 NE1C          59  0065   HZ1XB         59  0008
QSO:  1860 PH 2013-03-30 0053 NE1C          59  0029   KC8MIS        59  0004
QSO:  3754 PH 2013-03-30 0053 NE1C          59  0034   3Z8T          59  0109
QSO: 14251 PH 2013-03-30 0053 NE1C          59  0066   K0IZ          59  0026
QSO: 14251 PH 2013-03-30 0053 NE1C          59  0067   NY7N          59  0014
QSO:  7140 PH 2013-03-30 0054 NE1C          59  0049   K9NW          59  0075
QSO:  7140 PH 2013-03-30 0054 NE1C          59  0050   K4BAI         59  0078
QSO:  1860 PH 2013-03-30 0054 NE1C          59  0030   KA2EXB        59  0003
QSO: 14251 PH 2013-03-30 0054 NE1C          59  0068   WB7X          59  0021
QSO:  3751 PH 2013-03-30 0055 NE1C          59  0035   H27A          59  0189
QSO: 14251 PH 2013-03-30 0055 NE1C          59  0069   AE7KI         59  0037
QSO:  7140 PH 2013-03-30 0055 NE1C          59  0051   WA1F          59  0036
QSO:  7140 PH 2013-03-30 0055 NE1C          59  0052   NB4M          59  0039
QSO:  7140 PH 2013-03-30 0056 NE1C          59  0053   N2WF          59  0023
QSO:  1860 PH 2013-03-30 0056 NE1C          59  0031   HK1NA         59  0016
QSO:  7140 PH 2013-03-30 0056 NE1C          59  0054   VE9ML         59  0042
QSO:  3736 PH 2013-03-30 0057 NE1C          59  0036   WC2L          59  0001
QSO: 14251 PH 2013-03-30 0057 NE1C          59  0070   KF7YRL        59  0001
QSO:  1860 PH 2013-03-30 0057 NE1C          59  0032   K4PZZ         59  0016
QSO:  3727 PH 2013-03-30 0058 NE1C          59  0037   9A33P         59  0136
QSO: 14251 PH 2013-03-30 0058 NE1C          59  0071   VE6AMI        59  0012
QSO:  7140 PH 2013-03-30 0058 NE1C          59  0055   WO8CC         59  0074
QSO:  7140 PH 2013-03-30 0059 NE1C          59  0056   KB8O          59  0031
QSO:  7140 PH 2013-03-30 0059 NE1C          59  0057   KY4RE         59  0002
QSO: 14251 PH 2013-03-30 0059 NE1C          59  0072   WA0DDC        59  0006
QSO:  7140 PH 2013-03-30 0059 NE1C          59  0058   WT8E          59  0027
QSO:  7140 PH 2013-03-30 0100 NE1C          59  0059   WD8E          59  0020
QSO:  3713 PH 2013-03-30 0101 NE1C          59  0038   9A8M          59  0071
QSO:  1860 PH 2013-03-30 0101 NE1C          59  0033   KR5X          59  0061
QSO: 14251 PH 2013-03-30 0101 NE1C          59  0073   3G1Z          59  0017
QSO:  1860 PH 2013-03-30 0102 NE1C          59  0034   N3RD          59  0059
