START-OF-LOG: 3.0
CATEGORY: Single operator, CW, high power
CONTEST: WAG
SPECIFIC: K06
CREATED-BY: DXLog.net v2.5.49, modified by DXHF upload.
CALLSIGN: DL3DW
GRID-LOCATOR: JN49FI
CLAIMED-SCORE: 419980
CLUB: Bavarian Contest Club
QSO: 21021 CW 2023-10-21 1502 DL3DW         599 K06    N3QE          599 001    0
QSO: 28017 CW 2023-10-21 1504 DL3DW         599 K06    P33W          599 020    1
QSO: 21023 CW 2023-10-21 1504 DL3DW         599 K06    AA3B          599 6      0
QSO: 21020 CW 2023-10-21 1507 DL3DW         599 K06    TA2DA         599 005    0
QSO: 21020 CW 2023-10-21 1508 DL3DW         599 K06    N3AM          599 10     0
QSO: 21020 CW 2023-10-21 1508 DL3DW         599 K06    K1XM          599 006    0
QSO: 21020 CW 2023-10-21 1509 DL3DW         599 K06    CT1ELZ        599 004    0
QSO: 21020 CW 2023-10-21 1509 DL3DW         599 K06    N4CW          599 007    0
QSO: 21020 CW 2023-10-21 1509 DL3DW         599 K06    UR7MZ         599 011    0
QSO: 21020 CW 2023-10-21 1510 DL3DW         599 K06    UA6GO         599 002    0
QSO: 21020 CW 2023-10-21 1514 DL3DW         599 K06    R7MM          599 013    0
QSO: 21020 CW 2023-10-21 1514 DL3DW         599 K06    K1ZZ          599 016    0
QSO: 21020 CW 2023-10-21 1514 DL3DW         599 K06    R3RK          599 001    0
QSO: 14046 CW 2023-10-21 1516 DL3DW         599 K06    CR5O          599 015    1
QSO: 21020 CW 2023-10-21 1517 DL3DW         599 K06    N8UM          599 014    0
QSO: 21020 CW 2023-10-21 1517 DL3DW         599 K06    K3IE          599 5      0
QSO: 21020 CW 2023-10-21 1517 DL3DW         599 K06    W8BLA         599 9      0
QSO: 21020 CW 2023-10-21 1518 DL3DW         599 K06    UA5R          599 008    0
QSO: 21020 CW 2023-10-21 1518 DL3DW         599 K06    N4ZR          599 13     0
QSO: 21020 CW 2023-10-21 1519 DL3DW         599 K06    K5KG          599 18     0
QSO: 14036 CW 2023-10-21 1520 DL3DW         599 K06    OY1CT         599 6      1
QSO: 21020 CW 2023-10-21 1521 DL3DW         599 K06    K1RX          599 18     0
QSO: 14018 CW 2023-10-21 1521 DL3DW         599 K06    AA3B          599 43     1
QSO: 21020 CW 2023-10-21 1523 DL3DW         599 K06    P33W          599 107    0
QSO: 14008 CW 2023-10-21 1524 DL3DW         599 K06    EU2F          599 032    1
QSO: 14030 CW 2023-10-21 1524 DL3DW         599 K06    EA1X          599 054    1
QSO: 14029 CW 2023-10-21 1525 DL3DW         599 K06    HA2KMR        599 40     1
QSO: 21020 CW 2023-10-21 1527 DL3DW         599 K06    OK1DOL        599 017    0
QSO: 21020 CW 2023-10-21 1528 DL3DW         599 K06    UA4FCO        599 016    0
QSO: 14013 CW 2023-10-21 1531 DL3DW         599 K06    YT4W          599 055    1
QSO: 14017 CW 2023-10-21 1531 DL3DW         599 K06    YQ6A          599 060    1
QSO: 21020 CW 2023-10-21 1532 DL3DW         599 K06    W4RM          599 39     0
QSO: 14030 CW 2023-10-21 1532 DL3DW         599 K06    SV1JG         599 003    1
QSO: 21020 CW 2023-10-21 1534 DL3DW         599 K06    W2CDO         599 36     0
QSO: 21020 CW 2023-10-21 1534 DL3DW         599 K06    K1TH          599 19     0
QSO: 14021 CW 2023-10-21 1535 DL3DW         599 K06    OH2KW         599 039    1
QSO: 21020 CW 2023-10-21 1536 DL3DW         599 K06    W4RN          599 034    0
QSO: 14036 CW 2023-10-21 1536 DL3DW         599 K06    NN7CW         599 029    1
QSO: 14025 CW 2023-10-21 1537 DL3DW         599 K06    OH5TS         599 035    1
QSO: 21025 CW 2023-10-21 1539 DL3DW         599 K06    HS0ZFV        599 055    0
QSO: 21007 CW 2023-10-21 1539 DL3DW         599 K06    K1LZ          599 70     0
QSO: 14014 CW 2023-10-21 1540 DL3DW         599 K06    R4ACY         599 034    1
QSO: 14011 CW 2023-10-21 1540 DL3DW         599 K06    R9LY          599 040    1
QSO: 14013 CW 2023-10-21 1541 DL3DW         599 K06    RO5X          599 045    1
QSO: 21012 CW 2023-10-21 1542 DL3DW         599 K06    NR4M          599 2      0
QSO: 21015 CW 2023-10-21 1544 DL3DW         599 K06    NB1N          599 025    0
QSO: 21037 CW 2023-10-21 1544 DL3DW         599 K06    E21EIC        599 028    0
QSO: 14028 CW 2023-10-21 1547 DL3DW         599 K06    LY7R          599 029    1
QSO: 14028 CW 2023-10-21 1547 DL3DW         599 K06    LY4BF         599 009    1
QSO: 14028 CW 2023-10-21 1548 DL3DW         599 K06    KM5G          599 23     1
QSO: 14028 CW 2023-10-21 1549 DL3DW         599 K06    YU1YV         599 32     1
QSO: 14028 CW 2023-10-21 1550 DL3DW         599 K06    RK4HYT        599 030    1
QSO: 14028 CW 2023-10-21 1551 DL3DW         599 K06    EU8U          599 074    1
QSO: 14028 CW 2023-10-21 1552 DL3DW         599 K06    ZA1RR         599 020    1
QSO: 14028 CW 2023-10-21 1552 DL3DW         599 K06    S57WJ         599 008    1
QSO: 14028 CW 2023-10-21 1553 DL3DW         599 K06    R8WO          599 036    1
QSO: 14028 CW 2023-10-21 1553 DL3DW         599 K06    EU4E          599 067    1
QSO: 14028 CW 2023-10-21 1554 DL3DW         599 K06    YL1ZX         599 029    1
QSO: 14028 CW 2023-10-21 1554 DL3DW         599 K06    YT5RA         599 015    1
QSO: 14028 CW 2023-10-21 1554 DL3DW         599 K06    Z35W          599 024    1
QSO: 14028 CW 2023-10-21 1554 DL3DW         599 K06    OH1NA         599 024    1
QSO: 14028 CW 2023-10-21 1555 DL3DW         599 K06    OH2VZ         599 019    1
QSO: 14028 CW 2023-10-21 1557 DL3DW         599 K06    UB3A          599 059    1
QSO: 14028 CW 2023-10-21 1557 DL3DW         599 K06    IQ3KU         599 037    1
QSO: 14028 CW 2023-10-21 1557 DL3DW         599 K06    EW8DX         599 070    1
QSO: 14028 CW 2023-10-21 1558 DL3DW         599 K06    EW1I          599 064    1
QSO: 14028 CW 2023-10-21 1558 DL3DW         599 K06    OM3CPF        599 037    1
QSO: 14028 CW 2023-10-21 1558 DL3DW         599 K06    R7AT          599 070    1
QSO: 14028 CW 2023-10-21 1559 DL3DW         599 K06    LZ1QN         599 097    1
QSO: 14028 CW 2023-10-21 1600 DL3DW         599 K06    LZ1BP         599 57     1
QSO: 14028 CW 2023-10-21 1600 DL3DW         599 K06    LY4T          599 010    1
QSO: 14028 CW 2023-10-21 1600 DL3DW         599 K06    S56NE         599 19     1
QSO: 14028 CW 2023-10-21 1601 DL3DW         599 K06    LZ2MP         599 021    1
QSO: 14028 CW 2023-10-21 1602 DL3DW         599 K06    RV3ZN         599 032    1
QSO: 14028 CW 2023-10-21 1603 DL3DW         599 K06    UZ7E          599 032    1
QSO: 14028 CW 2023-10-21 1603 DL3DW         599 K06    KC1XX         599 018    1
QSO: 14028 CW 2023-10-21 1604 DL3DW         599 K06    S54A          599 019    1
QSO: 14028 CW 2023-10-21 1604 DL3DW         599 K06    RV3FF         599 032    1
QSO: 14028 CW 2023-10-21 1605 DL3DW         599 K06    F5JU          599 027    1
QSO: 14028 CW 2023-10-21 1605 DL3DW         599 K06    DJ4WT         599 K06    1
QSO: 14028 CW 2023-10-21 1606 DL3DW         599 K06    RV1OO         599 010    1
QSO: 14028 CW 2023-10-21 1606 DL3DW         599 K06    UT2UB         599 069    1
QSO: 14028 CW 2023-10-21 1607 DL3DW         599 K06    EW1TZ         599 42     1
QSO: 14028 CW 2023-10-21 1608 DL3DW         599 K06    OM8AA         599 14     1
QSO: 14028 CW 2023-10-21 1609 DL3DW         599 K06    OE8TIR        599 39     1
QSO: 14028 CW 2023-10-21 1609 DL3DW         599 K06    R4BZ          599 049    1
QSO: 14028 CW 2023-10-21 1610 DL3DW         599 K06    ES3MAR        599 013    1
QSO: 14028 CW 2023-10-21 1611 DL3DW         599 K06    UI8C          599 057    1
QSO: 14028 CW 2023-10-21 1611 DL3DW         599 K06    K1ZZ          599 081    1
QSO: 14028 CW 2023-10-21 1612 DL3DW         599 K06    EW8OM         599 039    1
QSO: 14028 CW 2023-10-21 1613 DL3DW         599 K06    UA6LCJ        599 051    1
QSO: 14028 CW 2023-10-21 1613 DL3DW         599 K06    OK1DOL        599 039    1
QSO: 14028 CW 2023-10-21 1614 DL3DW         599 K06    RA3YDA        599 065    1
QSO: 14028 CW 2023-10-21 1614 DL3DW         599 K06    OE1TKW        599 020    1
QSO: 14028 CW 2023-10-21 1615 DL3DW         599 K06    EW8G          599 026    1
QSO: 14028 CW 2023-10-21 1615 DL3DW         599 K06    N3AM          599 45     1
QSO: 14028 CW 2023-10-21 1617 DL3DW         599 K06    9A1AA         599 065    1
QSO: 14028 CW 2023-10-21 1617 DL3DW         599 K06    RC9A          599 080    1
QSO: 14028 CW 2023-10-21 1618 DL3DW         599 K06    RZ9L          599 083    1
QSO: 14028 CW 2023-10-21 1618 DL3DW         599 K06    RA7R          599 017    1
QSO: 14028 CW 2023-10-21 1618 DL3DW         599 K06    K1RX          599 81     1
QSO: 14028 CW 2023-10-21 1619 DL3DW         599 K06    RW3DY         599 044    1
QSO: 14028 CW 2023-10-21 1620 DL3DW         599 K06    NB1N          599 045    1
QSO: 14028 CW 2023-10-21 1620 DL3DW         599 K06    YO4FPF        599 024    1
QSO: 14028 CW 2023-10-21 1622 DL3DW         599 K06    UI3A          599 088    1
QSO: 14028 CW 2023-10-21 1622 DL3DW         599 K06    LY4L          599 144    1
QSO: 14028 CW 2023-10-21 1623 DL3DW         599 K06    SQ3M          599 004    1
QSO: 14028 CW 2023-10-21 1624 DL3DW         599 K06    S53V          599 114    1
QSO: 14028 CW 2023-10-21 1624 DL3DW         599 K06    LZ1DQ         599 058    1
QSO: 14028 CW 2023-10-21 1625 DL3DW         599 K06    LZ1ND         599 127    1
QSO: 14028 CW 2023-10-21 1626 DL3DW         599 K06    RT9A          599 166    1
QSO: 14028 CW 2023-10-21 1627 DL3DW         599 K06    OE5TXF        599 068    1
QSO: 14028 CW 2023-10-21 1627 DL3DW         599 K06    HA9AX         599 054    1
QSO: 14028 CW 2023-10-21 1628 DL3DW         599 K06    UY5QJ         599 28     1
QSO: 14028 CW 2023-10-21 1629 DL3DW         599 K06    HG6O          599 097    1
QSO: 14028 CW 2023-10-21 1629 DL3DW         599 K06    YO2MKI        599 012    1
QSO: 14028 CW 2023-10-21 1630 DL3DW         599 K06    SP9XCN        599 076    1
QSO: 14028 CW 2023-10-21 1631 DL3DW         599 K06    YU5T          599 066    1
QSO: 14028 CW 2023-10-21 1632 DL3DW         599 K06    RA1TU         599 051    1
QSO: 14028 CW 2023-10-21 1632 DL3DW         599 K06    EI8JX         599 056    1
QSO: 14028 CW 2023-10-21 1633 DL3DW         599 K06    UT8EU         599 039    1
QSO: 14028 CW 2023-10-21 1634 DL3DW         599 K06    UA3X          599 21     1
QSO: 14028 CW 2023-10-21 1634 DL3DW         599 K06    UA9CTT        599 101    1
QSO: 14028 CW 2023-10-21 1635 DL3DW         599 K06    RM7F          599 009    1
QSO: 14028 CW 2023-10-21 1635 DL3DW         599 K06    RK3P          599 067    1
QSO: 14028 CW 2023-10-21 1635 DL3DW         599 K06    SO3O          599 052    1
QSO: 14028 CW 2023-10-21 1635 DL3DW         599 K06    LZ2RS         599 072    1
QSO: 14028 CW 2023-10-21 1636 DL3DW         599 K06    UA6YH         599 65     1
QSO: 14028 CW 2023-10-21 1637 DL3DW         599 K06    UC4P          599 046    1
QSO: 14028 CW 2023-10-21 1638 DL3DW         599 K06    OE1CIW        599 008    1
QSO: 14028 CW 2023-10-21 1638 DL3DW         599 K06    OM7LW         599 079    1
QSO: 14028 CW 2023-10-21 1641 DL3DW         599 K06    W4RM          599 123    1
QSO: 14028 CW 2023-10-21 1642 DL3DW         599 K06    W2CDO         599 81     1
QSO: 14028 CW 2023-10-21 1644 DL3DW         599 K06    UW2U          599 101    1
QSO: 14028 CW 2023-10-21 1644 DL3DW         599 K06    S56C          599 060    1
QSO: 14028 CW 2023-10-21 1646 DL3DW         599 K06    ER/UT1ZZ      599 017    1
QSO: 14028 CW 2023-10-21 1646 DL3DW         599 K06    W1UE          599 092    1
