START-OF-LOG: 3.0
CALLSIGN: SM0T
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 322784
NAME: Tore Andersson
LOCATION: DX
CLUB: SK0UX
CERTIFICATE: NO
CREATED-BY: Win-Test 4.25.0
QSO: 21200 PH 2017-10-28 1156 SM0T          59  14     RO9S          59  16     0
QSO: 21200 PH 2017-10-28 1158 SM0T          59  14     UA6GO         59  16     0
QSO: 21200 PH 2017-10-28 1159 SM0T          59  14     OK1LST        59  15     0
QSO: 21200 PH 2017-10-28 1201 SM0T          59  14     EA7FRX        59  14     0
QSO: 21200 PH 2017-10-28 1202 SM0T          59  14     EA1IXQ        59  14     0
QSO: 21200 PH 2017-10-28 1203 SM0T          59  14     EA5TS         59  14     0
QSO: 21200 PH 2017-10-28 1204 SM0T          59  14     I0BYR         59  15     0
QSO: 21200 PH 2017-10-28 1207 SM0T          59  14     LZ9V          59  20     0
QSO: 21200 PH 2017-10-28 1210 SM0T          59  14     IQ0ID         59  15     0
QSO: 21200 PH 2017-10-28 1211 SM0T          59  14     CR5T          59  14     0
QSO: 21200 PH 2017-10-28 1211 SM0T          59  14     F4GGQ         59  14     0
QSO: 21200 PH 2017-10-28 1212 SM0T          59  14     TA2IB         59  20     0
QSO: 21200 PH 2017-10-28 1212 SM0T          59  14     HA4FB         59  15     0
QSO: 21200 PH 2017-10-28 1214 SM0T          59  14     II0M          59  15     0
QSO: 21200 PH 2017-10-28 1214 SM0T          59  14     RU9AC         59  17     0
QSO: 21200 PH 2017-10-28 1219 SM0T          59  14     SV1GRB        59  20     0
QSO: 14200 PH 2017-10-28 1224 SM0T          59  14     DM4X          59  14     0
QSO: 14200 PH 2017-10-28 1225 SM0T          59  14     YT5A          59  15     0
QSO: 21200 PH 2017-10-28 1230 SM0T          59  14     F1AEY         59  14     0
QSO: 21200 PH 2017-10-28 1230 SM0T          59  14     OK4AV         59  15     0
QSO: 21200 PH 2017-10-28 1240 SM0T          59  14     LZ5R          59  20     0
QSO: 21200 PH 2017-10-28 1241 SM0T          59  14     IR9W          59  15     0
QSO: 21200 PH 2017-10-28 1241 SM0T          59  14     IQ8CS         59  15     0
QSO: 21200 PH 2017-10-28 1242 SM0T          59  14     IZ7ZSV        59  15     0
QSO: 21200 PH 2017-10-28 1243 SM0T          59  14     ZS2NF         59  38     0
QSO: 21200 PH 2017-10-28 1244 SM0T          59  14     OK1PMA        59  15     0
QSO: 21200 PH 2017-10-28 1245 SM0T          59  14     EA4FL         59  14     0
QSO: 21200 PH 2017-10-28 1245 SM0T          59  14     F1RCH         59  14     0
QSO: 21200 PH 2017-10-28 1246 SM0T          59  14     F6DHI         59  14     0
QSO: 21200 PH 2017-10-28 1250 SM0T          59  14     VE3JM         59  04     0
QSO: 21200 PH 2017-10-28 1251 SM0T          59  14     US5QUB        59  16     0
QSO: 21200 PH 2017-10-28 1253 SM0T          59  14     IU4ASC        59  15     0
QSO: 21200 PH 2017-10-28 1300 SM0T          59  14     VY2ZM         59  05     0
QSO: 21200 PH 2017-10-28 1302 SM0T          59  14     HI3K          59  08     0
QSO: 21200 PH 2017-10-28 1303 SM0T          59  14     ED1T          59  14     0
QSO: 21200 PH 2017-10-28 1307 SM0T          59  14     VU2GRM        59  22     0
QSO: 21200 PH 2017-10-28 1324 SM0T          59  14     H2T           59  20     0
QSO: 21200 PH 2017-10-28 1326 SM0T          59  14     VE3EJ         59  05     0
