START-OF-LOG: 3.0
CONTEST: ARRL-DX-SSB
LOCATION: DX
CALLSIGN: 4A7S
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: N1MM LOGGER+ 1.0.8211.0
CLUB: XE-DXers
OPERATORS: XE2S XE2TFV XE2T XE3R
HQ-CATEGORY: Multioperator, Single Transmitter, High Power
HQ-GRID-LOCATOR: DL49nf
END-OF-LOG: 
QSO: 14171 PH 2020-03-07 0000 4A7S        59   KW KA4BKA      59       TN
QSO: 14171 PH 2020-03-07 0001 4A7S        59   KW W9DXM       59       TX
QSO: 14171 PH 2020-03-07 0001 4A7S        59   KW AA6J        59       KS
QSO: 14171 PH 2020-03-07 0001 4A7S        59   KW N5JED       59       OH
QSO: 14171 PH 2020-03-07 0002 4A7S        59   KW NX3V        59       PA
QSO: 14171 PH 2020-03-07 0002 4A7S        59   KW KZ5J        59       TX
QSO: 14171 PH 2020-03-07 0003 4A7S        59   KW WT8WV       59       WV
QSO: 14171 PH 2020-03-07 0003 4A7S        59   KW WA2BJN      59       NC
QSO: 14171 PH 2020-03-07 0003 4A7S        59   KW NA8V        59       MI
QSO: 14171 PH 2020-03-07 0004 4A7S        59   KW NG9B        59       WI
QSO: 14171 PH 2020-03-07 0004 4A7S        59   KW KN4NBJ      59       VA
QSO: 14171 PH 2020-03-07 0005 4A7S        59   KW W5GCX       59       TX
QSO: 14171 PH 2020-03-07 0005 4A7S        59   KW K3TC        59       MD
QSO: 14171 PH 2020-03-07 0005 4A7S        59   KW KE5LQ       59       KS
QSO: 14171 PH 2020-03-07 0006 4A7S        59   KW VA3KOF      59       ON
QSO: 14171 PH 2020-03-07 0007 4A7S        59   KW AE4M        59       AL
QSO: 14171 PH 2020-03-07 0007 4A7S        59   KW W5JLH       59       LA
QSO: 14171 PH 2020-03-07 0007 4A7S        59   KW NM1C        59       MA
QSO: 14171 PH 2020-03-07 0008 4A7S        59   KW N3LRP       59       MD
QSO: 14171 PH 2020-03-07 0008 4A7S        59   KW KT3Y        59       VA
QSO: 14171 PH 2020-03-07 0008 4A7S        59   KW N9STF       59       WI
QSO: 14171 PH 2020-03-07 0009 4A7S        59   KW KE8C        59       MI
QSO: 14171 PH 2020-03-07 0009 4A7S        59   KW AD8BB       59       OH
QSO: 14171 PH 2020-03-07 0009 4A7S        59   KW VA3CME      59       ON
QSO: 14171 PH 2020-03-07 0010 4A7S        59   KW W5XX        59       MS
QSO: 14171 PH 2020-03-07 0010 4A7S        59   KW N9NT        59       IL
QSO: 14171 PH 2020-03-07 0010 4A7S        59   KW WA2JQK      59       NY
QSO: 14171 PH 2020-03-07 0011 4A7S        59   KW N5NOU       59       AR
QSO: 14171 PH 2020-03-07 0011 4A7S        59   KW AE3RM       59       MD
QSO: 14171 PH 2020-03-07 0011 4A7S        59   KW KS4X        59       TN
QSO: 14171 PH 2020-03-07 0012 4A7S        59   KW W2XT        59       NJ
QSO: 14171 PH 2020-03-07 0012 4A7S        59   KW N5JJ        59       TX
QSO: 14171 PH 2020-03-07 0012 4A7S        59   KW VE3DZP      59       ON
QSO: 14171 PH 2020-03-07 0013 4A7S        59   KW K5KLA       59       LA
QSO: 14171 PH 2020-03-07 0013 4A7S        59   KW N0FUK       59       IA
QSO: 14171 PH 2020-03-07 0013 4A7S        59   KW NX7W        59       MT
QSO: 14171 PH 2020-03-07 0013 4A7S        59   KW N1ADM       59       GA
QSO: 14171 PH 2020-03-07 0014 4A7S        59   KW K3SU        59       PA
QSO: 14171 PH 2020-03-07 0014 4A7S        59   KW W4NNF       59       AL
QSO: 14171 PH 2020-03-07 0015 4A7S        59   KW WA2YSJ      59       NY
QSO: 14171 PH 2020-03-07 0015 4A7S        59   KW WU3U        59       PA
QSO: 14171 PH 2020-03-07 0015 4A7S        59   KW K4MQM       59       AL
QSO: 14171 PH 2020-03-07 0016 4A7S        59   KW N4CF        59       VA
QSO: 14171 PH 2020-03-07 0016 4A7S        59   KW K3ATO       59       PA
QSO: 14171 PH 2020-03-07 0016 4A7S        59   KW K5YM        59       OK
