START-OF-LOG: 3.0
CALLSIGN: YW6CQ
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 199456
NAME: ISMAEL MILLAN (MEL)
LOCATION: DX
OPERATORS: YV6BXN
CLUB: RADIO CLUB VENEZOLANO CARACAS
CERTIFICATE: YES
CREATED-BY: DXLog.net v2.3.17
SOAPBOX: Good conditions,both days especially first night on 40 meters and early
SOAPBOX: Saturday and sunday morning 20 very good here but too many EU never listen
SOAPBOX: only call CQ CQ. 15 meters, not so much! Thanks to all for the QSOs
SOAPBOX: see again in next upcoming contest 73 GL YW6CQ OP YV6BXN
QSO:  7000 RY 2019-02-09 0009 YW6CQ         599 0001   K5RZA         599 0008   0
QSO:  7084 RY 2019-02-09 0231 YW6CQ         599 0002   DP9A          599 0119   0
QSO:  7093 RY 2019-02-09 0236 YW6CQ         599 0003   WX1S          599 0083   0
QSO:  7042 RY 2019-02-09 0247 YW6CQ         599 0004   9A1A          599 0212   0
QSO:  7047 RY 2019-02-09 0248 YW6CQ         599 0005   S50A          599 0205   0
QSO:  7048 RY 2019-02-09 0249 YW6CQ         599 0006   OK2D          599 0157   0
QSO:  7048 RY 2019-02-09 0251 YW6CQ         599 0007   DR1D          599 0230   0
QSO:  7060 RY 2019-02-09 0252 YW6CQ         599 0008   V31FO         599 0055   0
QSO:  7063 RY 2019-02-09 0255 YW6CQ         599 0009   VA1XH         599 0078   0
QSO:  7063 RY 2019-02-09 0256 YW6CQ         599 0010   KQ4LA         599 0030   0
QSO:  7063 RY 2019-02-09 0256 YW6CQ         599 0011   9A5D          599 0148   0
QSO:  7058 RY 2019-02-09 0304 YW6CQ         599 0012   HG1S          599 0176   0
QSO:  7090 RY 2019-02-09 0310 YW6CQ         599 0013   AA3S          599 0098   0
QSO:  7090 RY 2019-02-09 0311 YW6CQ         599 0014   IT9RGY/4      599 0178   0
QSO:  7070 RY 2019-02-09 0327 YW6CQ         599 0015   K5EK          599 0126   0
QSO:  7068 RY 2019-02-09 0330 YW6CQ         599 0016   WX5S          599 0372   0
QSO:  7065 RY 2019-02-09 0331 YW6CQ         599 0017   DR5N          599 0197   0
QSO:  7062 RY 2019-02-09 0337 YW6CQ         599 0018   AA3B          599 0351   0
QSO:  7051 RY 2019-02-09 0339 YW6CQ         599 0019   LZ5K          599 0290   0
QSO:  7056 RY 2019-02-09 0341 YW6CQ         599 0020   KB3VQC        599 0129   0
QSO:  7056 RY 2019-02-09 0342 YW6CQ         599 0021   DM6DX         599 0146   0
QSO:  7053 RY 2019-02-09 0343 YW6CQ         599 0022   S53M          599 0235   0
QSO:  7094 RY 2019-02-09 0348 YW6CQ         599 0023   NX6T          599 0023   0
QSO:  7095 RY 2019-02-09 0349 YW6CQ         599 0024   WB0TEV        599 0184   0
QSO:  7088 RY 2019-02-09 0351 YW6CQ         599 0025   ER4A          599 0343   0
QSO:  7088 RY 2019-02-09 0352 YW6CQ         599 0026   K5VIP         599 0044   0
QSO:  7088 RY 2019-02-09 0353 YW6CQ         599 0027   OK2EQ         599 0016   0
QSO:  7088 RY 2019-02-09 0356 YW6CQ         599 0028   VA3LG         599 0053   0
QSO:  7088 RY 2019-02-09 0357 YW6CQ         599 0029   OK2FD         599 0096   0
QSO:  7088 RY 2019-02-09 0358 YW6CQ         599 0030   DG3FAW        599 0022   0
QSO:  7088 RY 2019-02-09 0359 YW6CQ         599 0031   RT9S          599 0268   0
QSO:  7088 RY 2019-02-09 0400 YW6CQ         599 0032   SP9JZT        599 0023   0
QSO:  7088 RY 2019-02-09 0401 YW6CQ         599 0033   WA7AN         599 0243   0
QSO:  7088 RY 2019-02-09 0402 YW6CQ         599 0034   UT4U          599 0133   0
QSO:  7088 RY 2019-02-09 0402 YW6CQ         599 0035   WA3YZD        599 0039   0
QSO:  7088 RY 2019-02-09 0403 YW6CQ         599 0036   IK6VXO        599 0284   0
QSO:  7088 RY 2019-02-09 0404 YW6CQ         599 0037   AD4TJ         599 0103   0
QSO:  7088 RY 2019-02-09 0405 YW6CQ         599 0038   HG5D          599 0114   0
QSO:  7088 RY 2019-02-09 0406 YW6CQ         599 0039   UY1HY         599 0076   0
