START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: K4IDD
LOCATION: NC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 118972
NAME: Gerald Clayton
OPERATORS: K4IDD
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7342.0
SOAPBOX: Very strong JAs on Sunday.  Too many poor cw notes.
QSO:  7033 CW 2018-11-24 0321 K4IDD         599 5      CR3DX         599 33
QSO:  7030 CW 2018-11-24 0324 K4IDD         599 5      SN8B          599 15
QSO:  7043 CW 2018-11-24 0332 K4IDD         599 5      GW4J          599 14
QSO:  7049 CW 2018-11-24 0335 K4IDD         599 5      P33W          599 20
QSO:  7062 CW 2018-11-24 0336 K4IDD         599 5      4X6FR         599 20
QSO:  7065 CW 2018-11-24 0339 K4IDD         599 5      HH2AA         599 08
QSO:  7066 CW 2018-11-24 0343 K4IDD         599 5      ZR2A          599 38
QSO:  7068 CW 2018-11-24 0344 K4IDD         599 5      TI7W          599 07
QSO:  7071 CW 2018-11-24 0351 K4IDD         599 5      PJ2T          599 09
QSO:  7071 CW 2018-11-24 0354 K4IDD         599 5      ZF1A          599 08
QSO:  7049 CW 2018-11-24 0400 K4IDD         599 5      9H6A          599 15
QSO:  7043 CW 2018-11-24 0402 K4IDD         599 5      PI4CC         599 14
QSO:  7019 CW 2018-11-24 0407 K4IDD         599 5      E70T          599 15
QSO:  7019 CW 2018-11-24 0408 K4IDD         599 5      9A9R          599 15
QSO:  7019 CW 2018-11-24 0409 K4IDD         599 5      LZ9W          599 20
QSO:  7018 CW 2018-11-24 0410 K4IDD         599 5      S56X          599 15
QSO:  7014 CW 2018-11-24 0411 K4IDD         599 5      CN3A          599 33
QSO:  7016 CW 2018-11-24 0411 K4IDD         599 5      US2IR         599 16
QSO:  7013 CW 2018-11-24 0412 K4IDD         599 5      HB9ON         599 14
QSO:  7012 CW 2018-11-24 0413 K4IDD         599 5      TK0C          599 15
QSO:  7015 CW 2018-11-24 0413 K4IDD         599 5      SN3A          599 15
QSO:  7010 CW 2018-11-24 0414 K4IDD         599 5      EC2DX         599 14
QSO:  7010 CW 2018-11-24 0415 K4IDD         599 5      CN2CO         599 33
QSO:  7004 CW 2018-11-24 0422 K4IDD         599 5      LX2A          599 14
