START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: R8OM
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 0
NAME: Petrunin Sergey
OPERATORS: R8OM
CLUB:
CERTIFICATE: NO
CREATED-BY: Russian Contest Log v4.2
SOAPBOX: TNX 73!
QSO:  3500 CW 2018-11-24 0002 R8OM          599 18     RF9C          599 17
QSO:  3500 CW 2018-11-24 0004 R8OM          599 18     OK7O          599 15
QSO:  3500 CW 2018-11-24 0005 R8OM          599 18     OG60F         599 15
QSO:  3500 CW 2018-11-24 0005 R8OM          599 18     YO3APJ        599 20
QSO:  3500 CW 2018-11-24 0006 R8OM          599 18     YU3EEA        599 15
QSO:  3500 CW 2018-11-24 0008 R8OM          599 18     OZ5E          599 14
QSO:  3500 CW 2018-11-24 0009 R8OM          599 18     TK0C          599 15
QSO:  3500 CW 2018-11-24 0009 R8OM          599 18     LY2W          599 15
QSO:  3500 CW 2018-11-24 0010 R8OM          599 18     OM0M          599 15
QSO:  3500 CW 2018-11-24 0011 R8OM          599 18     A44A          599 21
QSO:  3500 CW 2018-11-24 0012 R8OM          599 18     RL3A          599 16
QSO:  3500 CW 2018-11-24 0013 R8OM          599 18     LY4T          599 15
QSO:  3500 CW 2018-11-24 0015 R8OM          599 18     SN2M          599 15
QSO:  3500 CW 2018-11-24 0016 R8OM          599 18     UP2L          599 17
QSO:  3500 CW 2018-11-24 0016 R8OM          599 18     UX2X          599 16
QSO:  3500 CW 2018-11-24 0018 R8OM          599 18     EC2DX         599 14
QSO:  3500 CW 2018-11-24 0019 R8OM          599 18     ES9C          599 15
QSO:  3500 CW 2018-11-24 0020 R8OM          599 18     LY2IJ         599 15
QSO:  3500 CW 2018-11-24 0023 R8OM          599 18     G6T           599 14
QSO:  3500 CW 2018-11-24 0024 R8OM          599 18     DF0HQ         599 14
QSO:  3500 CW 2018-11-24 0026 R8OM          599 18     R2AA          599 16
QSO:  3500 CW 2018-11-24 0027 R8OM          599 18     UA4W          599 16
QSO:  3500 CW 2018-11-24 0029 R8OM          599 18     RM4F          599 16
QSO:  3500 CW 2018-11-24 0031 R8OM          599 18     HG90NK        599 15
QSO:  3500 CW 2018-11-24 0034 R8OM          599 18     UN7LAN        599 17
QSO:  3500 CW 2018-11-24 0035 R8OM          599 18     RT9S          599 16
QSO:  3500 CW 2018-11-24 0036 R8OM          599 18     MM0TGH        599 14
QSO:  3500 CW 2018-11-24 0036 R8OM          599 18     S57AL         599 15
QSO:  3500 CW 2018-11-24 0039 R8OM          599 18     HB9FAP        599 14
QSO:  3500 CW 2018-11-24 0040 R8OM          599 18     OM7RU         599 15
QSO:  3500 CW 2018-11-24 0041 R8OM          599 18     OM0WR         599 15
QSO:  3500 CW 2018-11-24 0041 R8OM          599 18     RX9WN         599 16
QSO:  3500 CW 2018-11-24 0043 R8OM          599 18     DR4A          599 14
QSO:  3500 CW 2018-11-24 0046 R8OM          599 18     UT4U          599 16
QSO:  3500 CW 2018-11-24 0047 R8OM          599 18     R9TV          599 16
QSO:  3500 CW 2018-11-24 0048 R8OM          599 18     YO5O          599 20
