START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: ES0IA
CATEGORY: SINGLE-OP ALL LOW SSB
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 8632
CLUB: 
CONTEST: EUHFC
OPERATORS: 
NAME: Igor Päss
ADDRESS: Kassari isl EU-034, Hiiumaa, Estonia Post: Raua 36, 10152 Tallinn
ADDRESS: 
E-MAIL: ES0IA.EU034@gmail.com
SOAPBOX: 
QSO: 14270 PH 2020-08-01 1202 ES0IA         59  08     DK2WH         59  68
QSO: 14292 PH 2020-08-01 1203 ES0IA         59  08     S56Y          59  95
QSO: 14280 PH 2020-08-01 1205 ES0IA         59  08     IK7YTT        59  95
QSO: 14265 PH 2020-08-01 1206 ES0IA         59  08     LZ2YO         59  91
QSO: 14247 PH 2020-08-01 1206 ES0IA         59  08     DP4M          59  97
QSO: 14240 PH 2020-08-01 1209 ES0IA         59  08     ON4ATC        59  89
QSO: 14236 PH 2020-08-01 1210 ES0IA         59  08     PD1ABO        59  96
QSO: 14221 PH 2020-08-01 1211 ES0IA         59  08     DM4L          59  90
QSO: 28472 PH 2020-08-01 1213 ES0IA         59  08     IZ6TSA        59  10
QSO: 28490 PH 2020-08-01 1216 ES0IA         59  08     S53K          59  87
QSO: 28502 PH 2020-08-01 1217 ES0IA         59  08     YO7WC         59  91
QSO: 28475 PH 2020-08-01 1220 ES0IA         59  08     S50A          59  63
QSO: 21230 PH 2020-08-01 1222 ES0IA         59  08     S52OT         59  73
QSO: 21243 PH 2020-08-01 1223 ES0IA         59  08     LZ1ZF         59  69
QSO: 21250 PH 2020-08-01 1224 ES0IA         59  08     MW0CRI        59  99
QSO: 21209 PH 2020-08-01 1225 ES0IA         59  08     YO7SR         59  06
QSO: 21285 PH 2020-08-01 1227 ES0IA         59  08     GM5X          59  80
QSO: 21289 PH 2020-08-01 1228 ES0IA         59  08     S56B          59  87
QSO: 28500 PH 2020-08-01 1232 ES0IA         59  08     IZ4AIF        59  88
QSO: 28471 PH 2020-08-01 1233 ES0IA         59  08     LZ3ZZ         59  91
QSO: 28460 PH 2020-08-01 1233 ES0IA         59  08     YP0C          59  78
QSO: 28453 PH 2020-08-01 1234 ES0IA         59  08     S52WW         59  00
QSO: 28504 PH 2020-08-01 1254 ES0IA         59  08     S57S          59  80
QSO: 28507 PH 2020-08-01 1255 ES0IA         59  08     S56Y          59  95
QSO: 28519 PH 2020-08-01 1255 ES0IA         59  08     YO7SR         59  06
QSO: 28464 PH 2020-08-01 1258 ES0IA         59  08     F5LIW         59  86
QSO: 28442 PH 2020-08-01 1258 ES0IA         59  08     S56B          59  87
QSO: 28439 PH 2020-08-01 1301 ES0IA         59  08     I3/OE6MBG     59  73
QSO: 28444 PH 2020-08-01 1302 ES0IA         59  08     IU4FLO        59  15
QSO: 28449 PH 2020-08-01 1304 ES0IA         59  08     IK7YTT        59  95
QSO: 28465 PH 2020-08-01 1306 ES0IA         59  08     IQ1RY         59  07
QSO: 28492 PH 2020-08-01 1310 ES0IA         59  08     DJ8OG         59  99
QSO: 28482 PH 2020-08-01 1312 ES0IA         59  08     HA3DX         59  78
QSO: 21205 PH 2020-08-01 1314 ES0IA         59  08     YU3EEA        59  16
QSO: 21210 PH 2020-08-01 1316 ES0IA         59  08     YO2AA         59  90
QSO: 21209 PH 2020-08-01 1319 ES0IA         59  08     S50A          59  63
QSO: 21223 PH 2020-08-01 1320 ES0IA         59  08     ES8GP         59  85
QSO: 21234 PH 2020-08-01 1321 ES0IA         59  08     ON5GQ         59  64
QSO: 21240 PH 2020-08-01 1322 ES0IA         59  08     YP0C          59  78
QSO: 21264 PH 2020-08-01 1323 ES0IA         59  08     F5LIW         59  86
QSO: 21272 PH 2020-08-01 1324 ES0IA         59  08     DO6DP         59  20
QSO: 21274 PH 2020-08-01 1324 ES0IA         59  08     DK2WH         59  68
QSO: 21252 PH 2020-08-01 1326 ES0IA         59  08     SQ3M          59  18
QSO: 21217 PH 2020-08-01 1328 ES0IA         59  08     YO8WW         59  77
QSO: 21218 PH 2020-08-01 1330 ES0IA         59  08     RA7A          59  72
QSO: 21277 PH 2020-08-01 1333 ES0IA         59  08     IW2MXY        59  97
QSO: 21282 PH 2020-08-01 1334 ES0IA         59  08     ON3AR         59  06
QSO: 21293 PH 2020-08-01 1335 ES0IA         59  08     IZ2FOS        59  03
QSO: 21250 PH 2020-08-01 1340 ES0IA         59  08     LZ3ZZ         59  91
QSO: 21232 PH 2020-08-01 1341 ES0IA         59  08     S53K          59  87
QSO: 21204 PH 2020-08-01 1542 ES0IA         59  08     LZ5EE         59  98
QSO: 21200 PH 2020-08-01 1543 ES0IA         59  08     LZ8R          59  88
QSO: 21252 PH 2020-08-01 1544 ES0IA         59  08     HA3DX         59  78
QSO: 14157 PH 2020-08-01 1546 ES0IA         59  08     S53MM         59  92
QSO: 14163 PH 2020-08-01 1547 ES0IA         59  08     IT9VCE        59  81
QSO: 14171 PH 2020-08-01 1548 ES0IA         59  08     F5OHM         59  89
QSO: 14173 PH 2020-08-01 1551 ES0IA         59  08     F8KGM         59  94
QSO: 14178 PH 2020-08-01 1553 ES0IA         59  08     YP0C          59  78
QSO: 14184 PH 2020-08-01 1553 ES0IA         59  08     S52WW         59  00
QSO: 14190 PH 2020-08-01 1554 ES0IA         59  08     PD1RP         59  07
QSO: 14197 PH 2020-08-01 1555 ES0IA         59  08     RA7A          59  72
QSO: 14210 PH 2020-08-01 1556 ES0IA         59  08     UR2Y          59  82
QSO: 14213 PH 2020-08-01 1556 ES0IA         59  08     YU3EEA        59  16
QSO: 14217 PH 2020-08-01 1557 ES0IA         59  08     RA3OA         59  82
QSO: 14220 PH 2020-08-01 1558 ES0IA         59  08     IK1RGK        59  91
QSO: 14225 PH 2020-08-01 1559 ES0IA         59  08     LZ3ZZ         59  91
QSO: 14242 PH 2020-08-01 1600 ES0IA         59  08     RM3DA         59  91
QSO: 14308 PH 2020-08-01 1601 ES0IA         59  08     EC5NJ         59  10
QSO: 14294 PH 2020-08-01 1602 ES0IA         59  08     HA8GK         59  76
QSO: 14290 PH 2020-08-01 1603 ES0IA         59  08     S52OT         59  73
QSO: 14289 PH 2020-08-01 1603 ES0IA         59  08     IZ2FOS        59  03
QSO: 14282 PH 2020-08-01 1605 ES0IA         59  08     S56B          59  87
QSO: 14275 PH 2020-08-01 1606 ES0IA         59  08     S53K          59  87
QSO: 14270 PH 2020-08-01 1606 ES0IA         59  08     S50A          59  63
QSO: 14267 PH 2020-08-01 1607 ES0IA         59  08     F5UTN         59  94
QSO:  7183 PH 2020-08-01 1614 ES0IA         59  08     DF2F          59  09
QSO:  7173 PH 2020-08-01 1616 ES0IA         59  08     R3GZ          59  69
QSO:  7167 PH 2020-08-01 1617 ES0IA         59  08     SP7O          59  86
QSO: 14185 PH 2020-08-01 1921 ES0IA         59  08     EA7GX         59  10
QSO:  7072 PH 2020-08-01 1929 ES0IA         59  08     IZ6TSA        59  10
QSO:  7083 PH 2020-08-01 1930 ES0IA         59  08     HA3DX         59  78
QSO:  7087 PH 2020-08-01 1931 ES0IA         59  08     HA3NU         59  72
QSO:  7100 PH 2020-08-01 1932 ES0IA         59  08     I5MXX         59  82
QSO:  7107 PH 2020-08-01 1932 ES0IA         59  08     UW7LL         59  00
QSO:  7108 PH 2020-08-01 1933 ES0IA         59  08     SQ4CTS        59  81
QSO:  7114 PH 2020-08-01 1934 ES0IA         59  08     EW7BA         59  15
QSO:  7116 PH 2020-08-01 1934 ES0IA         59  08     IK8UND        59  93
QSO:  7124 PH 2020-08-01 1935 ES0IA         59  08     RM3DA         59  91
QSO:  7134 PH 2020-08-01 1936 ES0IA         59  08     EU1A          59  95
QSO:  7137 PH 2020-08-01 1937 ES0IA         59  08     HG6V          59  84
QSO:  7147 PH 2020-08-01 1938 ES0IA         59  08     DK5TX         59  93
QSO:  7158 PH 2020-08-01 1939 ES0IA         59  08     9A5MX         59  17
QSO:  7163 PH 2020-08-01 1940 ES0IA         59  08     EW2A          59  78
QSO:  7167 PH 2020-08-01 1941 ES0IA         59  08     S53M          59  77
QSO:  7170 PH 2020-08-01 1941 ES0IA         59  08     DP7M          59  97
QSO:  7199 PH 2020-08-01 1942 ES0IA         59  08     UA3BL         59  71
QSO:  7190 PH 2020-08-01 1944 ES0IA         59  08     S52OT         59  73
QSO:  7186 PH 2020-08-01 1945 ES0IA         59  08     IX1HPN        59  18
QSO:  7173 PH 2020-08-01 1949 ES0IA         59  08     IZ2FOS        59  03
QSO:  7112 PH 2020-08-01 1954 ES0IA         59  08     LY4A          59  84
QSO:  7110 PH 2020-08-01 1955 ES0IA         59  08     EA7GX         59  10
QSO:  7097 PH 2020-08-01 1957 ES0IA         59  08     F5UTN         59  94
QSO:  7090 PH 2020-08-01 1958 ES0IA         59  08     YP0C          59  78
QSO:  7080 PH 2020-08-01 1959 ES0IA         59  08     PD3W          59  20
END-OF-LOG:
