START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SP6MLX
CLUB: SP DX CLUB
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 802431
OPERATORS: SP6MLX
SOAPBOX: Vertical 40 - 10, Dipole 80, TS-480SAT/100W
NAME: Jarek Smielak
CREATED-BY: N1MM Logger V13.11.0
QSO:  3578 CW 2013-11-23 0252 SP6MLX        599 15     YO2LEA        599 20
QSO:  3576 CW 2013-11-23 0256 SP6MLX        599 15     Z37Y          599 15
QSO:  3575 CW 2013-11-23 0257 SP6MLX        599 15     PA3GVI        599 14
QSO:  3574 CW 2013-11-23 0258 SP6MLX        599 15     EW3LN         599 16
QSO:  3571 CW 2013-11-23 0300 SP6MLX        599 15     RW9DX         599 17
QSO:  3573 CW 2013-11-23 0301 SP6MLX        599 15     Z37M          599 15
QSO:  3570 CW 2013-11-23 0303 SP6MLX        599 15     YT5EA         599 15
QSO:  3570 CW 2013-11-23 0305 SP6MLX        599 15     SO4R          599 15
QSO:  3569 CW 2013-11-23 0306 SP6MLX        599 15     EW1HI         599 16
QSO:  3568 CW 2013-11-23 0307 SP6MLX        599 15     LY2W          599 15
QSO:  3567 CW 2013-11-23 0309 SP6MLX        599 15     LY2BKT        599 15
QSO:  3567 CW 2013-11-23 0310 SP6MLX        599 15     LZ1QZ         599 20
QSO:  3566 CW 2013-11-23 0311 SP6MLX        599 15     SM0T          599 14
QSO:  3564 CW 2013-11-23 0312 SP6MLX        599 15     OK1CZ         599 15
QSO:  3562 CW 2013-11-23 0315 SP6MLX        599 15     UT7E          599 16
QSO:  3561 CW 2013-11-23 0316 SP6MLX        599 15     UT2G          599 16
QSO:  3561 CW 2013-11-23 0317 SP6MLX        599 15     S52ZW         599 15
QSO:  3560 CW 2013-11-23 0317 SP6MLX        599 15     HA9SU         599 15
QSO:  3560 CW 2013-11-23 0318 SP6MLX        599 15     DL0AO         599 14
QSO:  3559 CW 2013-11-23 0319 SP6MLX        599 15     S50G          599 15
