START-OF-LOG: 3.0
LOCATION: DX
CONTEST: CQ-WW-CW
CALLSIGN: UR6LAF
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 274890
OPERATORS:
OFFTIME:
CLUB: TDR
NAME: Yuri Khudyakov
CREATED-BY: 5MContest ver.5.0.30
SOAPBOX:
QSO:  3512 CW 2013-11-23 0025 UR6LAF        599 16     LZ5R          599 20      0
QSO:  3513 CW 2013-11-23 0027 UR6LAF        599 16     DL9GFB        599 14      0
QSO:  3514 CW 2013-11-23 0027 UR6LAF        599 16     YT0Z          599 15      0
QSO:  3515 CW 2013-11-23 0030 UR6LAF        599 16     UW5Y          599 16      0
QSO:  3517 CW 2013-11-23 0031 UR6LAF        599 16     UA5D          599 16      0
QSO:  3518 CW 2013-11-23 0032 UR6LAF        599 16     DL5YM         599 14      0
QSO:  3520 CW 2013-11-23 0034 UR6LAF        599 16     OM2KI         599 15      0
QSO:  3521 CW 2013-11-23 0034 UR6LAF        599 16     RL3A          599 16      0
QSO:  3523 CW 2013-11-23 0037 UR6LAF        599 16     RA6CA         599 16      0
QSO:  3523 CW 2013-11-23 0038 UR6LAF        599 16     HB9LCW        599 14      0
QSO:  3526 CW 2013-11-23 0039 UR6LAF        599 16     UA3R          599 16      0
QSO:  3528 CW 2013-11-23 0040 UR6LAF        599 16     LY2W          599 15      0
QSO:  3530 CW 2013-11-23 0042 UR6LAF        599 16     YL3KO         599 15      0
QSO:  3532 CW 2013-11-23 0054 UR6LAF        599 16     DR5N          599 14      0
QSO:  3533 CW 2013-11-23 0056 UR6LAF        599 16     GZ3F          599 14      0
QSO:  3535 CW 2013-11-23 0057 UR6LAF        599 16     US3IZ         599 16      0
QSO:  3536 CW 2013-11-23 0059 UR6LAF        599 16     US1U          599 16      0
QSO:  3538 CW 2013-11-23 0100 UR6LAF        599 16     YP5T          599 20      0
QSO:  3538 CW 2013-11-23 0101 UR6LAF        599 16     ES9C          599 15      0
QSO:  3541 CW 2013-11-23 0101 UR6LAF        599 16     OL1C          599 15      0
QSO:  3542 CW 2013-11-23 0102 UR6LAF        599 16     UA1OMS        599 16      0
QSO:  3543 CW 2013-11-23 0103 UR6LAF        599 16     LY7A          599 15      0
QSO:  3544 CW 2013-11-23 0104 UR6LAF        599 16     YL1S          599 15      0
QSO:  3544 CW 2013-11-23 0105 UR6LAF        599 16     LZ9W          599 20      0
QSO:  3545 CW 2013-11-23 0106 UR6LAF        599 16     S57DX         599 15      0
QSO:  3546 CW 2013-11-23 0106 UR6LAF        599 16     OV3X          599 14      0
QSO:  3547 CW 2013-11-23 0107 UR6LAF        599 16     HA7JJS        599 15      0
QSO:  3548 CW 2013-11-23 0108 UR6LAF        599 16     YT4A          599 15      0
QSO:  3550 CW 2013-11-23 0112 UR6LAF        599 16     RT3F          599 16      0
QSO:  3550 CW 2013-11-23 0113 UR6LAF        599 16     YL9T          599 15      0
QSO:  3559 CW 2013-11-23 0114 UR6LAF        599 16     S50G          599 15      0
QSO:  3559 CW 2013-11-23 0115 UR6LAF        599 16     YU0A          599 15      0
