START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      G0AZH
CLAIMED-SCORE: 464776
NAME:          Jerry Wharton
OPERATORS:     G0AZH
SOAPBOX:       The highlight of the amateur radio calendar
SOAPBOX:       The best contest there is.
SOAPBOX:       As always a very enjoyable event
SOAPBOX:       excellent conditions
SOAPBOX:       thank you to the CQWW team for there wonderful event
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  3505 CW 2013-11-23 0005 G0AZH         599 14     YU5R          599 15
QSO:  3505 CW 2013-11-23 0007 G0AZH         599 14     LY6A          599 15
QSO:  3510 CW 2013-11-23 0017 G0AZH         599 14     SQ7FPD        599 15
QSO:  3512 CW 2013-11-23 0029 G0AZH         599 14     OH5Z          599 15
QSO:  3513 CW 2013-11-23 0032 G0AZH         599 14     R8TR          599 18
QSO:  3513 CW 2013-11-23 0039 G0AZH         599 14     DL9GFB        599 14
QSO:  3514 CW 2013-11-23 0040 G0AZH         599 14     YT0Z          599 15
QSO:  3518 CW 2013-11-23 0050 G0AZH         599 14     UA5D          599 15
QSO:  3518 CW 2013-11-23 0051 G0AZH         599 14     DL5YM         599 14
QSO:  3519 CW 2013-11-23 0055 G0AZH         599 14     WE3C          599 05
QSO:  3520 CW 2013-11-23 0058 G0AZH         599 14     HG7T          599 15
QSO:  3521 CW 2013-11-23 0100 G0AZH         599 14     OM2KI         599 15
QSO:  3521 CW 2013-11-23 0101 G0AZH         599 14     OK7Y          599 15
QSO:  3521 CW 2013-11-23 0104 G0AZH         599 14     RL3A          599 16
QSO:  3526 CW 2013-11-23 0106 G0AZH         599 14     DF0HQ         599 14
QSO:  3527 CW 2013-11-23 0109 G0AZH         599 14     VE1OP         599 05
QSO:  3529 CW 2013-11-23 0114 G0AZH         599 14     G3V           599 14
QSO:  3530 CW 2013-11-23 0116 G0AZH         599 14     9A1A          599 15
QSO:  3530 CW 2013-11-23 0119 G0AZH         599 14     GM3WUX        599 14
QSO:  3531 CW 2013-11-23 0121 G0AZH         599 14     OK1RR         599 15
QSO:  3532 CW 2013-11-23 0123 G0AZH         599 14     TM4Q          599 14
QSO:  3534 CW 2013-11-23 0134 G0AZH         599 14     D4C           599 35
QSO:  3539 CW 2013-11-23 0138 G0AZH         599 14     ES9C          599 15
QSO:  3543 CW 2013-11-23 0142 G0AZH         599 14     RN9T          599 16
QSO:  3545 CW 2013-11-23 0145 G0AZH         599 14     LZ9W          599 20
QSO:  3546 CW 2013-11-23 0146 G0AZH         599 14     S57DX         599 15
QSO:  3547 CW 2013-11-23 0149 G0AZH         599 14     OV3X          599 14
QSO:  3550 CW 2013-11-23 0151 G0AZH         599 14     IQ9UI         599 15
QSO:  3552 CW 2013-11-23 0153 G0AZH         599 14     PA3AAV        599 14
QSO:  3556 CW 2013-11-23 0154 G0AZH         599 14     G5O           599 14
QSO:  3557 CW 2013-11-23 0157 G0AZH         599 14     4X/UU8J       599 20
QSO:  3563 CW 2013-11-23 0159 G0AZH         599 14     AA1K          599 05
