START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OK2SGW
CLUB: None
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 625163
OPERATORS: OK2SGW
NAME: Zdenek Skoda
CREATED-BY: N1MM Logger V13.2.5
QSO:  3500 CW 2013-11-23 0000 OK2SGW        599 15     DL1A          599 14
QSO:  3500 CW 2013-11-23 0001 OK2SGW        599 15     OU2W          599 14
QSO:  3500 CW 2013-11-23 0002 OK2SGW        599 15     DR5N          599 14
QSO:  3500 CW 2013-11-23 0004 OK2SGW        599 15     DR1A          599 14
QSO:  3500 CW 2013-11-23 0004 OK2SGW        599 15     EU6AF         599 16
QSO:  3500 CW 2013-11-23 0005 OK2SGW        599 15     DL0AO         599 14
QSO:  3500 CW 2013-11-23 0007 OK2SGW        599 15     R7AT          599 16
QSO:  3500 CW 2013-11-23 0007 OK2SGW        599 15     US1U          599 16
QSO:  3500 CW 2013-11-23 0008 OK2SGW        599 15     OK1CZ         599 15
QSO:  3500 CW 2013-11-23 0009 OK2SGW        599 15     YP5T          599 20
QSO:  3500 CW 2013-11-23 0010 OK2SGW        599 15     ES9C          599 15
QSO:  3500 CW 2013-11-23 0011 OK2SGW        599 15     SO4R          599 15
QSO:  3500 CW 2013-11-23 0012 OK2SGW        599 15     RA6CA         599 16
QSO:  3500 CW 2013-11-23 0013 OK2SGW        599 15     DR1D          599 14
QSO:  3500 CW 2013-11-23 0014 OK2SGW        599 15     UT0AZA        599 16
QSO:  3500 CW 2013-11-23 0015 OK2SGW        599 15     OL1C          599 15
QSO:  3500 CW 2013-11-23 0016 OK2SGW        599 15     PA6V          599 14
QSO:  3500 CW 2013-11-23 0016 OK2SGW        599 15     DJ3WE         599 14
QSO:  3500 CW 2013-11-23 0019 OK2SGW        599 15     LZ9W          599 20
QSO:  3500 CW 2013-11-23 0020 OK2SGW        599 15     S57DX         599 15
QSO:  3500 CW 2013-11-23 0021 OK2SGW        599 15     YO5OHO        599 20
QSO:  3500 CW 2013-11-23 0022 OK2SGW        599 15     DK3YD         599 14
QSO:  3500 CW 2013-11-23 0023 OK2SGW        599 15     YT4A          599 15
QSO:  3500 CW 2013-11-23 0024 OK2SGW        599 15     IQ9UI         599 15
QSO:  3500 CW 2013-11-23 0025 OK2SGW        599 15     OM3ZWA        599 15
QSO:  3500 CW 2013-11-23 0026 OK2SGW        599 15     RW9DX         599 17
QSO:  3500 CW 2013-11-23 0027 OK2SGW        599 15     DL0JBB        599 14
QSO:  3500 CW 2013-11-23 0027 OK2SGW        599 15     G5O           599 14
QSO:  3500 CW 2013-11-23 0029 OK2SGW        599 15     P3F           599 20
QSO:  3500 CW 2013-11-23 0035 OK2SGW        599 15     4X/UU8J       599 20
QSO:  3500 CW 2013-11-23 0036 OK2SGW        599 15     UT7E          599 16
QSO:  3500 CW 2013-11-23 0036 OK2SGW        599 15     LY9Y          599 15
QSO:  3500 CW 2013-11-23 0037 OK2SGW        599 15     I1EIS         599 15
QSO:  3500 CW 2013-11-23 0038 OK2SGW        599 15     OZ4UN         599 14
QSO:  3500 CW 2013-11-23 0040 OK2SGW        599 15     S50G          599 15
