START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.243 [RUS]
CALLSIGN: R2OM
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 216176
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
NAME: Alexei Ivanishchenko
SOAPBOX: TRX - SunSDR, PWR - 20 watts, ANT - Dipoles
QSO:  7043 CW 2013-11-23 0002 R2OM          599 16     N3KS          599 5
QSO:  7065 CW 2013-11-23 0003 R2OM          599 16     YT2AAA        599 15
QSO:  7067 CW 2013-11-23 0003 R2OM          599 16     JY9FC         599 20
QSO:  7068 CW 2013-11-23 0004 R2OM          599 16     YO9AGI        599 20
QSO:  7061 CW 2013-11-23 0009 R2OM          599 16     OQ5M          599 14
QSO:  7059 CW 2013-11-23 0010 R2OM          599 16     OE3K          599 15
QSO:  7058 CW 2013-11-23 0011 R2OM          599 16     EF9O          599 33
QSO:  7057 CW 2013-11-23 0017 R2OM          599 16     DF3CB         599 14
QSO:  7057 CW 2013-11-23 0020 R2OM          599 16     D4C           599 35
QSO:  7054 CW 2013-11-23 0022 R2OM          599 16     M6T           599 14
QSO:  7054 CW 2013-11-23 0023 R2OM          599 16     RF9C          599 17
QSO:  7053 CW 2013-11-23 0025 R2OM          599 16     P3F           599 20
QSO:  7051 CW 2013-11-23 0026 R2OM          599 16     IR4X          599 15
QSO:  7050 CW 2013-11-23 0029 R2OM          599 16     9A8M          599 15
QSO:  7049 CW 2013-11-23 0030 R2OM          599 16     YR1A          599 20
QSO:  7046 CW 2013-11-23 0034 R2OM          599 16     RT9A          599 17
QSO:  7044 CW 2013-11-23 0035 R2OM          599 16     YU5R          599 15
QSO:  7044 CW 2013-11-23 0036 R2OM          599 16     HB9CXZ        599 14
QSO:  7043 CW 2013-11-23 0038 R2OM          599 16     KB1H          599 5
QSO:  7042 CW 2013-11-23 0038 R2OM          599 16     ES9C          599 15
QSO:  7042 CW 2013-11-23 0039 R2OM          599 16     HA7A          599 15
QSO:  7042 CW 2013-11-23 0040 R2OM          599 16     E7DX          599 15
QSO:  7038 CW 2013-11-23 0041 R2OM          599 16     OH1F          599 15
QSO:  7037 CW 2013-11-23 0042 R2OM          599 16     S59ABC        599 15
QSO:  7037 CW 2013-11-23 0042 R2OM          599 16     OM7M          599 15
QSO:  7036 CW 2013-11-23 0045 R2OM          599 16     IR2C          599 15
QSO:  7036 CW 2013-11-23 0045 R2OM          599 16     DL1A          599 14
QSO:  7035 CW 2013-11-23 0048 R2OM          599 16     SE0X          599 14
QSO:  7035 CW 2013-11-23 0049 R2OM          599 16     HA5X          599 15
QSO:  7034 CW 2013-11-23 0050 R2OM          599 16     P33W          599 20
QSO:  7031 CW 2013-11-23 0052 R2OM          599 16     HB9CA         599 14
QSO:  7031 CW 2013-11-23 0053 R2OM          599 16     SP8R          599 15
QSO:  7031 CW 2013-11-23 0055 R2OM          599 16     AB3CX         599 5
QSO:  7030 CW 2013-11-23 0056 R2OM          599 16     TC0A          599 20
QSO:  7029 CW 2013-11-23 0056 R2OM          599 16     DP9A          599 14
QSO:  7029 CW 2013-11-23 0057 R2OM          599 16     R8TR          599 16
QSO:  7027 CW 2013-11-23 0058 R2OM          599 16     RT7T          599 16
QSO:  7026 CW 2013-11-23 0059 R2OM          599 16     UP2L          599 17
QSO:  7026 CW 2013-11-23 0102 R2OM          599 16     VE3EJ         599 4
QSO:  7024 CW 2013-11-23 0106 R2OM          599 16     EI7M          599 14
QSO:  7024 CW 2013-11-23 0107 R2OM          599 16     DR5N          599 14
QSO:  7024 CW 2013-11-23 0109 R2OM          599 16     SP4Z          599 15
QSO:  7089 CW 2013-11-23 0135 R2OM          599 16     LZ2AO         599 20
QSO:  7088 CW 2013-11-23 0136 R2OM          599 16     P40W          599 9
QSO:  7087 CW 2013-11-23 0137 R2OM          599 16     SJ2W          599 14
QSO:  7086 CW 2013-11-23 0138 R2OM          599 16     E73M          599 15
QSO:  7086 CW 2013-11-23 0139 R2OM          599 16     S59DKR        599 15
QSO:  7084 CW 2013-11-23 0142 R2OM          599 16     W7WA          599 3
QSO:  7084 CW 2013-11-23 0143 R2OM          599 16     OH0Z          599 15
QSO:  7083 CW 2013-11-23 0144 R2OM          599 16     LY7A          599 15
QSO:  7083 CW 2013-11-23 0145 R2OM          599 16     OK1KUW        599 15
QSO:  7082 CW 2013-11-23 0149 R2OM          599 16     K1ZR          599 5
QSO:  7081 CW 2013-11-23 0150 R2OM          599 16     CR3E          599 33
QSO:  7081 CW 2013-11-23 0150 R2OM          599 16     EA2AZ         599 14
QSO:  7081 CW 2013-11-23 0151 R2OM          599 16     OK2RRR        599 15
QSO:  7080 CW 2013-11-23 0152 R2OM          599 16     YT7KM         599 15
QSO:  7080 CW 2013-11-23 0152 R2OM          599 16     DL1RG         599 14
QSO:  7079 CW 2013-11-23 0155 R2OM          599 16     VE2TZT        599 5
QSO:  7078 CW 2013-11-23 0156 R2OM          599 16     EF6B          599 14
QSO:  7077 CW 2013-11-23 0156 R2OM          599 16     OH6MW         599 15
QSO:  7076 CW 2013-11-23 0157 R2OM          599 16     M3D           599 14
QSO:  7074 CW 2013-11-23 0159 R2OM          599 16     LZ1EV         599 20
QSO:  7073 CW 2013-11-23 0201 R2OM          599 16     9H3TX         599 15
QSO:  7072 CW 2013-11-23 0202 R2OM          599 16     K3WW          599 5
QSO:  7071 CW 2013-11-23 0207 R2OM          599 16     N2MF          599 5
QSO:  7070 CW 2013-11-23 0207 R2OM          599 16     YT8A          599 15
QSO:  7069 CW 2013-11-23 0209 R2OM          599 16     C4W           599 20
QSO:  7069 CW 2013-11-23 0210 R2OM          599 16     4L6QC         599 21
QSO:  7067 CW 2013-11-23 0214 R2OM          599 16     K4ZW          599 5
QSO:  7066 CW 2013-11-23 0214 R2OM          599 16     PI4DX         599 14
QSO:  7066 CW 2013-11-23 0215 R2OM          599 16     DF0GEB        599 14
QSO:  7065 CW 2013-11-23 0217 R2OM          599 16     OH8L          599 15
QSO:  7065 CW 2013-11-23 0218 R2OM          599 16     OM5M          599 15
QSO:  7063 CW 2013-11-23 0220 R2OM          599 16     UT2G          599 16
QSO:  7062 CW 2013-11-23 0221 R2OM          599 16     W1VE          599 5
QSO:  7060 CW 2013-11-23 0225 R2OM          599 16     4L0A          599 21
