START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.7.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: OK7O
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 7620762
OPERATORS: OK1DOL OK1FIK OK1AW OK1HFP
CLUB: Czech Contest Club
SOAPBOX: IC756Pro, FT1000MP MarkV, PA Acom1010
SOAPBOX: 6el. 10m, 4el. 15m, 3el. 20m, 3el. 40m, dipol, beverage
QSO:  7044 CW 2013-11-23 0000 OK7O          599 15     K2TE          599 05     0
QSO:  7044 CW 2013-11-23 0001 OK7O          599 15     W4ML          599 05     0
QSO:  3519 CW 2013-11-23 0002 OK7O          599 15     G4MKP         599 14     1
QSO:  7044 CW 2013-11-23 0002 OK7O          599 15     RF9C          599 17     0
QSO:  3516 CW 2013-11-23 0003 OK7O          599 15     S53F          599 15     1
QSO:  7044 CW 2013-11-23 0003 OK7O          599 15     K1FWE         599 05     0
QSO:  7044 CW 2013-11-23 0004 OK7O          599 15     KM0O          599 04     0
QSO:  3516 CW 2013-11-23 0004 OK7O          599 15     UW5Y          599 16     1
QSO:  7044 CW 2013-11-23 0005 OK7O          599 15     W2BC          599 05     0
QSO:  3544 CW 2013-11-23 0006 OK7O          599 15     UA1AAQ        599 16     1
QSO:  3528 CW 2013-11-23 0007 OK7O          599 15     LY2W          599 15     1
QSO:  3548 CW 2013-11-23 0007 OK7O          599 15     TM1A          599 14     1
QSO:  3514 CW 2013-11-23 0008 OK7O          599 15     YT0Z          599 15     1
QSO:  3557 CW 2013-11-23 0008 OK7O          599 15     I1EIS         599 15     1
QSO:  7048 CW 2013-11-23 0009 OK7O          599 15     PJ4Q          599 09     0
QSO:  3532 CW 2013-11-23 0009 OK7O          599 15     OU2W          599 14     1
QSO:  7048 CW 2013-11-23 0009 OK7O          599 15     RA3FD         599 16     0
QSO:  3547 CW 2013-11-23 0010 OK7O          599 15     SP9BNM        599 15     1
QSO:  7048 CW 2013-11-23 0010 OK7O          599 15     K0OD          599 04     0
QSO:  3552 CW 2013-11-23 0011 OK7O          599 15     PA3AAV        599 14     1
