START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SZ1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
CLAIMED-SCORE: 3748784
CLUB: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.13J
NAME: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
OPERATORS: SV1DPI  SV1CIB  SV1EBV  SV1BDO  SV2FWV  SV1GYG  SV1DPJ  SV1UK  SV1CQK  SV1CQG  SV1HKH
SOAPBOX:
QSO:  3581 RY 2013-09-28 0002 SZ1A          599     20 DX     IT9STG        599 15     DX      0
QSO:  7061 RY 2013-09-28 0003 SZ1A          599     20 DX     IZ6TSA        599 15     DX      1
QSO:  7061 RY 2013-09-28 0004 SZ1A          599     20 DX     S50XX         599 15     DX      1
QSO:  7061 RY 2013-09-28 0004 SZ1A          599     20 DX     RT9S          599 16     DX      1
QSO:  7061 RY 2013-09-28 0005 SZ1A          599     20 DX     UC6A          599 16     DX      1
QSO:  3582 RY 2013-09-28 0005 SZ1A          599     20 DX     HA30S         599 15     DX      0
QSO:  7061 RY 2013-09-28 0007 SZ1A          599     20 DX     IW2MXY        599 15     DX      1
QSO:  3581 RY 2013-09-28 0008 SZ1A          599     20 DX     OE6MMF        599 15     DX      0
QSO:  7061 RY 2013-09-28 0008 SZ1A          599     20 DX     W0GJ          599 4      IA      1
QSO:  3581 RY 2013-09-28 0010 SZ1A          599     20 DX     UA3QGT        599 16     DX      0
QSO:  3581 RY 2013-09-28 0011 SZ1A          599     20 DX     3Z2X          599 15     DX      0
QSO:  3581 RY 2013-09-28 0011 SZ1A          599     20 DX     IC8TEM        599 15     DX      0
QSO:  3581 RY 2013-09-28 0012 SZ1A          599     20 DX     LY5W          599 15     DX      0
QSO:  7061 RY 2013-09-28 0012 SZ1A          599     20 DX     7Z1HL         599 21     DX      1
QSO:  3581 RY 2013-09-28 0012 SZ1A          599     20 DX     DF5MA         599 14     DX      0
QSO:  3581 RY 2013-09-28 0013 SZ1A          599     20 DX     LZ8E          599 20     DX      0
QSO:  3581 RY 2013-09-28 0015 SZ1A          599     20 DX     UA4M          599 16     DX      0
QSO:  7061 RY 2013-09-28 0016 SZ1A          599     20 DX     MJ5Z          599 14     DX      1
QSO:  7061 RY 2013-09-28 0016 SZ1A          599     20 DX     SP5ECC        599 15     DX      1
