START-OF-LOG:            3.0
CALLSIGN:                K0JJR
CATEGORY-ASSISTED:       NON-ASSISTED
CATEGORY-BAND:           ALL
CATEGORY-MODE:           RTTY
CATEGORY-OPERATOR:       SINGLE-OP
CATEGORY-POWER:          HIGH
CATEGORY-STATION:        FIXED
CATEGORY-TIME:
CATEGORY-TRANSMITTER:    ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE:           845460
CLUB:                    Minnesota Wireless Assn
CONTEST:                 CQ-WW-RTTY
CREATED-BY:              LogRTTY - LogRTTY(tm) is a trademark of K0JJR Joseph J. Roby, Jr. - Copyright (c) 2011-13 K0JJR Joseph J. Roby, Jr.
LOCATION:                MN
NAME:                    Joseph J. Roby, Jr.
OPERATORS:               K0JJR
OFFTIME:
SOAPBOX:
SOAPBOX:       -----POINTS-----  ---------------MULTS--------------
SOAPBOX: Band   QSOs     Points  CQ Zones   DXCC  States  Provinces
SOAPBOX: 160M      0          0         0      0       0          0
SOAPBOX: 80M     107        138         7     11      34          4
SOAPBOX: 40M     143        270        13     33      31          4
SOAPBOX: 20M     267        548        19     54      37          7
SOAPBOX: 15M     290        728        20     60      17          5
SOAPBOX: 10M     117        329        16     43       5          0
SOAPBOX:       -----  ---------     -----  -----   -----      -----
SOAPBOX:         924       2013        75    201     124         20
SOAPBOX:
SOAPBOX: SCORE:  2013 * (75 + 201 + 124 + 20) = 845460
SOAPBOX: Total Records:  925 (any discrepancy likely due to dupes)
SOAPBOX:
QSO: 14111 RY 2013-09-28 0001 K0JJR         599 04 MN  DK0EE         599 14 DX
QSO: 14111 RY 2013-09-28 0002 K0JJR         599 04 MN  WA1ZAM        599 05 VT
QSO: 14111 RY 2013-09-28 0004 K0JJR         599 04 MN  N3BUO         599 04 TX
QSO: 14111 RY 2013-09-28 0004 K0JJR         599 04 MN  W0LSD         599 04 CO
QSO: 14111 RY 2013-09-28 0005 K0JJR         599 04 MN  AB4SF         599 05 VA
QSO: 14111 RY 2013-09-28 0006 K0JJR         599 04 MN  KV1J          599 05 MA
QSO: 14111 RY 2013-09-28 0006 K0JJR         599 04 MN  VA2AM         599 05 QC
QSO: 14111 RY 2013-09-28 0007 K0JJR         599 04 MN  AB1J          599 05 MA
QSO: 14111 RY 2013-09-28 0008 K0JJR         599 04 MN  KF0UR         599 04 CO
QSO: 14111 RY 2013-09-28 0009 K0JJR         599 04 MN  VE2QV         599 05 QC
QSO: 14111 RY 2013-09-28 0010 K0JJR         599 04 MN  K2ONP         599 05 NY
QSO: 14111 RY 2013-09-28 0011 K0JJR         599 04 MN  AA8EN         599 04 OH
QSO: 14111 RY 2013-09-28 0013 K0JJR         599 04 MN  K3WW          599 05 PA
QSO: 14111 RY 2013-09-28 0013 K0JJR         599 04 MN  WB2PJH        599 05 NJ
QSO: 14111 RY 2013-09-28 0015 K0JJR         599 04 MN  VE5RI         599 04 SK
QSO: 14111 RY 2013-09-28 0015 K0JJR         599 04 MN  W7ABC         599 03 WA
QSO: 14111 RY 2013-09-28 0016 K0JJR         599 04 MN  RD0A          599 18 DX
QSO: 14111 RY 2013-09-28 0016 K0JJR         599 04 MN  K4HMB         599 05 NC
QSO: 14111 RY 2013-09-28 0017 K0JJR         599 04 MN  IZ0PMV        599 15 DX
QSO: 14111 RY 2013-09-28 0018 K0JJR         599 04 MN  N5PU          599 04 MS
QSO: 14111 RY 2013-09-28 0019 K0JJR         599 04 MN  HA30S         599 15 DX
QSO: 14111 RY 2013-09-28 0019 K0JJR         599 04 MN  CO2IZ         599 08 DX
