START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: UR5CN
CLUB:
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1005662
OPERATORS: UR5CN
NAME: Valery V. Zhuk
CREATED-BY: MixW 3.1.1
SOAPBOX: IC-7600  90 w. Ant - A4S Cushcraft
SOAPBOX:
QSO:  3585 RY 2013-09-28 0002 UR5CN         599 16 DX  SP8K          599 15 DX
QSO:  3582 RY 2013-09-28 0009 UR5CN         599 16 DX  IC3VVK        599 15 DX
QSO:  3584 RY 2013-09-28 0011 UR5CN         599 16 DX  LZ5R          599 20 DX
QSO:  3586 RY 2013-09-28 0013 UR5CN         599 16 DX  OL3A          599 15 DX
QSO:  3587 RY 2013-09-28 0014 UR5CN         599 16 DX  RA3NC         599 16 DX
QSO:  3589 RY 2013-09-28 0015 UR5CN         599 16 DX  LY6A          599 15 DX
QSO:  3588 RY 2013-09-28 0016 UR5CN         599 16 DX  RK3DXW        599 16 DX
QSO:  3591 RY 2013-09-28 0018 UR5CN         599 16 DX  DL2SAX        599 14 DX
QSO:  3591 RY 2013-09-28 0018 UR5CN         599 16 DX  UT7E          599 16 DX
QSO:  3593 RY 2013-09-28 0022 UR5CN         599 16 DX  EW6EN         599 16 DX
QSO:  3589 RY 2013-09-28 0025 UR5CN         599 16 DX  UX5IO         599 16 DX
QSO:  3589 RY 2013-09-28 0025 UR5CN         599 16 DX  LZ8E          599 20 DX
QSO:  3589 RY 2013-09-28 0026 UR5CN         599 16 DX  YO6HSU        599 20 DX
QSO:  3589 RY 2013-09-28 0027 UR5CN         599 16 DX  UR5FCM        599 16 DX
QSO:  3589 RY 2013-09-28 0028 UR5CN         599 16 DX  RC9A          599 17 DX
QSO:  3589 RY 2013-09-28 0030 UR5CN         599 16 DX  RC5Z          599 16 DX
QSO:  3588 RY 2013-09-28 0032 UR5CN         599 16 DX  IZ5NRF        599 15 DX
QSO:  3587 RY 2013-09-28 0033 UR5CN         599 16 DX  SN8N          599 15 DX
QSO:  3584 RY 2013-09-28 0036 UR5CN         599 16 DX  UA3QGT        599 16 DX
QSO:  3583 RY 2013-09-28 0037 UR5CN         599 16 DX  LY9Y          599 15 DX
QSO:  3582 RY 2013-09-28 0039 UR5CN         599 16 DX  HA30S         599 15 DX
QSO:  3579 RY 2013-09-28 0040 UR5CN         599 16 DX  9A1A          599 15 DX
QSO:  3580 RY 2013-09-28 0041 UR5CN         599 16 DX  SZ1A          599 20 DX
QSO:  3579 RY 2013-09-28 0042 UR5CN         599 16 DX  OK2SAR        599 15 DX
QSO:  3582 RY 2013-09-28 0046 UR5CN         599 16 DX  UZ2M          599 16 DX
QSO:  3586 RY 2013-09-28 0048 UR5CN         599 16 DX  IQ1RY         599 15 DX
QSO:  3586 RY 2013-09-28 0049 UR5CN         599 16 DX  PI4CG         599 14 DX
QSO:  3591 RY 2013-09-28 0053 UR5CN         599 16 DX  OK2UHP        599 15 DX
QSO:  3593 RY 2013-09-28 0055 UR5CN         599 16 DX  EM0I          599 16 DX
QSO:  3595 RY 2013-09-28 0056 UR5CN         599 16 DX  OK1KSL        599 15 DX
QSO:  3595 RY 2013-09-28 0056 UR5CN         599 16 DX  9A5BWW        599 15 DX
QSO:  3597 RY 2013-09-28 0057 UR5CN         599 16 DX  LY1R          599 15 DX
