START-OF-LOG: 3.0
LOCATION: ID
CALLSIGN: N7UVH
CLUB: Idaho DX Association 
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 610032
OPERATORS: N7UVH
NAME: Pat  Murphy
CREATED-BY: MixW 2.0
SOAPBOX: Bands where good. Most fun I had in a long time.
QSO: 14086 RY 2013-09-28 0039 N7UVH   599 03 ID   K9UQN         599 04 tn
QSO: 14086 RY 2013-09-28 0041 N7UVH   599 03 ID   KE6SHL        599 03 CA
QSO: 14086 RY 2013-09-28 0044 N7UVH   599 03 ID   AA8EN         599 03 oh
QSO: 14086 RY 2013-09-28 0045 N7UVH   599 03 ID   K4IU          599 04 mn
QSO: 14086 RY 2013-09-28 0046 N7UVH   599 03 ID   NA3M          599 05 MD
QSO: 14086 RY 2013-09-28 0046 N7UVH   599 03 ID   W0HW          599 04  mn
QSO: 14087 RY 2013-09-28 0121 N7UVH   599 03 ID   K4HMB         599 05 NC
QSO: 14087 RY 2013-09-28 0121 N7UVH   599 03 ID   W4TTY         599 05 VA
QSO: 14087 RY 2013-09-28 0122 N7UVH   599 03 ID   K1IMI         599 05 ME
QSO: 14087 RY 2013-09-28 0125 N7UVH   599 03 ID   WS9M/6        599 03 CA
QSO: 14087 RY 2013-09-28 0126 N7UVH   599 03 ID   KR4OMI        599 05 NC
QSO: 14087 RY 2013-09-28 0126 N7UVH   599 03 ID   W5XB          599 05 GA
QSO: 14087 RY 2013-09-28 0127 N7UVH   599 03 ID   K0FBV         599 04 IA
QSO: 14087 RY 2013-09-28 0128 N7UVH   599 03 ID   KB9DVC        599 04 IL
QSO: 14087 RY 2013-09-28 0129 N7UVH   599 03 ID   WAB1J         599 5 MA
QSO: 14087 RY 2013-09-28 0130 N7UVH   599 03 ID   K7MDH         599 03 CA
QSO: 14103 RY 2013-09-28 0228 N7UVH   599 03 ID   K8KI          599 4 AL
QSO: 14103 RY 2013-09-28 0229 N7UVH   599 03 ID   WX4G          599 05 NC
QSO: 14103 RY 2013-09-28 0229 N7UVH   599 03 ID   N6VH          599 03 CA
QSO: 14103 RY 2013-09-28 0230 N7UVH   599 03 ID   K5ER          599 04 LA
QSO: 14103 RY 2013-09-28 0230 N7UVH   599 03 ID   N5RLM         599 04 DE
QSO: 14103 RY 2013-09-28 0231 N7UVH   599 03 ID   NY7N          599 03 AZ
QSO: 14103 RY 2013-09-28 0231 N7UVH   599 03 ID   W9ILY         599 04 IL
QSO: 14103 RY 2013-09-28 0232 N7UVH   599 03 ID   K9CT          599 04 IL
QSO: 14103 RY 2013-09-28 0232 N7UVH   599 03 ID   N0UJJ         599 04 MN
QSO: 14103 RY 2013-09-28 0234 N7UVH   599 03 ID   AJ4F          599 4 TX
QSO: 14103 RY 2013-09-28 0237 N7UVH   599 03 ID   N5JR          599 04 TX
QSO: 14103 RY 2013-09-28 0238 N7UVH   599 03 ID   AA5VU         599 04 TX
QSO: 14103 RY 2013-09-28 0238 N7UVH   599 03 ID   W5LA          599 04 LA
QSO: 14103 RY 2013-09-28 0239 N7UVH   599 03 ID   K4EDI         599 04 TN
QSO: 14103 RY 2013-09-28 0242 N7UVH   599 03 ID   AC4CA         599 04 TX
QSO: 14103 RY 2013-09-28 0242 N7UVH   599 03 ID   WU8R          599 04 OH
QSO: 14103 RY 2013-09-28 0243 N7UVH   599 03 ID   NY8C          599 04 DE
QSO: 14103 RY 2013-09-28 0245 N7UVH   599 03 ID   W5GDX         599 04 DE
QSO: 14103 RY 2013-09-28 0246 N7UVH   599 03 ID   K9MY          599 04 IL
QSO: 14103 RY 2013-09-28 0246 N7UVH   599 03 ID   KG4CUY        599 04 AL
QSO: 14103 RY 2013-09-28 0247 N7UVH   599 03 ID   KI6RRN        599 03 CA
QSO: 14103 RY 2013-09-28 0247 N7UVH   599 03 ID   KA9MOM        599 04 IL
QSO: 14103 RY 2013-09-28 0248 N7UVH   599 03 ID   W4FDE         599 05 SC
QSO: 14103 RY 2013-09-28 0249 N7UVH   599 03 ID   WF5K          599 04 LA
QSO: 14079 RY 2013-09-28 0252 N7UVH   599 03 ID   RU9UC         599 18 DX
QSO: 14080 RY 2013-09-28 0256 N7UVH   599 03 ID   R8XG          599 17 DX
QSO: 14081 RY 2013-09-28 0258 N7UVH   599 03 ID   JA9CWJ        599 25 DX
QSO: 14081 RY 2013-09-28 0259 N7UVH   599 03 ID   JA2FSM        599 25 DX
QSO: 14081 RY 2013-09-28 0259 N7UVH   599 03 ID   UU9JQ         599 16 DX
QSO: 14081 RY 2013-09-28 0301 N7UVH   599 03 ID   WH0RU         599 27 DX
QSO: 14081 RY 2013-09-28 0302 N7UVH   599 03 ID   RU9AZ         599 17 DX
QSO: 14081 RY 2013-09-28 0304 N7UVH   599 03 ID   AH6EZ/W9      599 4 IL
QSO: 14081 RY 2013-09-28 0305 N7UVH   599 03 ID   JH1XUZ        599 25 DX
QSO: 14081 RY 2013-09-28 0306 N7UVH   599 03 ID   JI3BFC        599 25 DX
QSO: 14081 RY 2013-09-28 0308 N7UVH   599 03 ID   W0AG          599 04 TN
QSO: 14082 RY 2013-09-28 0314 N7UVH   599 03 ID   UA4M          599 16 DX
QSO: 14083 RY 2013-09-28 0315 N7UVH   599 03 ID   NR4M          599 05 VA
QSO: 14083 RY 2013-09-28 0316 N7UVH   599 03 ID   UA9MA         599 03 DX
QSO: 14085 RY 2013-09-28 0321 N7UVH   599 03 ID   RK9UE         599 18 DX
QSO: 14085 RY 2013-09-28 0323 N7UVH   599 03 ID   WW4LL         599 05 GA
QSO: 14085 RY 2013-09-28 0324 N7UVH   599 03 ID   VE3FJB        599 4 ON
QSO: 14086 RY 2013-09-28 0325 N7UVH   599 03 ID   K4GMH         599 05 VA
QSO: 14086 RY 2013-09-28 0328 N7UVH   599 03 ID   KH7M          599 31 DX
QSO: 14088 RY 2013-09-28 0333 N7UVH   599 03 ID   JA3CSZ        599 25 DX
QSO: 14088 RY 2013-09-28 0334 N7UVH   599 03 ID   JA1MZM        599 25 DX
QSO: 14089 RY 2013-09-28 0339 N7UVH   599 03 ID   UW1M          599 16 DX
QSO: 14089 RY 2013-09-28 0340 N7UVH   599 03 ID   RW0A          599 18 DX
QSO: 14091 RY 2013-09-28 0347 N7UVH   599 03 ID   JH4UTP        599 25 DX
QSO: 14091 RY 2013-09-28 0348 N7UVH   599 03 ID   CR3A          599 33 DX
QSO: 14093 RY 2013-09-28 0353 N7UVH   599 03 ID   CR2T          599 14 DX
QSO: 14094 RY 2013-09-28 0354 N7UVH   599 03 ID   EO3Q          599 16 DX
QSO: 14094 RY 2013-09-28 0355 N7UVH   599 03 ID   UZ2M          599 16 DX
QSO: 14095 RY 2013-09-28 0358 N7UVH   599 03 ID   UN1L          599 17 DX
QSO: 14096 RY 2013-09-28 0400 N7UVH   599 03 ID   RA0ACM        599 18 DX
QSO: 14096 RY 2013-09-28 0403 N7UVH   599 03 ID   N6RO          599 03 CA
QSO: 14098 RY 2013-09-28 0404 N7UVH   599 03 ID   KL7SB         599 1 DX
QSO: 14099 RY 2013-09-28 0416 N7UVH   599 03 ID   K4JC          599 05 DE
QSO: 14099 RY 2013-09-28 0416 N7UVH   599 03 ID   RD9SA         599 16 DX
QSO: 14099 RY 2013-09-28 0417 N7UVH   599 03 ID   7N2UQC        599 25 DX
QSO: 14099 RY 2013-09-28 0419 N7UVH   599 03 ID   JA6GXP        599 25 DX
QSO: 14099 RY 2013-09-28 0419 N7UVH   599 03 ID   RA4HL         599 16 DX
QSO: 14099 RY 2013-09-28 0420 N7UVH   599 03 ID   RX3Y          599 16 DX
QSO: 14099 RY 2013-09-28 0420 N7UVH   599 03 ID   N7MQ          599 3 OR
QSO: 14099 RY 2013-09-28 0422 N7UVH   599 03 ID   RD3AAD        599 16 DX
QSO: 14099 RY 2013-09-28 0424 N7UVH   599 03 ID   W4BQF         599 05 GA
QSO: 14099 RY 2013-09-28 0426 N7UVH   599 03 ID   UX3IW         599 16 DX
QSO: 14099 RY 2013-09-28 0428 N7UVH   599 03 ID   RV9MA         599 17 DX
QSO: 14099 RY 2013-09-28 0432 N7UVH   599 03 ID   JA8TR         599 25 DX
QSO: 14099 RY 2013-09-28 0435 N7UVH   599 03 ID   R7DX          599 16 DX
QSO: 14101 RY 2013-09-28 0437 N7UVH   599 03 ID   RC9J          599 17 DX
QSO: 14101 RY 2013-09-28 0437 N7UVH   599 03 ID   JH4UYB        599 25 DX
QSO: 14102 RY 2013-09-28 0439 N7UVH   599 03 ID   JA1OVD        599 25 DX
QSO: 14103 RY 2013-09-28 0445 N7UVH   599 03 ID   JA9KBS        599 25 DX
QSO: 14103 RY 2013-09-28 0447 N7UVH   599 03 ID   JA7LLL        599 25 DX
QSO: 14103 RY 2013-09-28 0449 N7UVH   599 03 ID   JR7IWL        599 25 DX
QSO: 14103 RY 2013-09-28 0450 N7UVH   599 03 ID   JR9GMS        599 25 DX
QSO: 14103 RY 2013-09-28 0450 N7UVH   599 03 ID   JA9APS        599 25 DX
QSO: 14103 RY 2013-09-28 0451 N7UVH   599 03 ID   JH1NTG        599 25 DX
QSO: 14103 RY 2013-09-28 0452 N7UVH   599 03 ID   JA3JND        599 25 DX
QSO: 14103 RY 2013-09-28 0453 N7UVH   599 03 ID   JA3AIC        599 25 DX
QSO: 14086 RY 2013-09-28 0500 N7UVH   599 03 ID   JA7GYP        599 25 DX
QSO: 14086 RY 2013-09-28 0502 N7UVH   599 03 ID   JH9FNB        599 25 DX
QSO:  7099 RY 2013-09-28 0511 N7UVH   599 03 ID   YW2LV         599 9 DX
QSO:  7099 RY 2013-09-28 0512 N7UVH   599 03 ID   W9PA/4        599 05 DE
QSO:  7099 RY 2013-09-28 0514 N7UVH   599 03 ID   WX4G          599 05 NC
QSO:  7099 RY 2013-09-28 0517 N7UVH   599 03 ID   K4AMQ         599 04 TN
QSO:  7099 RY 2013-09-28 0517 N7UVH   599 03 ID   W2FU          599 05 NY
QSO:  7099 RY 2013-09-28 0518 N7UVH   599 03 ID   N4IJ          599 4 OK
QSO:  7094 RY 2013-09-28 0538 N7UVH   599 03 ID   W0GJ          599 04 IA
QSO:  7093 RY 2013-09-28 0541 N7UVH   599 03 ID   WN6K          599 03 CA
QSO:  7092 RY 2013-09-28 0543 N7UVH   599 03 ID   WJ4N          599 05 FL
QSO:  7089 RY 2013-09-28 0544 N7UVH   599 03 ID   LN5O          599 14 DX
QSO:  7089 RY 2013-09-28 0547 N7UVH   599 03 ID   CR2T          599 14 DX
QSO:  7087 RY 2013-09-28 0548 N7UVH   599 03 ID   LB8IB         599 14 DX
QSO:  7085 RY 2013-09-28 0549 N7UVH   599 03 ID   ZV2K          599 11 DX
QSO:  3582 RY 2013-09-28 0558 N7UVH   599 03 ID   W2FU          599 05 NY
QSO:  3582 RY 2013-09-28 0600 N7UVH   599 03 ID   N0AJN         599 4 CO
QSO:  3582 RY 2013-09-28 0600 N7UVH   599 03 ID   AC4M          599 04 TN
QSO:  3582 RY 2013-09-28 0602 N7UVH   599 03 ID   N3QE          599 05 md
QSO:  3582 RY 2013-09-28 0602 N7UVH   599 03 ID   AA5AU         599 4 LA
QSO:  3582 RY 2013-09-28 0603 N7UVH   599 03 ID   NX0I          599 04 MO
QSO:  3582 RY 2013-09-28 0603 N7UVH   599 03 ID   N1ID          599 05 MA
QSO:  3582 RY 2013-09-28 0604 N7UVH   599 03 ID   N3BUO         599 04 TX
QSO:  3582 RY 2013-09-28 0604 N7UVH   599 03 ID   W8KEN         599 04 OH
QSO:  3582 RY 2013-09-28 0605 N7UVH   599 03 ID   AD5XD         599 04 TX
QSO:  3582 RY 2013-09-28 0608 N7UVH   599 03 ID   K7VIT         599 03 OR
QSO:  3582 RY 2013-09-28 0609 N7UVH   599 03 ID   N7BPA         599 3 NV
QSO:  3582 RY 2013-09-28 0611 N7UVH   599 03 ID   KE8M          599 04 OH
QSO:  3582 RY 2013-09-28 0611 N7UVH   599 03 ID   K7BTW         599 03 WA
QSO:  3581 RY 2013-09-28 0615 N7UVH   599 03 ID   K5DU          599 4 TX
QSO:  3581 RY 2013-09-28 0616 N7UVH   599 03 ID   W7RN          599 03 NV
QSO:  3578 RY 2013-09-28 0621 N7UVH   599 03 ID   XE2FGC        599 6 DX
QSO:  3577 RY 2013-09-28 0623 N7UVH   599 03 ID   N2PA          599 05 NY
QSO:  3583 RY 2013-09-28 0626 N7UVH   599 03 ID   K7IA          599 04 NM
QSO:  3584 RY 2013-09-28 0626 N7UVH   599 03 ID   KA4RRU        599 05 VA
QSO:  3586 RY 2013-09-28 0630 N7UVH   599 03 ID   W6SX          599 03 CA
QSO:  3586 RY 2013-09-28 0633 N7UVH   599 03 ID   NK7Z          599 3 OR
QSO:  3586 RY 2013-09-28 0633 N7UVH   599 03 ID   WI7N          599 3 OR
QSO:  3586 RY 2013-09-28 0634 N7UVH   599 03 ID   VE7SQ         599 03 BC
QSO:  3586 RY 2013-09-28 0634 N7UVH   599 03 ID   VE7ACN        599 03 BC
QSO:  3586 RY 2013-09-28 0636 N7UVH   599 03 ID   NC6K          599 03 CA
QSO:  3586 RY 2013-09-28 0636 N7UVH   599 03 ID   K7LFY         599 03 DE
QSO:  3586 RY 2013-09-28 0637 N7UVH   599 03 ID   AF6SA         599 03 CA
QSO:  3586 RY 2013-09-28 0637 N7UVH   599 03 ID   NW7D          599 3 WA
QSO:  3586 RY 2013-09-28 0638 N7UVH   599 03 ID   K6LL          599 3 AZ
QSO:  3586 RY 2013-09-28 0638 N7UVH   599 03 ID   N6ED          599 03 CA
