START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: PA2VS
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
OPERATORS: PA2VS
CREATED-BY: UCXLOG 8.35
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: JO33AF
QSO: 7091 DG 2024-06-02 0540 PA2VS JO33 PA3EOU JO22 0
QSO: 14092 DG 2024-06-02 0552 PA2VS JO33 OK2FD JN79 0
QSO: 14092 DG 2024-06-02 0553 PA2VS JO33 PD2LW JO23 0
QSO: 14092 DG 2024-06-02 0554 PA2VS JO33 5B4AMM KM65 0
QSO: 14092 DG 2024-06-02 0555 PA2VS JO33 W2ZQ FN20 0
QSO: 14091 DG 2024-06-02 0557 PA2VS JO33 N9TF EM66 0
QSO: 14091 DG 2024-06-02 0558 PA2VS JO33 N7UVH DN17 0
QSO: 14091 DG 2024-06-02 0559 PA2VS JO33 YO8VD KN36 0
QSO: 14092 DG 2024-06-02 0603 PA2VS JO33 AF4T EM86 0
QSO: 14092 DG 2024-06-02 0606 PA2VS JO33 YO9HP KN35 0
QSO: 14092 DG 2024-06-02 0613 PA2VS JO33 IN3OWY JN56 0
QSO: 14092 DG 2024-06-02 0614 PA2VS JO33 K9KLD EM58 0
QSO: 14092 DG 2024-06-02 0618 PA2VS JO33 EA3IPX JN11 0
QSO: 14092 DG 2024-06-02 0621 PA2VS JO33 EA4URA IN80 0
QSO: 14092 DG 2024-06-02 0626 PA2VS JO33 OE1HLB JN88 0
QSO: 14091 DG 2024-06-02 0632 PA2VS JO33 NA3M FM19 0
QSO: 14091 DG 2024-06-02 0633 PA2VS JO33 W1IZZ FN41 0
QSO: 21091 DG 2024-06-02 0640 PA2VS JO33 YO4NF KN44 0
QSO: 21091 DG 2024-06-02 0642 PA2VS JO33 EA5IL IM99 0
QSO: 21091 DG 2024-06-02 0647 PA2VS JO33 OK4YL JN99 0
QSO: 14091 DG 2024-06-02 0651 PA2VS JO33 PE1PIX JO23 0
QSO: 14091 DG 2024-06-02 0652 PA2VS JO33 TM9DX IN97 0
