START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: WM4Q
LOCATION: TN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: WM4Q
CLUB: Tennessee Contest Group
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.3
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EM65IW
QSO: 14075 DG 2024-06-01 2005 WM4Q EM65 KA1MXL FN41 0
QSO: 14075 DG 2024-06-01 2013 WM4Q EM65 N1SLM FN42 0
QSO: 14075 DG 2024-06-01 2023 WM4Q EM65 NI6IW DM12 0
QSO: 14075 DG 2024-06-01 2026 WM4Q EM65 K1JBD FN42 0
QSO: 14075 DG 2024-06-01 2029 WM4Q EM65 W3RLW EL87 0
QSO: 14075 DG 2024-06-01 2030 WM4Q EM65 W1ZFG FN31 0
QSO: 14075 DG 2024-06-01 2032 WM4Q EM65 N7ABV DM13 0
QSO: 14075 DG 2024-06-01 2034 WM4Q EM65 K2AL FN20 0
QSO: 14075 DG 2024-06-01 2037 WM4Q EM65 KF0GTR EM29 0
QSO: 21074 DG 2024-06-01 2050 WM4Q EM65 N6NXV CM87 0
QSO: 21074 DG 2024-06-01 2053 WM4Q EM65 W5WCA DN70 0
QSO: 21076 DG 2024-06-01 2058 WM4Q EM65 ES5QA KO38 0
QSO: 21074 DG 2024-06-01 2101 WM4Q EM65 EA8Y IL39 0
QSO: 21074 DG 2024-06-01 2104 WM4Q EM65 WP4O FK68 0
QSO: 21074 DG 2024-06-01 2107 WM4Q EM65 W1ZFG FN31 0
QSO: 21074 DG 2024-06-01 2109 WM4Q EM65 K6PBF CM87 0
QSO: 21074 DG 2024-06-01 2112 WM4Q EM65 KN6ZVI CM97 0
QSO: 21074 DG 2024-06-01 2116 WM4Q EM65 NR6V DM04 0
QSO: 21074 DG 2024-06-01 2119 WM4Q EM65 DD1VB JN39 0
QSO: 21074 DG 2024-06-01 2123 WM4Q EM65 KJ6DQ EL09 0
QSO: 21074 DG 2024-06-01 2124 WM4Q EM65 KI6BWO DM04 0
QSO: 21075 DG 2024-06-01 2129 WM4Q EM65 KD2SER FN12 0
QSO: 21074 DG 2024-06-01 2140 WM4Q EM65 4O4DB JN92 0
QSO: 21074 DG 2024-06-01 2145 WM4Q EM65 KQ6RN DM13 0
QSO: 21074 DG 2024-06-01 2146 WM4Q EM65 K6EGG DM14 0
QSO: 21074 DG 2024-06-01 2149 WM4Q EM65 KT2M DM42 0
