START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: NS7K
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 21156
OPERATORS: NS7K
CLUB:
NAME: Richard G. Fisher
SOAPBOX:
SOAPBOX:
SOAPBOX:
CREATED-BY: Exported by LOGic version 8.0.59. Cabrillo Export version 1.2.
CREATED-BY: LOGic CONTEST ID CQWW.  Log form CQWW.
CREATED-BY: Exported on 2006-11-27. 118 records exported.
CREATED-BY: Contact LOGic authors for technical questions at http://hosenose.com or 770-307-1496
CREATED-BY: Cabrillo format: Other
CREATED-BY:
CREATED-BY:                   --------info sent------- -------info rcvd--------
CREATED-BY: mo date       time call          rst exch   call          rst exch   t
CREATED-BY: 1111111122222222223333333333444444444455555555556666666666777777777788
CREATED-BY: 2345678901234567890123456789012345678901234567890123456789012345678901
LOCATION: UT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-STATION: FIXED
QSO:  7051 CW 2006-11-25 0658 NS7K          599 3      ZL3WW         599 32
QSO:  7026 CW 2006-11-25 0712 NS7K          599 3      JF2IWL        599 25
QSO:  7028 CW 2006-11-25 0712 NS7K          599 3      JJ2LPV        599 25
QSO:  7030 CW 2006-11-25 0714 NS7K          599 3      VP5W          599 08
QSO:  7039 CW 2006-11-25 0716 NS7K          599 3      PS2T          599 11
QSO:  7040 CW 2006-11-25 0721 NS7K          599 3      EA8EW         599 33
QSO:  7017 CW 2006-11-25 0734 NS7K          599 3      XE1NTT/2      599 06
QSO:  7025 CW 2006-11-25 0742 NS7K          599 3      JA4FHE        599 25
QSO:  7027 CW 2006-11-25 0744 NS7K          599 3      8J3YAGI       599 25
QSO:  7042 CW 2006-11-25 0748 NS7K          599 3      9Y4AA         599 09
QSO:  7050 CW 2006-11-25 0751 NS7K          599 3      C6ATA         599 08
QSO:  7061 CW 2006-11-25 0754 NS7K          599 3      TI5N          599 07
QSO:  7063 CW 2006-11-25 0800 NS7K          599 3      HC8N          599 10
QSO:  3517 CW 2006-11-25 0803 NS7K          599 3      JH1OGC        599 25
QSO:  3519 CW 2006-11-25 0804 NS7K          599 3      JA3YBK        599 25
QSO:  3519 CW 2006-11-25 0805 NS7K          599 3      JA5BJC        599 25
QSO:  3519 CW 2006-11-25 0807 NS7K          599 3      EA8/0H4NL     599 33
QSO:  3533 CW 2006-11-25 0811 NS7K          599 3      ZF1A          599 08
QSO:  3534 CW 2006-11-25 0812 NS7K          599 3      VE3RW         599 04
QSO:  3535 CW 2006-11-25 0816 NS7K          599 3      C6ART         599 08
QSO:  3543 CW 2006-11-25 0818 NS7K          599 3      VP5W          599 08
QSO: 21002 CW 2006-11-25 1951 NS7K          599 3      LU6UO         599 13
QSO: 21013 CW 2006-11-25 1953 NS7K          599 3      W9RE          599 04
QSO: 21019 CW 2006-11-25 1954 NS7K          599 3      W3LPL         599 05
QSO: 21025 CW 2006-11-25 1957 NS7K          599 3      XE1MM         599 06
QSO: 21027 CW 2006-11-25 2001 NS7K          599 3      WP3F          599 08
QSO: 21030 CW 2006-11-25 2002 NS7K          599 3      HC8N          599 10
QSO: 21030 CW 2006-11-25 2004 NS7K          599 3      KH6BK         599 31
QSO: 21051 CW 2006-11-25 2010 NS7K          599 3      VE3KF         599 04
QSO: 21051 CW 2006-11-25 2012 NS7K          599 3      8P5A          599 08
QSO: 28018 CW 2006-11-25 2014 NS7K          599 3      LU1HF         599 13
QSO: 28011 CW 2006-11-25 2015 NS7K          599 3      HC8N          599 10
QSO: 28014 CW 2006-11-25 2017 NS7K          599 3      CX7BY         599 13
QSO: 28025 CW 2006-11-25 2055 NS7K          599 3      PY2NY         599 11
QSO: 21038 CW 2006-11-25 2059 NS7K          599 3      KH6NF         599 31
QSO: 14001 CW 2006-11-25 2103 NS7K          599 3      JM1LPN        599 25
QSO: 14027 CW 2006-11-25 2106 NS7K          599 3      P40W          599 09
QSO: 14030 CW 2006-11-25 2107 NS7K          599 3      VE6JY         599 04
QSO: 14033 CW 2006-11-25 2109 NS7K          599 3      ZF1A          599 08
QSO: 14048 CW 2006-11-25 2110 NS7K          599 3      HP1/DJ7AA     599 07
QSO: 14053 CW 2006-11-25 2110 NS7K          599 3      JA5BJC        599 25
QSO: 14056 CW 2006-11-25 2118 NS7K          599 3      P49Y          599 09
QSO: 14064 CW 2006-11-25 2120 NS7K          599 3      WA1S          599 05
QSO: 14068 CW 2006-11-25 2121 NS7K          599 3      TI5N          599 07
QSO: 14025 CW 2006-11-25 2126 NS7K          599 3      K7ZZ          599 03
QSO: 14028 CW 2006-11-25 2127 NS7K          599 3      VE5ZX         599 04
QSO: 14036 CW 2006-11-25 2129 NS7K          599 3      JF1SQC        599 25
QSO: 21001 CW 2006-11-25 2157 NS7K          599 3      ZP0R          599 11
QSO: 21015 CW 2006-11-25 2200 NS7K          599 3      8J3YAGI       599 25
QSO: 21036 CW 2006-11-25 2204 NS7K          599 3      AH2R          599 27
QSO: 21040 CW 2006-11-25 2218 NS7K          599 3      ZM1A          599 32
QSO: 21048 CW 2006-11-25 2223 NS7K          599 3      CX4SS         599 13
QSO: 21058 CW 2006-11-25 2225 NS7K          599 3      PY4CEL        599 11
QSO:  7057 CW 2006-11-26 0339 NS7K          599 3      XE2MM         599 06
QSO:  7019 CW 2006-11-26 0344 NS7K          599 3      LU4DX         599 13
QSO:  7051 CW 2006-11-26 0355 NS7K          599 3      TZ5A          599 35
QSO:  7072 CW 2006-11-26 0403 NS7K          599 3      N3CZ          599 05
QSO:  7075 CW 2006-11-26 0405 NS7K          599 3      PS2T          599 11
QSO:  3513 CW 2006-11-26 0408 NS7K          599 3      VC7G          599 03
QSO:  3517 CW 2006-11-26 0410 NS7K          599 3      WP3F          599 08
QSO:  3524 CW 2006-11-26 0411 NS7K          599 3      VE7IG         599 03
QSO:  7041 CW 2006-11-26 0413 NS7K          599 3      9Y4AA         599 09
QSO:  7060 CW 2006-11-26 0549 NS7K          599 3      P40W          599 09
QSO:  7060 CW 2006-11-26 0551 NS7K          599 3      HI3A          599 08
QSO:  7054 CW 2006-11-26 0553 NS7K          599 3      E51YAQ        599 32
QSO:  7052 CW 2006-11-26 0556 NS7K          599 3      CO2JD         599 08
QSO:  7050 CW 2006-11-26 0559 NS7K          599 3      CU2JT         599 14
QSO:  7045 CW 2006-11-26 0601 NS7K          599 3      ZL2IFB        599 32
QSO:  7040 CW 2006-11-26 0604 NS7K          599 3      KP3Z          599 08
QSO:  7029 CW 2006-11-26 0608 NS7K          599 3      JA8RWU        599 25
QSO:  7018 CW 2006-11-26 0618 NS7K          599 3      LR2F          599 13
QSO:  7016 CW 2006-11-26 0621 NS7K          599 3      CN2R          599 33
QSO:  7014 CW 2006-11-26 0624 NS7K          599 3      TI3TLS        599 07
QSO:  7007 CW 2006-11-26 0632 NS7K          599 3      CO8ZZ         599 08
QSO:  1819 CW 2006-11-26 0641 NS7K          599 3      KG4W          599 05
QSO:  1836 CW 2006-11-26 0650 NS7K          599 3      KC1XX         599 05
QSO:  1810 CW 2006-11-26 0650 NS7K          599 3      VE3ZI         599 04
