START-OF-LOG: 3.0
CALLSIGN: SN7Q
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 4638192
NAME: KRZYSZTOF SOBON
LOCATION: DX
OPERATORS: SP7GIQ
CLUB:
CERTIFICATE: NO
CREATED-BY: Win-Test 4.21.0
QSO:  7057 RY 2017-09-23 0001 SN7Q          599 15 DX  WQ1H          599 05 NH  0
QSO:  7057 RY 2017-09-23 0002 SN7Q          599 15 DX  LZ6K          599 20 DX  0
QSO:  7057 RY 2017-09-23 0002 SN7Q          599 15 DX  DD1A          599 14 DX  0
QSO:  7057 RY 2017-09-23 0003 SN7Q          599 15 DX  HA0MS         599 15 DX  0
QSO:  7057 RY 2017-09-23 0004 SN7Q          599 15 DX  TM6V          599 14 DX  0
QSO:  7057 RY 2017-09-23 0004 SN7Q          599 15 DX  IK8NBE        599 15 DX  0
QSO:  3592 RY 2017-09-23 0005 SN7Q          599 15 DX  RA4CON        599 16 DX  0
QSO:  3592 RY 2017-09-23 0005 SN7Q          599 15 DX  RO9A          599 17 DX  0
QSO:  7057 RY 2017-09-23 0005 SN7Q          599 15 DX  NK0S          599 05 NC  0
QSO:  3592 RY 2017-09-23 0006 SN7Q          599 15 DX  UW6E          599 16 DX  0
QSO:  3592 RY 2017-09-23 0007 SN7Q          599 15 DX  IZ7XNB        599 15 DX  0
QSO:  3592 RY 2017-09-23 0008 SN7Q          599 15 DX  US0HZ         599 16 DX  0
QSO:  7057 RY 2017-09-23 0008 SN7Q          599 15 DX  W3KB          599 05 PA  0
QSO:  7057 RY 2017-09-23 0009 SN7Q          599 15 DX  RO5F          599 16 DX  0
QSO:  7057 RY 2017-09-23 0010 SN7Q          599 15 DX  RT9S          599 16 DX  0
QSO:  7057 RY 2017-09-23 0011 SN7Q          599 15 DX  DG7RO         599 14 DX  0
QSO:  7057 RY 2017-09-23 0012 SN7Q          599 15 DX  RA0WHE        599 18 DX  0
QSO:  3592 RY 2017-09-23 0012 SN7Q          599 15 DX  SP6EIY/QRP    599 15 DX  0
