START-OF-LOG: 3.0
CALLSIGN: GW0KRL
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 194535
NAME: Ian Capon
LOCATION: DX
OPERATORS: GW0KRL
CLUB: Chiltern DX Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6774.0
SOAPBOX: This is the first contest from my new QTH.
SOAPBOX: Still sorting things out, but now I know what needs to be
SOAPBOX: worked on and... MUST unpack the amplifier!!!
QSO:  3571 RY 2017-09-23 0419 GW0KRL        599 14 DX  IQ3RK         599 15 DX
QSO:  3573 RY 2017-09-23 0421 GW0KRL        599 14 DX  IQ2CJ         599 15 DX
QSO:  3576 RY 2017-09-23 0424 GW0KRL        599 14 DX  I1JTQ         599 15 DX
QSO:  3580 RY 2017-09-23 0427 GW0KRL        599 14 DX  HB9TOC        599 14 DX
QSO:  3583 RY 2017-09-23 0431 GW0KRL        599 14 DX  LX7I          599 14 DX
QSO:  3594 RY 2017-09-23 0434 GW0KRL        599 14 DX  SM6NOC        599 14 DX
QSO:  3596 RY 2017-09-23 0436 GW0KRL        599 14 DX  M0NKR         599 14 DX
QSO:  3600 RY 2017-09-23 0439 GW0KRL        599 14 DX  DF2F          599 14 DX
QSO:  3602 RY 2017-09-23 0441 GW0KRL        599 14 DX  CS5CRE        599 14 DX
QSO:  3604 RY 2017-09-23 0442 GW0KRL        599 14 DX  DD1JN         599 14 DX
QSO:  3572 RY 2017-09-23 0452 GW0KRL        599 14 DX  SJ2W          599 14 DX
QSO:  3573 RY 2017-09-23 0500 GW0KRL        599 14 DX  K1SFA         599 05 MA
QSO:  3584 RY 2017-09-23 0503 GW0KRL        599 14 DX  ED2C          599 14 DX
QSO:  3567 RY 2017-09-23 0521 GW0KRL        599 14 DX  S51A          599 15 DX
QSO:  3567 RY 2017-09-23 0522 GW0KRL        599 14 DX  I4DZ          599 15 DX
QSO:  3567 RY 2017-09-23 0522 GW0KRL        599 14 DX  EI7M          599 14 DX
QSO:  3567 RY 2017-09-23 0523 GW0KRL        599 14 DX  G4SIE         599 14 DX
QSO:  3567 RY 2017-09-23 0523 GW0KRL        599 14 DX  IZ1LBG        599 15 DX
QSO:  7039 RY 2017-09-23 0535 GW0KRL        599 14 DX  IT9BLB        599 15 DX
QSO:  7037 RY 2017-09-23 0537 GW0KRL        599 14 DX  OZ4FX         599 14 DX
QSO:  7037 RY 2017-09-23 0538 GW0KRL        599 14 DX  S52X          599 15 DX
QSO:  7037 RY 2017-09-23 0538 GW0KRL        599 14 DX  OK3C          599 15 DX
QSO:  7037 RY 2017-09-23 0539 GW0KRL        599 14 DX  US1Q          599 16 DX
QSO:  7037 RY 2017-09-23 0540 GW0KRL        599 14 DX  OH2PM         599 15 DX
QSO:  7037 RY 2017-09-23 0541 GW0KRL        599 14 DX  DL8TG         599 14 DX
QSO:  7037 RY 2017-09-23 0541 GW0KRL        599 14 DX  DK3WW         599 14 DX
QSO:  7037 RY 2017-09-23 0542 GW0KRL        599 14 DX  I2DJX         599 15 DX
QSO:  7037 RY 2017-09-23 0543 GW0KRL        599 14 DX  I5WNN         599 15 DX
QSO:  7037 RY 2017-09-23 0544 GW0KRL        599 14 DX  LX7I          599 14 DX
QSO:  7037 RY 2017-09-23 0544 GW0KRL        599 14 DX  9A1A          599 15 DX
QSO:  7037 RY 2017-09-23 0545 GW0KRL        599 14 DX  F1AKK         599 14 DX
QSO:  7037 RY 2017-09-23 0546 GW0KRL        599 14 DX  UV5U          599 16 DX
QSO:  7037 RY 2017-09-23 0546 GW0KRL        599 14 DX  S51A          599 15 DX
QSO:  7037 RY 2017-09-23 0547 GW0KRL        599 14 DX  IZ7XLP        599 15 DX
QSO:  7037 RY 2017-09-23 0548 GW0KRL        599 14 DX  I4DZ          599 15 DX
QSO:  7037 RY 2017-09-23 0548 GW0KRL        599 14 DX  DR3W          599 14 DX
QSO:  7037 RY 2017-09-23 0549 GW0KRL        599 14 DX  IK2NCJ        599 15 DX
QSO:  7037 RY 2017-09-23 0549 GW0KRL        599 14 DX  IZ4JMA        599 15 DX
QSO:  7037 RY 2017-09-23 0550 GW0KRL        599 14 DX  DM4X          599 14 DX
QSO:  7037 RY 2017-09-23 0550 GW0KRL        599 14 DX  OK2HFC        599 15 DX
QSO:  7037 RY 2017-09-23 0552 GW0KRL        599 14 DX  DL6KVA        599 14 DX
QSO:  7037 RY 2017-09-23 0554 GW0KRL        599 14 DX  EW6EN         599 16 DX
QSO:  7037 RY 2017-09-23 0555 GW0KRL        599 14 DX  S53XV         599 15 DX
QSO:  7037 RY 2017-09-23 0557 GW0KRL        599 14 DX  OK1EP         599 15 DX
QSO:  7037 RY 2017-09-23 0600 GW0KRL        599 14 DX  4O6ZD         599 15 DX
QSO:  7037 RY 2017-09-23 0600 GW0KRL        599 14 DX  HG3DX         599 15 DX
QSO:  7037 RY 2017-09-23 0601 GW0KRL        599 14 DX  IV3BC         599 15 DX
