START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DQ1V
CATEGORY-ASSISTED: ASSISTED
CLAIMED-SCORE: 62880
CREATED-BY: UcxLog 6.81
OPERATORS: DL1SWT DL4ZZ
NAME: Bert Kiencke
CLUB:
SOAPBOX: Only a few hours / all bands. hpe cuagn in 2013!
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7000 CW 2012-11-24 1547 DQ1V          599 14     RW0AB         599 18     0
QSO:  7000 CW 2012-11-24 1549 DQ1V          599 14     ES4RD         599 15     0
QSO:  7000 CW 2012-11-24 1552 DQ1V          599 14     YL3FT         599 15     0
QSO:  7000 CW 2012-11-24 1553 DQ1V          599 14     OK1UG         599 15     0
QSO:  7000 CW 2012-11-24 1557 DQ1V          599 14     EW6CU         599 16     0
QSO:  7000 CW 2012-11-24 1559 DQ1V          599 14     Z38N          599 15     0
QSO:  7000 CW 2012-11-24 1600 DQ1V          599 14     DL1LH         599 14     0
QSO:  7000 CW 2012-11-24 1601 DQ1V          599 14     UP2L          599 17     0
QSO:  7000 CW 2012-11-24 1602 DQ1V          599 14     G3V           599 14     0
QSO:  7000 CW 2012-11-24 1607 DQ1V          599 14     IC8FBU        599 15     0
QSO:  7000 CW 2012-11-24 1607 DQ1V          599 14     YU1LA         599 15     0
QSO:  7000 CW 2012-11-24 1608 DQ1V          599 14     S52AW         599 15     0
QSO: 28000 CW 2012-11-24 1611 DQ1V          599 14     DH8BQA        599 14     0
QSO: 28000 CW 2012-11-24 1618 DQ1V          599 14     PY2RH         599 11     0
QSO: 28000 CW 2012-11-24 1632 DQ1V          599 14     PY3DX         599 11     0
QSO: 28000 CW 2012-11-24 1640 DQ1V          599 14     DH8WE         599 14     0
QSO: 21000 CW 2012-11-24 1647 DQ1V          599 14     S57DX         599 15     0
QSO: 21000 CW 2012-11-24 1718 DQ1V          599 14     K0EJ          599 04     0
QSO: 21000 CW 2012-11-24 1721 DQ1V          599 14     K2LE          599 5      0
QSO: 21000 CW 2012-11-24 1722 DQ1V          599 14     W3LPL         599 5      0
QSO: 21000 CW 2012-11-24 1723 DQ1V          599 14     ON4IA         599 14     0
QSO: 21000 CW 2012-11-24 1728 DQ1V          599 14     VE3EJ         599 04     0
QSO: 21000 CW 2012-11-24 1729 DQ1V          599 14     AA4NC         599 5      0
QSO: 21000 CW 2012-11-24 1730 DQ1V          599 14     K1LT          599 4      0
QSO: 21000 CW 2012-11-24 1731 DQ1V          599 14     IO5O          599 15     0
QSO: 21000 CW 2012-11-24 1735 DQ1V          599 14     HD2A          599 10     0
QSO: 14000 CW 2012-11-24 1740 DQ1V          599 14     N2CU          599 5      0
QSO: 14000 CW 2012-11-24 1742 DQ1V          599 14     N1UR          599 5      0
QSO: 14000 CW 2012-11-24 1743 DQ1V          599 14     W3LPL         599 5      0
QSO: 14000 CW 2012-11-24 1746 DQ1V          599 14     VY2GM         599 5      0
QSO: 14000 CW 2012-11-24 1748 DQ1V          599 14     NQ4I          599 5      0
QSO: 14000 CW 2012-11-24 1753 DQ1V          599 14     NR4M          599 5      0
QSO: 14000 CW 2012-11-24 1755 DQ1V          599 14     S50G          599 15     0
QSO: 14000 CW 2012-11-24 1757 DQ1V          599 14     OM8A          599 15     0
QSO: 14000 CW 2012-11-24 1758 DQ1V          599 14     N7WA          599 3      0
QSO: 14000 CW 2012-11-24 1758 DQ1V          599 14     N8II          599 5      0
QSO: 14000 CW 2012-11-24 1759 DQ1V          599 14     KQ2M          599 5      0
QSO: 14000 CW 2012-11-24 1800 DQ1V          599 14     N4YDU         599 5      0
QSO: 14000 CW 2012-11-24 1800 DQ1V          599 14     N2RM          599 5      0
QSO: 14000 CW 2012-11-24 1801 DQ1V          599 14     K3LR          599 5      0
QSO: 14000 CW 2012-11-24 1802 DQ1V          599 14     W1EQ          599 5      0
QSO: 14000 CW 2012-11-24 1807 DQ1V          599 14     K5GO          599 4      0
QSO: 14000 CW 2012-11-24 1809 DQ1V          599 14     HG1S          599 15     0
QSO: 14000 CW 2012-11-24 1810 DQ1V          599 14     W7VJ          599 3      0
QSO: 14000 CW 2012-11-24 1813 DQ1V          599 14     DA0I          599 14     0
QSO: 14000 CW 2012-11-24 1813 DQ1V          599 14     K1AR          599 5      0
QSO: 14000 CW 2012-11-24 1814 DQ1V          599 14     WA1Z          599 5      0
QSO: 14000 CW 2012-11-24 1815 DQ1V          599 14     S59ABC        599 15     0
QSO: 14000 CW 2012-11-24 1816 DQ1V          599 14     F8DGY         599 14     0
QSO: 14000 CW 2012-11-24 1816 DQ1V          599 14     K2QMF         599 5      0
QSO: 14000 CW 2012-11-24 1819 DQ1V          599 14     W1KM          599 5      0
QSO: 14000 CW 2012-11-24 1819 DQ1V          599 14     N3RS          599 5      0
QSO: 14000 CW 2012-11-24 1821 DQ1V          599 14     VE6SV         599 04     0
QSO: 14000 CW 2012-11-24 1822 DQ1V          599 14     EA2EA         599 14     0
QSO: 14000 CW 2012-11-24 1822 DQ1V          599 14     N4WW          599 5      0
QSO: 14000 CW 2012-11-24 1823 DQ1V          599 14     K1HI          599 5      0
QSO: 14000 CW 2012-11-24 1823 DQ1V          599 14     S57AL         599 15     0
QSO: 14000 CW 2012-11-24 1824 DQ1V          599 14     TM5Y          599 14     0
QSO: 14000 CW 2012-11-24 1826 DQ1V          599 14     HK1NA         599 09     0
QSO: 14000 CW 2012-11-24 1828 DQ1V          599 14     K3WI          599 5      0
QSO: 14000 CW 2012-11-24 1829 DQ1V          599 14     WT1T          599 5      0
QSO: 14000 CW 2012-11-24 1832 DQ1V          599 14     LX7I          599 14     0
QSO: 14000 CW 2012-11-24 1833 DQ1V          599 14     VE2EKA        599 2      0
QSO: 14000 CW 2012-11-24 1837 DQ1V          599 14     NP4IW/W6      599 03     0
QSO: 14000 CW 2012-11-24 1839 DQ1V          599 14     KC1XX         599 5      0
QSO: 14000 CW 2012-11-24 1839 DQ1V          599 14     W3GQ          599 5      0
QSO: 14000 CW 2012-11-24 1840 DQ1V          599 14     W3KL          599 5      0
QSO: 14000 CW 2012-11-24 1841 DQ1V          599 14     NB3R          599 5      0
QSO: 14000 CW 2012-11-24 1842 DQ1V          599 14     WB4ZI         599 04     0
QSO: 14000 CW 2012-11-24 1842 DQ1V          599 14     WA2VQV        599 5      0
QSO: 14000 CW 2012-11-24 1845 DQ1V          599 14     KP2M          599 08     0
QSO: 14000 CW 2012-11-24 1849 DQ1V          599 14     G5W           599 14     0
QSO: 14000 CW 2012-11-24 1850 DQ1V          599 14     IR4M          599 15     0
QSO: 14000 CW 2012-11-24 1852 DQ1V          599 14     OZ5E          599 14     0
QSO: 14000 CW 2012-11-24 1855 DQ1V          599 14     VC2T          599 5      0
QSO: 14000 CW 2012-11-24 1856 DQ1V          599 14     4Z5ML         599 20     0
QSO: 14000 CW 2012-11-24 1859 DQ1V          599 14     S53MM         599 15     0
QSO: 14000 CW 2012-11-24 1905 DQ1V          599 14     9A1A          599 15     0
QSO: 14000 CW 2012-11-24 1907 DQ1V          599 14     W2FU          599 5      0
QSO: 14000 CW 2012-11-24 1908 DQ1V          599 14     IR2C          599 15     0
QSO: 14000 CW 2012-11-24 1909 DQ1V          599 14     YT1A          599 15     0
QSO: 14000 CW 2012-11-24 1910 DQ1V          599 14     K0TV          599 5      0
QSO: 14000 CW 2012-11-24 1910 DQ1V          599 14     YT7B          599 15     0
QSO: 14000 CW 2012-11-24 1911 DQ1V          599 14     W2ID          599 5      0
QSO: 14000 CW 2012-11-24 1915 DQ1V          599 14     Z60WW         599 14     0
QSO: 14000 CW 2012-11-24 1916 DQ1V          599 14     N0NI          599 4      0
QSO: 14000 CW 2012-11-24 1918 DQ1V          599 14     EF8U          599 33     0
QSO: 14000 CW 2012-11-24 1926 DQ1V          599 14     CE1/K7CA      599 12     0
QSO:  7000 CW 2012-11-24 1932 DQ1V          599 14     YR1C          599 20     0
QSO:  7000 CW 2012-11-24 1938 DQ1V          599 14     7J1YAJ        599 25     0
QSO:  7000 CW 2012-11-24 1941 DQ1V          599 14     TC2M          599 20     0
QSO:  7000 CW 2012-11-24 1943 DQ1V          599 14     RA9A          599 17     0
QSO:  7000 CW 2012-11-24 1944 DQ1V          599 14     ED1R          599 14     0
QSO:  7000 CW 2012-11-24 1945 DQ1V          599 14     HA8FM         599 15     0
QSO:  7000 CW 2012-11-24 1946 DQ1V          599 14     S56X          599 15     0
QSO:  7000 CW 2012-11-24 1946 DQ1V          599 14     RO2E          599 16     0
QSO:  7000 CW 2012-11-24 1947 DQ1V          599 14     9A5K          599 15     0
QSO:  7000 CW 2012-11-24 1949 DQ1V          599 14     BY4AE         599 24     0
QSO:  7000 CW 2012-11-24 1950 DQ1V          599 14     F8DGY         599 14     0
QSO:  7000 CW 2012-11-24 1952 DQ1V          599 14     VE9HF         599 05     0
QSO:  7000 CW 2012-11-24 1954 DQ1V          599 14     YO8KIS        599 20     0
QSO:  7000 CW 2012-11-24 2000 DQ1V          599 14     K3OO          599 5      0
QSO:  7000 CW 2012-11-24 2001 DQ1V          599 14     RT4RO         599 16     0
QSO:  7000 CW 2012-11-24 2002 DQ1V          599 14     HB9DSG        599 14     0
QSO:  7000 CW 2012-11-24 2003 DQ1V          599 14     UP0L          599 17     0
QSO:  7000 CW 2012-11-24 2005 DQ1V          599 14     II1A          599 15     0
QSO:  7000 CW 2012-11-24 2006 DQ1V          599 14     YO/TA2IJ      599 20     0
QSO:  7000 CW 2012-11-24 2008 DQ1V          599 14     UZ2M          599 16     0
QSO:  7000 CW 2012-11-24 2008 DQ1V          599 14     K1KP          599 5      0
QSO:  7000 CW 2012-11-24 2012 DQ1V          599 14     R3KM          599 16     0
QSO:  7000 CW 2012-11-24 2012 DQ1V          599 14     9A7A          599 15     0
QSO:  7000 CW 2012-11-24 2013 DQ1V          599 14     LZ9W          599 20     0
QSO:  7000 CW 2012-11-24 2014 DQ1V          599 14     S55OO         599 15     0
QSO:  7000 CW 2012-11-24 2014 DQ1V          599 14     UA6LCN        599 16     0
QSO:  7000 CW 2012-11-24 2019 DQ1V          599 14     K2LE          599 5      0
QSO:  7000 CW 2012-11-24 2019 DQ1V          599 14     RY6Y          599 16     0
QSO:  7000 CW 2012-11-24 2021 DQ1V          599 14     RT0C          599 19     0
QSO:  7000 CW 2012-11-24 2022 DQ1V          599 14     K0DQ          599 5      0
QSO:  7000 CW 2012-11-24 2024 DQ1V          599 14     OK1FZM        599 15     0
QSO:  7000 CW 2012-11-24 2024 DQ1V          599 14     9A1A          599 15     0
QSO:  7000 CW 2012-11-24 2027 DQ1V          599 14     EF5F          599 14     0
QSO:  7000 CW 2012-11-24 2028 DQ1V          599 14     OH0X          599 15     0
QSO:  7000 CW 2012-11-24 2030 DQ1V          599 14     4X/UA9CTT     599 20     0
QSO:  7000 CW 2012-11-24 2032 DQ1V          599 14     LZ1QN         599 20     0
QSO:  7000 CW 2012-11-24 2035 DQ1V          599 14     TF4X          599 40     0
QSO:  7000 CW 2012-11-24 2036 DQ1V          599 14     EI6DX         599 14     0
QSO:  7000 CW 2012-11-24 2038 DQ1V          599 14     4U1GSC        599 15     0
QSO:  7000 CW 2012-11-24 2044 DQ1V          599 14     IH9R          599 33     0
QSO:  7000 CW 2012-11-24 2046 DQ1V          599 14     R7AW          599 16     0
QSO:  7000 CW 2012-11-24 2050 DQ1V          599 14     LZ1FH         599 20     0
QSO:  7000 CW 2012-11-24 2101 DQ1V          599 14     NN3Q          599 5      0
