START-OF-LOG: 2.0
CALLSIGN: UA9BS
CLUB: South Ural Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND:  ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CLAIMED-SCORE: 1696848
OPERATORS: UA9BS
NAME: Oleg Linkov
CREATED-BY: N1MM Logger V12.11.1
LOCATION: DX
QSO:  3507 CW 2012-11-24 0248 UA9BS         599 17     S50G          599 15
QSO:  3533 CW 2012-11-24 0250 UA9BS         599 17     TC2M          599 20
QSO:  3582 CW 2012-11-24 0251 UA9BS         599 17     4J5A          599 21
QSO:  3524 CW 2012-11-24 0252 UA9BS         599 17     RT9S          599 16
QSO:  3527 CW 2012-11-24 0254 UA9BS         599 17     R9DX          599 17
QSO:  3517 CW 2012-11-24 0254 UA9BS         599 17     OL8M          599 15
QSO:  3529 CW 2012-11-24 0255 UA9BS         599 17     9A1A          599 15
QSO:  3518 CW 2012-11-24 0255 UA9BS         599 17     HG5C          599 15
QSO:  3579 CW 2012-11-24 0257 UA9BS         599 17     US7IT         599 16
QSO:  3524 CW 2012-11-24 0259 UA9BS         599 17     9A7A          599 15
QSO:  3523 CW 2012-11-24 0300 UA9BS         599 17     SP1PWP        599 15
QSO:  3534 CW 2012-11-24 0301 UA9BS         599 17     SO2O          599 15
QSO:  3529 CW 2012-11-24 0302 UA9BS         599 17     SP4Z          599 15
QSO:  3514 CW 2012-11-24 0303 UA9BS         599 17     E71A          599 15
QSO:  3539 CW 2012-11-24 0307 UA9BS         599 17     OM7M          599 15
QSO:  3511 CW 2012-11-24 0308 UA9BS         599 17     4O3A          599 15
QSO:  3584 CW 2012-11-24 0308 UA9BS         599 17     4Z4DX         599 20
QSO:  3508 CW 2012-11-24 0309 UA9BS         599 17     LZ5R          599 20
QSO:  3574 CW 2012-11-24 0310 UA9BS         599 17     YP8T          599 20
QSO:  3577 CW 2012-11-24 0311 UA9BS         599 17     Z37Y          599 15
QSO:  3540 CW 2012-11-24 0312 UA9BS         599 17     OH0V          599 15
QSO:  3502 CW 2012-11-24 0314 UA9BS         599 17     EW3AAM        599 16
QSO:  3509 CW 2012-11-24 0316 UA9BS         599 17     YT7R          599 15
QSO:  3586 CW 2012-11-24 0320 UA9BS         599 17     5P3WW         599 14
QSO:  3530 CW 2012-11-24 0322 UA9BS         599 17     HB9CA         599 14
QSO:  3561 CW 2012-11-24 0322 UA9BS         599 17     F6KOP         599 14
QSO:  3531 CW 2012-11-24 0323 UA9BS         599 17     II1A          599 15
QSO:  3535 CW 2012-11-24 0324 UA9BS         599 17     UP2L          599 17
QSO:  3531 CW 2012-11-24 0325 UA9BS         599 17     LY2W          599 15
QSO:  3516 CW 2012-11-24 0326 UA9BS         599 17     4L5O          599 21
QSO:  3585 CW 2012-11-24 0327 UA9BS         599 17     DP4X          599 14
QSO:  3524 CW 2012-11-24 0329 UA9BS         599 17     SE6E          599 14
QSO:  3557 CW 2012-11-24 0331 UA9BS         599 17     ES6Q          599 15
QSO:  3511 CW 2012-11-24 0332 UA9BS         599 17     OH6MW         599 15
QSO:  3501 CW 2012-11-24 0334 UA9BS         599 17     UA4W          599 16
QSO:  3504 CW 2012-11-24 0334 UA9BS         599 17     RA6CA         599 16
QSO:  3509 CW 2012-11-24 0337 UA9BS         599 17     RT6A          599 16
QSO:  3509 CW 2012-11-24 0338 UA9BS         599 17     OL7M          599 15
QSO:  3512 CW 2012-11-24 0339 UA9BS         599 17     OM8A          599 15
QSO:  3512 CW 2012-11-24 0341 UA9BS         599 17     G5D           599 14
QSO:  3512 CW 2012-11-24 0343 UA9BS         599 17     E7DX          599 15
QSO:  3514 CW 2012-11-24 0344 UA9BS         599 17     OZ5E          599 14
QSO:  3515 CW 2012-11-24 0346 UA9BS         599 17     UV5U          599 16
QSO:  3515 CW 2012-11-24 0346 UA9BS         599 17     R1DX          599 16
QSO:  3519 CW 2012-11-24 0347 UA9BS         599 17     RG3K          599 16
QSO:  3520 CW 2012-11-24 0347 UA9BS         599 17     RA5FB         599 16
QSO:  3523 CW 2012-11-24 0348 UA9BS         599 17     LY2T          599 15
QSO:  3524 CW 2012-11-24 0350 UA9BS         599 17     HG7T          599 15
QSO:  3526 CW 2012-11-24 0351 UA9BS         599 17     RY6Y          599 16
QSO:  3528 CW 2012-11-24 0352 UA9BS         599 17     LZ9W          599 20
QSO:  3531 CW 2012-11-24 0353 UA9BS         599 17     UT2G          599 16
QSO:  3532 CW 2012-11-24 0354 UA9BS         599 17     DJ0MDR        599 14
QSO:  3533 CW 2012-11-24 0354 UA9BS         599 17     DR1A          599 14
QSO:  3534 CW 2012-11-24 0356 UA9BS         599 17     SP4PND        599 15
QSO:  3535 CW 2012-11-24 0357 UA9BS         599 17     DD1A          599 14
QSO:  3536 CW 2012-11-24 0357 UA9BS         599 17     R3ZV          599 16
QSO:  3537 CW 2012-11-24 0358 UA9BS         599 17     ON4IA         599 14
