START-OF-LOG: 2.0
CALLSIGN: W3EKT
CLUB: Potomac Valley Radio Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CLAIMED-SCORE: 2052389
OPERATORS: W3EKT
NAME: Ed Bruns
CREATED-BY: N1MM Logger V12.10.3
LOCATION: MDC
QSO:  7056 CW 2012-11-24 0011 W3EKT         599 5      V26K          599 08
QSO:  7007 CW 2012-11-24 0018 W3EKT         599 5      EA5RS         599 14
QSO:  7021 CW 2012-11-24 0020 W3EKT         599 5      ED9Z          599 33
QSO:  7020 CW 2012-11-24 0020 W3EKT         599 5      YT7A          599 15
QSO:  7069 CW 2012-11-24 0022 W3EKT         599 5      EF8X          599 33
QSO:  7037 CW 2012-11-24 0022 W3EKT         599 5      HG5C          599 15
QSO:  7042 CW 2012-11-24 0023 W3EKT         599 5      E7DX          599 15
QSO:  7004 CW 2012-11-24 0025 W3EKT         599 5      OM3A          599 15
QSO:  7011 CW 2012-11-24 0028 W3EKT         599 5      ED1A          599 14
QSO:  7017 CW 2012-11-24 0029 W3EKT         599 5      IR4M          599 15
QSO:  7018 CW 2012-11-24 0029 W3EKT         599 5      EF5X          599 14
QSO:  7018 CW 2012-11-24 0030 W3EKT         599 5      S52AW         599 15
QSO:  7047 CW 2012-11-24 0031 W3EKT         599 5      HA8JV         599 15
QSO:  7044 CW 2012-11-24 0034 W3EKT         599 5      P33W          599 20
QSO:  7037 CW 2012-11-24 0036 W3EKT         599 5      Z60WW         599 15
QSO:  7022 CW 2012-11-24 0036 W3EKT         599 5      II1A          599 15
QSO:  7055 CW 2012-11-24 0038 W3EKT         599 5      CR2X          599 14
QSO:  7041 CW 2012-11-24 0040 W3EKT         599 5      YT2W          599 15
QSO:  7030 CW 2012-11-24 0040 W3EKT         599 5      9A1P          599 15
QSO:  7034 CW 2012-11-24 0041 W3EKT         599 5      EA2EA         599 14
QSO:  7033 CW 2012-11-24 0042 W3EKT         599 5      LZ9W          599 20
QSO:  7033 CW 2012-11-24 0042 W3EKT         599 5      II9P          599 15
QSO:  7011 CW 2012-11-24 0043 W3EKT         599 5      EF1A          599 14
QSO:  7016 CW 2012-11-24 0044 W3EKT         599 5      S57AL         599 15
QSO:  7032 CW 2012-11-24 0044 W3EKT         599 5      YT6T          599 15
QSO:  7031 CW 2012-11-24 0048 W3EKT         599 5      IH9R          599 33
QSO:  7051 CW 2012-11-24 0049 W3EKT         599 5      C5A           599 35
QSO:  7045 CW 2012-11-24 0050 W3EKT         599 5      CR3E          599 33
QSO:  7010 CW 2012-11-24 0056 W3EKT         599 5      IO5O          599 15
QSO:  7016 CW 2012-11-24 0057 W3EKT         599 5      S52ZW         599 15
QSO:  7022 CW 2012-11-24 0058 W3EKT         599 5      EA3NT         599 14
QSO:  7023 CW 2012-11-24 0059 W3EKT         599 5      C6AKQ         599 08
QSO:  7025 CW 2012-11-24 0059 W3EKT         599 5      4O3A          599 15
QSO:  7052 CW 2012-11-24 0101 W3EKT         599 5      9A8M          599 15
QSO:  7046 CW 2012-11-24 0105 W3EKT         599 5      TO7A          599 08
QSO:  7052 CW 2012-11-24 0106 W3EKT         599 5      PA3AAV        599 14
QSO:  7057 CW 2012-11-24 0106 W3EKT         599 5      EF3A          599 14
QSO:  7065 CW 2012-11-24 0107 W3EKT         599 5      9Y4/DL7VOG    599 09
QSO:  7059 CW 2012-11-24 0108 W3EKT         599 5      P49Y          599 09
